"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.926250004E-3,-5.843713414E-3,-8.809892088E-2,2.272297069E-2
1.686624999E-2,-1.632978674E-3,-4.937019944E-2,-3.729724325E-3
2.680625001E-2,-3.960914910E-5,-1.313043572E-2,-1.348941121E-2
3.674524999E-2,-7.229438052E-4,1.040247642E-2,-1.180777140E-2
4.668525001E-2,4.887944087E-4,2.082049660E-2,-5.389818922E-3
5.662525000E-2,1.698529813E-3,2.013089135E-2,-2.485699952E-5
6.656425001E-2,4.878344014E-3,9.988241829E-3,1.283021644E-3
7.650425000E-2,6.989591289E-3,8.536326699E-3,1.178503968E-3
8.644424999E-2,4.922978580E-3,5.190863274E-3,4.796907306E-4
9.638325000E-2,2.859206405E-3,7.910990156E-3,-5.988422781E-4
1.063232500E-1,2.057861071E-3,1.122103352E-2,2.971391194E-3
1.162632500E-1,4.558074288E-4,1.056564879E-2,4.592390265E-3
1.262022500E-1,-1.282171346E-3,7.651618682E-3,5.434481893E-3
1.361422500E-1,-2.092408482E-3,1.335880999E-2,5.484692752E-3
1.460822500E-1,-1.109701581E-3,8.667652495E-3,7.407761179E-3
1.560222500E-1,-6.531481631E-4,8.146173321E-3,3.021411132E-3
1.659612500E-1,-1.363946125E-3,-4.377874080E-3,6.151424255E-3
1.759012500E-1,1.658359542E-5,-3.541989718E-3,4.451506305E-3
1.858412500E-1,-2.109418157E-3,-5.913002416E-3,2.218712121E-3
1.957802500E-1,-7.899027318E-3,-5.979142152E-3,-1.930180006E-3
2.057202500E-1,-6.636955775E-3,-1.604900230E-3,-3.772288561E-3
2.156602500E-1,-1.554254908E-3,2.600099891E-3,-3.523717634E-3
2.255992500E-1,4.747316707E-3,8.147464134E-3,3.144303337E-4
2.355392500E-1,2.932073083E-3,4.802910611E-3,4.089872353E-3
2.454792500E-1,4.573645536E-3,4.031392746E-3,6.173263304E-3
2.554182500E-1,4.348583519E-3,-1.852574293E-3,8.202082478E-3
2.653582500E-1,2.821527189E-3,-6.250784732E-3,5.308558233E-3
2.752982500E-1,1.286900137E-3,-6.690874230E-3,3.244876396E-3
2.852372500E-1,1.193156932E-3,-9.124737233E-3,-3.600778989E-3
2.951772500E-1,2.366886474E-3,-4.907345865E-3,-2.083650790E-3
3.051172500E-1,7.287762128E-4,1.841370948E-3,-5.696434528E-4
3.150562500E-1,3.399885027E-3,7.473835722E-3,-1.536975615E-3
3.249962500E-1,3.547690576E-3,1.020251028E-2,-1.157474704E-3
3.349362500E-1,6.988505367E-3,8.730543777E-3,4.258014727E-3
3.448752500E-1,9.917450137E-3,5.918246694E-3,8.576596156E-3
3.548152500E-1,1.170935202E-2,7.212961093E-3,3.353096545E-3
3.647552500E-1,9.982824326E-3,4.916783422E-3,4.814906046E-3
3.746942500E-1,1.118798554E-2,5.299193785E-3,5.808941089E-3
3.846342500E-1,1.266550738E-2,1.559317112E-3,5.460066721E-3
3.945742500E-1,1.156424172E-2,-3.388077021E-4,5.620365962E-3
4.045142500E-1,1.242683921E-2,-5.556206219E-3,5.613974296E-3
4.144527500E-1,1.162188314E-2,-8.592288941E-3,5.529359449E-3
4.243927500E-1,1.075182855E-2,-7.388274185E-3,6.542425603E-3
4.343327500E-1,9.847350419E-3,-1.700126100E-3,6.595904939E-3
4.442717500E-1,6.710945629E-3,3.355618566E-3,2.572934143E-3
4.542117500E-1,7.191654760E-3,8.242219687E-3,8.588740602E-4
