"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.564893400E-2,1.420331001E-2,-4.283809662E-2,1.523666382E-1
2.364463400E-2,-2.671475410E-1,-9.462022781E-2,2.147998810E-1
3.164148900E-2,-5.849636793E-1,-8.269309998E-3,2.627973557E-1
3.966772800E-2,-7.537391782E-1,3.055262566E-2,2.440958023E-1
4.766219900E-2,-6.991983652E-1,2.490758896E-3,2.047176361E-1
5.565905400E-2,-5.708093047E-1,1.106762886E-2,1.412734985E-1
6.365421600E-2,-4.405020475E-1,1.002204418E-1,8.128452301E-2
7.164899400E-2,-3.482738733E-1,1.794674397E-1,4.828548431E-2
7.964646300E-2,-2.245548964E-1,2.444877625E-1,-4.840850830E-3
8.764101100E-2,-1.142672300E-1,2.413313389E-1,-5.216217041E-2
9.566678800E-2,-2.050185204E-2,2.434682846E-1,-1.324367523E-2
1.036618740E-1,-7.709503174E-3,2.288389206E-1,-9.439468384E-3
1.116578830E-1,-7.573130727E-2,1.739091873E-1,-1.345443726E-2
1.196541990E-1,-1.429041177E-1,8.953166008E-2,-7.630348206E-3
1.276492850E-1,-1.951211840E-1,3.199172020E-2,1.439094543E-2
1.356446770E-1,-2.396214604E-1,-3.065013885E-2,6.682777405E-2
1.436407630E-1,-2.498048842E-1,-1.012935638E-1,1.048603058E-1
1.516668490E-1,-2.668277621E-1,-1.620531082E-1,1.329765320E-1
1.596626270E-1,-2.280526459E-1,-1.928648949E-1,1.407251358E-1
1.676580200E-1,-1.875092685E-1,-1.734948158E-1,1.432266235E-1
1.756534130E-1,-1.466918290E-1,-1.398293972E-1,1.326141357E-1
1.836484220E-1,-1.002961621E-1,-1.346712112E-1,1.173391342E-1
1.916445070E-1,-5.119803548E-2,-9.592676163E-2,1.002082825E-1
1.996413620E-1,-5.696492642E-2,-6.688904762E-2,1.350936890E-1
2.076663710E-1,-9.515506029E-2,-6.464052200E-2,1.291875839E-1
2.156623020E-1,-6.074775383E-2,-5.911254883E-2,1.048173904E-1
2.236583880E-1,-3.666925058E-2,-5.383872986E-2,8.775138855E-2
2.316534730E-1,-1.527081802E-2,-3.431487083E-2,6.089782715E-2
2.396494820E-1,-2.199117467E-2,-2.530789375E-2,2.612876892E-2
2.476444910E-1,2.272520773E-2,-4.349088669E-2,-1.001453400E-2
2.556399610E-1,3.802689537E-2,-5.295729637E-2,-3.617382050E-2
2.636660470E-1,4.745486751E-2,-1.403307915E-2,-8.087539673E-2
2.716618240E-1,7.467135787E-2,3.423190117E-2,-8.082008362E-2
2.796589870E-1,9.704168886E-2,2.960252762E-2,-5.032634735E-2
2.876532250E-1,1.061532870E-1,5.005645752E-2,-3.515815735E-2
2.956486190E-1,1.149484962E-1,4.524898529E-2,-2.685356140E-2
3.036443200E-1,7.297635078E-2,4.531455040E-2,-4.006099701E-2
3.116400210E-1,8.007935435E-2,3.735828400E-2,-5.703544617E-2
3.196674140E-1,8.798322082E-2,5.673646927E-3,-5.719280243E-2
3.276621150E-1,1.102717817E-1,-4.256844521E-2,-3.814315796E-2
3.356569700E-1,6.029158831E-2,-6.448984146E-2,-5.261421204E-2
3.436525940E-1,3.368729353E-2,-7.209944725E-2,-2.639579773E-2
3.516480640E-1,-7.250811905E-4,-1.395063400E-1,-4.949569702E-3
3.596455340E-1,-7.321976591E-3,-1.683657169E-1,9.380340576E-3
3.676391580E-1,1.157941576E-2,-2.303311825E-1,6.212902069E-2
3.756658590E-1,6.348218024E-2,-2.486543655E-1,-2.383899689E-2
3.836622520E-1,8.733679354E-2,-2.207448483E-1,-1.862907410E-2
3.916575680E-1,1.024108082E-1,-2.137420177E-1,-4.916191101E-2
3.996529620E-1,1.422699690E-1,-1.679494381E-1,-5.322933197E-2
4.076481240E-1,1.085204780E-1,-1.102001667E-1,-4.054164886E-2
4.156443640E-1,9.146943688E-2,-9.556388855E-2,-4.461669922E-2
4.236699100E-1,4.771499708E-2,-1.215066910E-1,-7.954597473E-3
4.316656880E-1,4.597387090E-2,-1.234853268E-1,-2.874755859E-2
4.396619280E-1,3.144704178E-2,-9.924769402E-2,-1.365661621E-2
4.476573210E-1,7.112606615E-2,-1.132059097E-1,-1.050567627E-2
4.556530990E-1,1.249102354E-1,-1.246080399E-1,-3.604125977E-2
4.636478760E-1,1.694105268E-1,-1.142132282E-1,-5.671787262E-2
4.716435780E-1,1.543783545E-1,-1.441009045E-1,-1.060123444E-1
4.796404320E-1,1.327145994E-1,-1.424241066E-1,-1.192731857E-1
4.876654410E-1,7.796998322E-2,-1.572430134E-1,-3.669261932E-2
4.956610650E-1,1.349934191E-1,-2.167096138E-1,-5.443477631E-2
5.036562270E-1,1.240114719E-1,-2.729239464E-1,9.463310242E-3
5.116525440E-1,1.621084213E-1,-3.163671494E-1,-5.420684814E-3
5.196488600E-1,2.253873348E-1,-3.612177372E-1,3.915786743E-3
5.276432530E-1,3.138304055E-1,-4.234802723E-1,-5.408287048E-3
5.356698010E-1,4.333771765E-1,-4.455552101E-1,-7.008552551E-3
5.436654240E-1,5.638151169E-1,-5.392537117E-1,-3.060340881E-3
5.516611250E-1,6.706325412E-1,-6.063828468E-1,-3.970241547E-2
5.596571330E-1,7.489361763E-1,-6.895854473E-1,-7.609272003E-2
5.676528350E-1,7.920761704E-1,-7.413077354E-1,-5.246257782E-2
5.756473810E-1,8.191940188E-1,-8.208866119E-1,-1.194887161E-1
5.836426980E-1,8.473643064E-1,-8.467578888E-1,-1.597948074E-1
5.916692450E-1,8.910493851E-1,-8.573479652E-1,-1.638278961E-1
5.996664070E-1,9.546314478E-1,-8.188138008E-1,-2.511825562E-1
6.076611860E-1,1.001466990E0,-7.524664402E-1,-3.044347763E-1
6.156565780E-1,1.013727069E0,-6.835849285E-1,-4.596872330E-1
