"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.562694000E-3,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
9.668311000E-3,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
1.165223600E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
1.366577700E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
1.564893400E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
1.766309000E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
1.965047600E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
2.166270900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
2.364463400E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
2.565963600E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
2.764425400E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
2.965725700E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
3.164148900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
3.365541400E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
3.566957000E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
3.765318800E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
3.966772800E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
4.165080800E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
4.366427200E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
4.564858100E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
4.766219900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
4.964681600E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
5.166004900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
5.364435900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
5.565905400E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
5.764151700E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
5.965782700E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
6.163882900E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
6.365421600E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
6.566829500E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
6.765229700E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
6.966583800E-2,-4.276056588E-2,-3.029891551E-1,-6.352998316E-2
7.164899400E-2,-9.773843922E-3,-4.764748737E-2,-4.276056588E-2
7.366368800E-2,-1.343903504E-2,-6.352998316E-2,-4.337143153E-2
7.564745900E-2,-1.649336144E-2,-7.086037099E-2,-4.642575979E-2
7.766061500E-2,-1.649336144E-2,-8.002334833E-2,-4.520402849E-2
7.964646300E-2,-1.893682219E-2,-8.857546002E-2,-4.825835302E-2
8.165908100E-2,-2.076941915E-2,-9.040805697E-2,-4.398229718E-2
8.364285300E-2,-2.443460934E-2,-9.101892263E-2,-4.459316283E-2
8.565724000E-2,-2.809980139E-2,-8.735372871E-2,-4.337143153E-2
8.764101100E-2,-2.932153270E-2,-8.368854225E-2,-4.153883830E-2
8.965424400E-2,-2.993239649E-2,-8.185594529E-2,-3.909537569E-2
9.166840000E-2,-3.481931984E-2,-7.147123665E-2,-3.543018550E-2
9.365263200E-2,-3.726277873E-2,-6.414084882E-2,-3.481931984E-2
9.566678800E-2,-3.726277873E-2,-5.253441259E-2,-3.115412779E-2
9.765056000E-2,-4.276056588E-2,-3.909537569E-2,-2.871066704E-2
9.966617800E-2,-4.092797264E-2,-3.359758854E-2,-2.993239649E-2
1.016487180E-1,-4.214970022E-2,-2.199114859E-2,-2.809980139E-2
1.036618740E-1,-4.459316283E-2,-6.719517522E-3,-2.687807009E-2
1.056459530E-1,-4.581489414E-2,-1.221730490E-3,-2.443460934E-2
1.076604170E-1,-4.520402849E-2,1.160643995E-2,-2.199114859E-2
1.096434960E-1,-4.886921868E-2,1.954768784E-2,-1.954768784E-2
1.116578830E-1,-4.764748737E-2,2.932153270E-2,-1.954768784E-2
1.136413470E-1,-4.948008433E-2,3.970624134E-2,-1.832595654E-2
1.156554260E-1,-5.253441259E-2,4.703662544E-2,-1.832595654E-2
1.176708120E-1,-5.070181563E-2,5.497787148E-2,-1.527163107E-2
1.196541990E-1,-5.314527452E-2,6.108652428E-2,-1.649336144E-2
1.216674320E-1,-5.070181563E-2,6.475171447E-2,-1.588249579E-2
