"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.509807300E-2,-9.847784042E-2,1.561743021E-2,-1.510047913E-1
2.309437700E-2,3.601026535E-2,-5.044746399E-2,-8.431816101E-2
3.108945100E-2,2.751064301E-2,-7.859736681E-2,-1.353073120E-2
3.911560300E-2,-1.192736626E-1,-9.092551470E-2,3.256797791E-2
4.711098500E-2,-3.228287697E-1,-9.220671654E-2,7.492256165E-2
5.510675100E-2,-4.072551727E-1,-3.689831495E-2,1.070432663E-1
6.310182500E-2,-3.888125420E-1,-1.815080643E-2,1.049318314E-1
7.109720700E-2,-2.934141159E-1,1.973271370E-3,7.894802094E-2
7.909351100E-2,-2.351245880E-1,6.088531017E-2,6.455707550E-2
8.708881600E-2,-1.152057648E-1,1.010170579E-1,3.243923187E-2
9.511535200E-2,-3.390789032E-2,1.097885966E-1,-6.480216980E-3
1.031106570E-1,-5.735874176E-3,9.894949198E-2,2.668762207E-2
1.111063460E-1,1.014661789E-2,9.825128317E-2,5.055999756E-2
1.191023430E-1,-2.013444901E-2,9.909445047E-2,5.988788605E-2
1.270974940E-1,-4.067230225E-2,8.888751268E-2,3.356170654E-2
1.350937220E-1,-3.686666489E-2,4.200851917E-2,1.843261719E-2
1.411036430E-1,-1.810884476E-2,-4.687845707E-3,-4.731464386E-2
1.430854890E-1,-1.092624664E-2,-9.476244450E-3,-5.449771881E-2
1.511153330E-1,-1.127433777E-2,-4.421937466E-2,-5.563068390E-2
1.591104070E-1,-1.929950714E-2,-4.335880280E-2,-3.255176544E-2
1.671060190E-1,-5.529451370E-2,-4.464328289E-2,-2.402877808E-2
1.751011700E-1,-6.934595108E-2,-4.169100523E-2,-3.613567352E-2
1.830973980E-1,-4.334640503E-2,-4.489558935E-2,-4.373359680E-2
1.910928560E-1,-5.662441254E-3,-3.270804882E-2,-2.657222748E-2
1.990881620E-1,2.989768982E-3,-3.997308016E-2,-4.277801514E-2
2.071150050E-1,5.759239197E-3,-1.979053020E-3,-2.957153320E-2
2.151103870E-1,-9.509086609E-3,1.188564301E-2,-1.231193542E-2
2.231050760E-1,-3.016471863E-3,3.543478251E-2,-2.150821686E-2
2.311013810E-1,-1.769638062E-2,2.782654762E-2,-2.854347229E-2
2.390974550E-1,-2.938747406E-3,8.124351501E-3,-2.883911133E-2
2.470924530E-1,9.779930115E-3,1.947879791E-2,-5.329990387E-2
2.550881420E-1,-5.767822266E-3,1.813048124E-2,-4.906082153E-2
2.631143700E-1,-1.523494720E-2,2.721965313E-3,-1.571369171E-2
2.711100590E-1,-4.647541046E-2,3.667712212E-3,-1.578807831E-2
2.791056710E-1,-3.491640091E-2,-5.226016045E-3,-3.246784210E-2
2.871011300E-1,-3.120040894E-2,-8.088886738E-3,-5.345630646E-2
2.950967420E-1,-3.490209579E-2,-2.029955387E-2,-5.771255493E-2
3.030918940E-1,-2.167415619E-2,-3.406900167E-2,-5.241680145E-2
3.110878910E-1,-5.030155182E-2,6.331205368E-4,-5.617237091E-2
3.191139650E-1,-4.359149933E-2,-2.004379034E-2,-5.003070831E-2
3.271100390E-1,-3.034543991E-2,-7.718265057E-3,-7.227230072E-2
3.351054210E-1,-1.554632187E-2,4.075288773E-3,-6.771278381E-2
3.431011100E-1,-4.469442368E-2,-1.417338848E-3,-7.225227356E-2
3.510961080E-1,-3.185653687E-2,2.098977566E-3,-7.616043091E-2
3.590924130E-1,-1.560974121E-2,-2.105951309E-3,-1.008090973E-1
3.671180250E-1,2.060222626E-2,1.241052151E-2,-8.859634399E-2
3.751134070E-1,8.399581909E-2,3.202557564E-4,-8.500957489E-2
3.831090190E-1,1.102485657E-1,2.637398243E-2,-4.473781586E-2
3.911050160E-1,1.148509979E-1,4.063916206E-2,-6.660461426E-2
3.991001670E-1,1.201376915E-1,8.420550823E-2,-3.374767303E-2
4.070961650E-1,1.128401756E-1,1.046165824E-1,-1.148414612E-2
4.150917780E-1,1.077632904E-1,8.023983240E-2,6.214332581E-2
4.230880820E-1,4.987382889E-2,5.398035049E-2,4.822063446E-2
4.311136950E-1,-2.261734009E-2,5.942893028E-2,1.072244644E-1
4.391090760E-1,-7.439231873E-2,7.481545210E-2,1.221857071E-1
4.471047660E-1,-9.866142273E-2,9.779965878E-2,1.603918076E-1
4.551000710E-1,-1.055288315E-1,8.767813444E-2,1.503515244E-1
4.630952220E-1,-1.292486191E-1,1.235163808E-1,1.332273483E-1
4.710912190E-1,-1.197290421E-1,1.072409153E-1,1.330909729E-1
4.790871390E-1,-1.109075546E-1,8.216542006E-2,1.095218658E-1
4.871132900E-1,-8.143854141E-2,7.679623365E-2,1.033287048E-1
4.951089800E-1,-4.076337814E-2,6.477934122E-2,5.696392059E-2
5.031047460E-1,-5.312442780E-3,7.992506027E-3,2.291107178E-2
5.110994360E-1,6.606721878E-2,-2.224445343E-4,-4.221439362E-2
5.190952020E-1,1.089420319E-1,6.303489208E-3,-9.547424316E-2
5.270918150E-1,1.405162811E-1,-2.999138832E-2,-1.299762726E-1
5.350868120E-1,1.178541183E-1,-2.299773693E-2,-1.266794205E-1
5.431127320E-1,9.362983704E-2,-1.140749454E-2,-1.023750305E-1
5.511087290E-1,3.141117096E-2,-9.474098682E-3,-7.588100433E-2
5.591044180E-1,9.606838226E-3,-9.990870953E-3,-3.245162964E-2
5.670997240E-1,-7.868766785E-3,-7.992506027E-3,-5.479812622E-3
5.750957210E-1,-1.392555237E-2,1.799136400E-2,2.693176270E-3
5.830911030E-1,-1.106071472E-2,1.540553570E-2,-1.982879639E-2
5.911170230E-1,3.197097778E-2,8.135855198E-3,-8.749294281E-2
5.991127120E-1,7.204341888E-2,-6.097018719E-3,-8.773612976E-2
6.071080170E-1,8.314228058E-2,-2.974206209E-2,-9.259891510E-2
6.151040920E-1,5.600500107E-2,-3.670030832E-2,-8.553886414E-2
6.230963200E-1,5.791044235E-2,-5.589330196E-2,-8.827495575E-2
6.310948550E-1,4.974365234E-3,-4.177087545E-2,-1.031436920E-1
6.390910830E-1,-4.775524139E-3,-4.949975014E-2,-9.415435791E-2
6.471166180E-1,-4.120683670E-2,-4.353284836E-2,-6.824779510E-2
6.551117690E-1,-5.485439301E-2,-3.823661804E-2,-8.476161957E-2
6.631077660E-1,-1.081275940E-1,-3.818440437E-2,-5.498313904E-2
6.711036870E-1,-9.064197540E-2,-2.883148193E-2,-3.651618958E-2
6.790996840E-1,-8.093786240E-2,-1.962471008E-2,-1.288414001E-2
6.870948350E-1,-2.788448334E-2,-1.502323151E-2,-3.487873077E-2
6.950904480E-1,2.339267731E-2,9.004592896E-3,-2.171516418E-3
7.030859060E-1,1.014504433E-1,4.022973776E-2,-4.635429382E-2
7.111120570E-1,1.465110779E-1,5.021232367E-2,-7.886791229E-2
7.191083630E-1,1.656312943E-1,8.925086260E-2,-1.044187546E-1
7.271037440E-1,1.921749115E-1,1.164814234E-1,-8.222198486E-2
7.350993570E-1,1.812701225E-1,1.390258670E-1,-6.056594849E-2
7.430948150E-1,1.694798470E-1,1.756849289E-1,1.036834717E-2
7.510898120E-1,9.754562378E-2,1.904682517E-1,2.963161469E-2
7.591165790E-1,1.105308533E-3,2.194046974E-1,4.769039154E-2
7.671117290E-1,-7.979393005E-2,2.007576823E-1,1.152982712E-1
7.751071120E-1,-1.365947723E-1,1.513811946E-1,7.271003723E-2
7.831033400E-1,-1.485295296E-1,1.597186327E-1,9.998226166E-2
7.910984910E-1,-1.857285500E-1,1.514921784E-1,1.281280518E-1
7.990951030E-1,-2.336935997E-1,8.855831623E-2,1.091909409E-1
8.070894850E-1,-1.849565506E-1,7.646620274E-3,6.018638611E-2
8.151157130E-1,-6.373167038E-2,-3.608065844E-2,-2.109336853E-2
8.231117110E-1,5.827474594E-2,-6.190669537E-2,-6.529998779E-2
8.311076310E-1,1.411194801E-1,-1.109693050E-1,-7.296180725E-2
8.391023970E-1,1.763505936E-1,-8.530837297E-2,-8.073902130E-2
8.470987020E-1,2.821183205E-1,-9.236431122E-2,-9.153652191E-2
8.550940830E-1,3.625783920E-1,-7.013118267E-2,-1.101188660E-1
8.630904650E-1,3.838009834E-1,-3.073751926E-2,-1.482048035E-1
8.711163080E-1,3.026180267E-1,1.610219479E-2,-9.802436829E-2
8.791116140E-1,1.886787415E-1,4.394555092E-2,-7.465076447E-2
8.871070720E-1,5.164241791E-2,5.998688936E-2,-4.701137543E-2
8.951021460E-1,-4.403209686E-2,4.526710510E-2,-1.496505737E-2
9.030984510E-1,-5.601406097E-2,2.264678478E-3,-1.152229309E-2
9.110935250E-1,-8.995246887E-2,-2.617162466E-2,6.585121155E-3
9.190894450E-1,-6.901836395E-2,-3.752827644E-2,2.247333527E-2
9.271155970E-1,-6.210756302E-2,-5.128288269E-2,7.025718689E-3
9.351113630E-1,-3.284025192E-2,-9.841680527E-2,-1.131534576E-2
9.431060520E-1,-2.380561829E-2,-1.285646558E-1,-5.680942535E-2
9.511023570E-1,2.958106995E-2,-1.320242286E-1,-9.828186035E-2
9.590975080E-1,9.095859528E-2,-1.282860041E-1,-1.498394012E-1
9.670937360E-1,1.021842957E-1,-1.131160259E-1,-1.368837357E-1
9.750885790E-1,6.504583359E-2,-1.056582928E-1,-1.476049423E-1
9.831156540E-1,1.267290115E-2,-8.666682243E-2,-1.027355194E-1
9.911109590E-1,-5.054092407E-2,-1.038272977E-1,-9.297275543E-2
9.991069560E-1,-2.899265289E-2,-1.116905212E-1,-9.667205811E-2
1.007102107E0,1.969766617E-2,-8.166205883E-2,-8.740901947E-2
1.015097719E0,5.971431732E-2,-7.135176659E-2,-1.011800766E-1
1.023093408E0,4.595518112E-2,-4.738593102E-2,-1.023397446E-1
1.031088791E0,5.802392960E-2,-5.278670788E-2,-7.450675964E-2
1.039115865E0,1.740169525E-2,-2.759063244E-2,-6.108760834E-2
1.047110631E0,-3.500175476E-2,2.599143982E-2,-1.909446716E-2
1.055106936E0,-8.536863327E-2,2.698719501E-2,-7.973670959E-3
1.063102317E0,-1.102905273E-1,-5.664587021E-3,1.569557190E-2
1.071097699E0,-6.715583801E-2,-4.324758053E-2,4.265403748E-2
1.079093158E0,-3.059196472E-2,-1.030387878E-1,3.240776062E-2
1.087088771E0,-2.911949158E-2,-1.465847492E-1,1.602172852E-3
1.095114999E0,4.546356201E-2,-1.424301863E-1,3.138637543E-2
1.103111304E0,1.838312149E-1,-1.316112280E-1,1.047945023E-1
1.111106377E0,2.810683250E-1,-1.405192614E-1,1.138010025E-1
1.119101682E0,2.875132561E-1,-1.667723656E-1,9.629726410E-2
1.127097372E0,2.803139687E-1,-1.550461054E-1,1.142082214E-1
1.135092753E0,2.475991249E-1,-1.173214912E-1,1.267595291E-1
1.143089367E0,1.290326118E-1,-6.054735184E-2,5.768775940E-2
1.151114979E0,-1.388339996E-1,1.361954212E-2,-2.745437622E-2
1.159109976E0,-3.555269241E-1,3.353714943E-2,-8.270740509E-2
1.167105665E0,-3.414745331E-1,-1.294612885E-3,-1.488342285E-1
1.175101739E0,-1.648292542E-1,-4.837918282E-2,-1.916203499E-1
1.183095890E0,-2.737808228E-2,-4.848730564E-2,-2.513637543E-1
1.191092504E0,4.111623764E-2,-8.875846863E-3,-2.547645569E-1
1.199087885E0,2.054162025E-1,-6.096684933E-2,-1.600337029E-1
1.207114267E0,4.428677559E-1,-1.568057537E-1,-7.102203369E-2
1.215109956E0,5.889806747E-1,-1.931743622E-1,3.334283829E-2
1.223105645E0,5.024671555E-1,-1.485583782E-1,1.434769630E-1
1.231101335E0,3.944754601E-1,-2.588915825E-2,1.440367699E-1
1.239097024E0,2.315125465E-1,1.366947889E-1,8.768081665E-2
1.247092099E0,5.136346817E-2,2.899201512E-1,4.434061050E-2
1.255087250E0,-1.396875381E-1,3.743652105E-1,-6.669616699E-2
1.263113401E0,-3.223466873E-1,3.366141319E-1,-1.187448502E-1
1.271109013E0,-3.816394806E-1,1.693996787E-1,-1.046786308E-1
1.279105318E0,-3.257141113E-1,5.280494690E-2,-1.218948364E-1
1.287100469E0,-2.870106697E-1,-5.590045452E-2,-8.839321136E-2
1.295096390E0,-2.702808380E-1,-6.374049187E-2,-1.167817116E-1
1.303092387E0,-1.700797081E-1,-1.605176926E-2,-1.041555405E-1
1.311088076E0,-6.952095032E-2,1.853862405E-1,-5.400753021E-1
1.319113073E0,3.180689812E-1,1.894590259E-1,-4.189968109E-3
1.327109378E0,2.818722725E-1,-1.848626137E-2,1.639618874E-1
1.335105298E0,8.298921585E-2,-2.328592539E-1,3.079118729E-1
1.343097987E0,1.623497009E-1,-2.872374058E-1,4.137911797E-1
1.351095755E0,2.763652802E-1,-1.958311796E-1,2.291312218E-1
1.359091521E0,3.117070198E-1,-9.788155556E-2,-9.169149399E-2
1.367087441E0,3.772249222E-1,-3.843247890E-2,-3.716821671E-1
