"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.965846000E-3,5.346252441E0,-7.469909191E-1,8.106766701E0
7.010999000E-3,5.224148273E0,-7.661445141E-1,8.073247910E0
9.116613000E-3,5.181052685E0,-7.876923680E-1,8.056488991E0
1.110022800E-2,5.171475887E0,-7.996633649E-1,8.049305916E0
1.311438100E-2,5.190629482E0,-8.092401624E-1,8.025363922E0
1.509807300E-2,5.238513470E0,-8.307880163E-1,8.032546997E0
1.711199500E-2,5.257667065E0,-8.379706144E-1,8.054094315E0
1.909599500E-2,5.298368454E0,-8.667010069E-1,8.073247910E0
2.111045500E-2,5.365406036E0,-9.050082564E-1,8.087613106E0
2.309437700E-2,5.382165432E0,-9.050082564E-1,8.092401505E0
2.510768500E-2,5.420472622E0,-9.026140571E-1,8.121131897E0
2.709076100E-2,5.415684223E0,-9.193734527E-1,8.133103371E0
2.910522100E-2,5.403713226E0,-9.265560508E-1,8.140285492E0
3.108945100E-2,5.377377033E0,-9.457096457E-1,8.159439087E0
3.310306700E-2,5.367800236E0,-9.504981041E-1,8.169015884E0
3.511775800E-2,5.331887245E0,-9.624691010E-1,8.178592682E0
3.710237200E-2,5.257667065E0,-9.792284966E-1,8.200140953E0
3.911560300E-2,5.214571476E0,-9.720458984E-1,8.214506149E0
4.110021700E-2,5.145139217E0,-9.672574997E-1,8.238448143E0
4.311321600E-2,5.061342239E0,-9.696516991E-1,8.252813339E0
4.509775400E-2,5.027823448E0,-9.816226959E-1,8.262390137E0
4.711098500E-2,4.970362663E0,-9.888052940E-1,8.281543732E0
4.909436800E-2,4.910507679E0,-9.768342972E-1,8.305485725E0
5.110944400E-2,4.891354084E0,-9.720458984E-1,8.315062523E0
5.309290600E-2,4.855441093E0,-9.600749016E-1,8.336610794E0
5.510675100E-2,4.833893299E0,-9.409212470E-1,8.346187592E0
5.708982700E-2,4.824316502E0,-9.409212470E-1,8.346187592E0
5.910574900E-2,4.819528103E0,-9.289502501E-1,8.358158112E0
6.109005700E-2,4.802768707E0,-9.337386489E-1,8.377311707E0
6.310182500E-2,4.802768707E0,-9.265560508E-1,8.374917984E0
6.511651600E-2,4.817133904E0,-9.217676520E-1,8.377311707E0
6.710051600E-2,4.824316502E0,-9.097966552E-1,8.372523308E0
6.911405400E-2,4.829104900E0,-9.121908545E-1,8.370129585E0
7.109720700E-2,4.860229492E0,-9.074024558E-1,8.372523308E0
7.311159000E-2,4.860229492E0,-8.978256583E-1,8.365341187E0
7.509559000E-2,4.879383087E0,-8.954314590E-1,8.367734909E0
7.711012800E-2,4.886565685E0,-8.547300100E-1,8.370129585E0
7.909351100E-2,4.888959885E0,-8.403648138E-1,8.377311707E0
8.110889600E-2,4.900930882E0,-8.212111592E-1,8.372523308E0
8.309166400E-2,4.934449673E0,-8.212111592E-1,8.362946510E0
8.510543200E-2,4.958391666E0,-8.140285611E-1,8.358158112E0
8.708881600E-2,4.994304657E0,-7.852981687E-1,8.355764389E0
8.910335400E-2,4.991910458E0,-7.685387731E-1,8.341399193E0
9.111658400E-2,4.994304657E0,-7.709329724E-1,8.341399193E0
9.310112200E-2,5.035006046E0,-7.685387731E-1,8.317456245E0
9.511535200E-2,5.073313236E0,-7.613561153E-1,8.319850922E0
9.709835100E-2,5.078101635E0,-7.493851185E-1,8.322244644E0
9.911319700E-2,5.085284233E0,-7.541735172E-1,8.350975990E0
1.010974260E-1,5.092466831E0,-7.613561153E-1,8.362946510E0
1.031106570E-1,5.099649429E0,-7.565677166E-1,8.355764389E0
1.050944250E-1,5.106832027E0,-7.445967197E-1,8.360552788E0
1.071085010E-1,5.106832027E0,-7.445967197E-1,8.367734909E0
1.090922710E-1,5.114014626E0,-7.398083210E-1,8.370129585E0
1.111063460E-1,5.114014626E0,-7.422025204E-1,8.382100105E0
