"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.010999000E-3,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
9.116613000E-3,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
1.110022800E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
1.311438100E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
1.509807300E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
1.711199500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
1.909599500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
2.111045500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
2.309437700E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
2.510768500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
2.709076100E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
2.910522100E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
3.108945100E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
3.310306700E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
3.511775800E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
3.710237200E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
3.911560300E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
4.110021700E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
4.311321600E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
4.509775400E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
4.711098500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
4.909436800E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
5.110944400E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
5.309290600E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
5.510675100E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
5.708982700E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
5.910574900E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
6.109005700E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
6.310182500E-2,-7.330383174E-3,1.954768784E-2,-2.626720630E-2
