"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.543224510E-1,6.230825558E-2,-2.724458873E-1,5.619960278E-2
5.563059150E-1,6.352998316E-2,-2.779437006E-1,5.742133409E-2
5.583203030E-1,6.169738993E-2,-2.791654170E-1,5.803219974E-2
5.603348440E-1,6.169738993E-2,-2.840523422E-1,6.047565863E-2
5.623182320E-1,5.864306539E-2,-2.883284092E-1,6.291911751E-2
5.643320810E-1,5.619960278E-2,-2.864958048E-1,6.352998316E-2
5.663156990E-1,5.253441259E-2,-2.871066630E-1,6.597344577E-2
5.683302410E-1,5.131268129E-2,-2.864958048E-1,6.963863969E-2
5.703133210E-1,4.703662544E-2,-2.846632004E-1,7.086037099E-2
5.723280160E-1,4.276056588E-2,-2.779437006E-1,7.330382615E-2
5.743110960E-1,3.970624134E-2,-2.748893499E-1,7.147123665E-2
5.763255610E-1,3.420845419E-2,-2.645046413E-1,7.513642311E-2
5.783093330E-1,2.993239649E-2,-2.547308207E-1,7.696902007E-2
5.803237200E-1,2.565634064E-2,-2.492330223E-1,7.757988572E-2
5.823074930E-1,2.076941915E-2,-2.376265824E-1,8.185594529E-2
5.843201110E-1,1.527163107E-2,-2.241875380E-1,8.185594529E-2
5.863358060E-1,1.282817032E-2,-2.168571651E-1,8.124507964E-2
5.883191940E-1,6.719517522E-3,-2.052507252E-1,8.246681094E-2
5.903326580E-1,1.832595794E-3,-1.918116808E-1,8.429940045E-2
5.923170460E-1,6.108652451E-4,-1.844813079E-1,8.429940045E-2
5.943315110E-1,-5.497787148E-3,-1.698205322E-1,8.429940045E-2
5.963142830E-1,-7.941247895E-3,-1.655444801E-1,8.613199741E-2
5.983284400E-1,-1.527163107E-2,-1.563815027E-1,8.307767659E-2
6.003126730E-1,-2.076941915E-2,-1.453859210E-1,8.307767659E-2
6.023266000E-1,-2.321287990E-2,-1.404990107E-1,8.246681094E-2
6.043099100E-1,-2.871066704E-2,-1.307251602E-1,8.307767659E-2
6.063244520E-1,-3.176499158E-2,-1.252273768E-1,8.124507964E-2
6.083084550E-1,-3.481931984E-2,-1.215621829E-1,8.002334833E-2
6.103226120E-1,-3.909537569E-2,-1.160643995E-1,8.002334833E-2
6.123053070E-1,-4.337143153E-2,-1.136209369E-1,7.880161703E-2
6.143201560E-1,-4.459316283E-2,-1.148426682E-1,7.635815442E-2
6.163336980E-1,-4.948008433E-2,-1.123992056E-1,7.574728876E-2
