"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.157083316E-4,-4.752702545E-3,4.670841247E-2,1.911443099E-2
9.824291657E-3,1.107423101E-3,2.970571443E-2,2.100528404E-2
1.976329167E-2,5.794320256E-3,1.865838841E-2,1.367306989E-2
2.970329166E-2,4.834244493E-3,6.091982126E-3,1.015065424E-2
3.964229167E-2,7.960529067E-3,-6.450974382E-3,8.927198127E-3
4.958229166E-2,7.291907910E-3,-1.980347559E-2,3.267188091E-3
5.952129167E-2,8.949992247E-3,-2.274893224E-2,2.082081512E-3
6.946129169E-2,1.060870942E-2,-2.302486822E-2,5.048476160E-4
7.940029167E-2,9.624671191E-3,-1.391499396E-2,1.720846631E-3
8.934029168E-2,7.146149408E-3,-1.259426773E-2,5.405136384E-3
9.927929167E-2,3.289093031E-3,-6.975264288E-3,5.296479445E-3
1.092192917E-1,1.471303869E-3,2.255393192E-4,5.271366797E-3
1.191582917E-1,-3.833211958E-4,7.517806254E-3,2.592759207E-3
1.290982917E-1,-1.418541651E-3,1.132046059E-2,3.625247162E-3
1.390372917E-1,2.595689148E-5,1.062324457E-2,8.167535067E-3
1.489772917E-1,1.495738979E-3,8.878968656E-3,7.019362412E-3
1.589162917E-1,3.705363488E-3,-7.014870644E-4,4.653410055E-3
1.688562917E-1,4.776566289E-3,-1.190732233E-3,1.975638792E-3
1.787952917E-1,4.922240973E-3,-7.551160175E-3,-3.877654672E-5
1.887352917E-1,2.829540055E-3,-4.212168977E-3,1.066173427E-3
1.986742917E-1,-4.645241424E-4,-1.169241033E-3,2.853420563E-3
2.086142917E-1,4.596859217E-4,8.883081377E-3,4.294493236E-3
2.185532917E-1,2.787555102E-3,1.343628764E-2,5.784531590E-3
2.284932917E-1,1.120714936E-3,2.049019188E-2,9.386243299E-3
2.384322917E-1,-8.998252451E-4,1.906114072E-2,9.808354080E-3
2.483722917E-1,5.113156512E-4,1.530219801E-2,6.951326504E-3
2.583112917E-1,3.009626642E-3,1.007947326E-2,6.531080231E-3
2.682512917E-1,-2.550551668E-3,6.148568355E-3,9.180335328E-4
2.781902917E-1,5.481904373E-5,-3.727497999E-3,-9.618923068E-4
2.881302917E-1,3.575534327E-3,-6.400075741E-3,-1.079786569E-3
2.980692917E-1,7.628332824E-3,-7.974270731E-3,3.836941440E-3
3.080092917E-1,5.756129045E-3,-8.469436318E-3,5.563620478E-3
3.179482917E-1,7.532457355E-3,-9.212192148E-3,8.444628678E-3
3.278882917E-1,6.570289843E-3,-7.231607568E-3,9.649228305E-3
3.378272917E-1,6.698387675E-3,-6.972756237E-4,5.232641939E-3
3.477672917E-1,4.258984234E-3,-8.451906033E-4,7.077015936E-3
3.577072917E-1,7.693130523E-3,3.068856895E-3,1.181051880E-2
3.676462917E-1,5.611303262E-3,2.659095451E-3,9.791640565E-3
3.775862917E-1,4.551098682E-3,2.504632808E-3,1.187343337E-2
3.875252917E-1,9.426250122E-3,3.950918093E-3,1.135288365E-2
3.974652917E-1,8.411318995E-3,1.912800595E-3,1.078909263E-2
4.074042917E-1,9.079702199E-3,-1.778133214E-3,1.157610305E-2
4.173442917E-1,6.323862821E-3,-3.031683154E-3,9.133985266E-3
4.272832917E-1,6.109366193E-3,-3.000848927E-3,2.172090113E-3
