"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.157083316E-4,-4.213971376E-2,3.971121892E-2,-1.281370533E-1
9.824291657E-3,-1.028501844E-1,-6.895372912E-2,-4.877162576E-2
1.976329167E-2,-6.129226863E-2,-1.049429029E-2,-6.190447211E-2
2.970329166E-2,-2.227321386E-2,3.024486914E-2,-6.580339551E-2
3.964229167E-2,-6.450589836E-2,9.806803912E-3,-4.002653003E-2
4.958229166E-2,-8.493665457E-2,-1.366640478E-3,-2.074709058E-2
5.952129167E-2,-4.848803580E-2,-5.934923887E-3,-4.871900082E-3
6.946129169E-2,-1.582782805E-2,-6.815953106E-3,3.957278609E-2
7.940029167E-2,4.165614903E-2,3.519731462E-3,6.194891095E-2
8.934029168E-2,4.296709478E-2,6.960817873E-3,6.905503213E-2
9.927929167E-2,3.834253192E-2,4.662862122E-3,4.689993203E-2
1.092192917E-1,2.192179620E-2,2.009775728E-2,4.309397936E-2
1.191582917E-1,2.800816298E-4,1.711392313E-2,4.941014171E-2
1.290982917E-1,-3.714209855E-2,-1.805678666E-2,5.970358014E-2
1.390372917E-1,-4.382955909E-2,-2.556578100E-2,5.664022386E-2
1.489772917E-1,-4.452186942E-2,-2.436563998E-2,2.694806278E-2
1.589162917E-1,-3.852087200E-2,-7.550363392E-3,-1.194586158E-2
1.688562917E-1,-4.002828419E-2,-8.490449488E-3,-1.462622523E-2
1.787952917E-1,-2.772106469E-2,-1.282922968E-2,-1.515773714E-2
1.887352917E-1,-2.290939093E-2,-1.818147853E-2,4.517558813E-3
1.986742917E-1,-4.897043109E-3,-9.609898925E-4,3.218424439E-2
2.086142917E-1,1.206923783E-2,-2.219603062E-3,5.254015625E-2
2.185532917E-1,1.681074500E-2,-1.078007296E-2,7.082323015E-2
2.284932917E-1,-6.291604042E-3,-1.611975029E-2,6.629631579E-2
2.384322917E-1,-3.997156620E-3,-9.087157845E-3,5.197882354E-2
2.483722917E-1,-1.479345560E-2,-5.587014556E-4,2.625575244E-2
2.583112917E-1,-2.020973146E-2,7.654005289E-3,-3.822909594E-3
2.682512917E-1,-1.701364338E-2,1.752834454E-2,-2.135812461E-2
2.781902917E-1,2.020213008E-3,2.516817033E-2,-2.661009371E-2
2.881302917E-1,1.508581638E-3,1.217185646E-2,-2.850225270E-2
2.980692917E-1,-2.215217650E-2,-1.356714830E-2,-1.616521239E-2
3.080092917E-1,-3.651820064E-2,-3.532829225E-2,-2.895541191E-3
3.179482917E-1,-3.054234624E-2,-2.865325704E-2,2.906066179E-4
3.278882917E-1,-3.528970063E-2,-9.258481264E-3,4.878916740E-3
3.378272917E-1,-2.706091404E-3,4.848803580E-3,9.515174031E-3
3.477672917E-1,1.279370785E-2,-1.796410829E-3,9.805195928E-3
3.577072917E-1,-2.416654229E-3,-8.304215670E-3,2.638614535E-2
3.676462917E-1,-2.498515248E-3,-1.478833929E-2,2.453374743E-2
3.775862917E-1,6.139576435E-4,-1.962720260E-2,2.520266891E-2
3.875252917E-1,-2.321929336E-3,-3.455558270E-2,2.564530313E-2
3.974652917E-1,-2.080556273E-2,-2.089020118E-2,1.986182213E-2
4.074042917E-1,-2.793097973E-2,-8.356109709E-3,2.036117435E-2
4.173442917E-1,-2.864960253E-2,1.236364514E-2,1.048756599E-2
4.272832917E-1,-2.846073747E-2,3.072755679E-2,1.009989560E-2
4.372232917E-1,-3.736897051E-2,2.815025032E-2,1.996707201E-2
4.471622917E-1,-3.661994219E-2,2.377302468E-2,7.531798482E-3
4.571022917E-1,-4.570242226E-2,2.525544003E-2,1.472211957E-2
4.670412917E-1,-5.615022719E-2,1.419630870E-2,1.999279976E-2
4.769812917E-1,-8.824793279E-2,4.281916022E-3,3.327591956E-2
4.869202917E-1,-8.210017025E-2,2.129848301E-3,6.519177675E-2
4.968602917E-1,-5.760969222E-2,9.435505718E-3,7.960867167E-2
5.067992917E-1,-3.920031846E-2,1.557712868E-2,9.461613536E-2
5.167392917E-1,-2.403731883E-2,5.686855763E-3,1.049926043E-1
5.266782917E-1,-1.732529998E-2,-7.254348099E-3,8.853093803E-2
5.366182917E-1,1.391988158E-2,-4.793108851E-3,6.696348310E-2
5.465572917E-1,5.144848108E-2,-1.197699800E-2,3.635798693E-2
5.564972917E-1,5.193906248E-2,-2.638351411E-2,4.330447912E-3
5.664362917E-1,2.836133480E-2,-4.011540771E-2,-1.122080684E-2
5.763762917E-1,-9.564875364E-3,-3.824692994E-2,-2.270532310E-2
5.863152917E-1,-2.806371152E-2,-2.505824268E-2,-2.376191497E-2
5.962552917E-1,-5.006035209E-2,-1.672727600E-2,-3.844076514E-2
6.061942917E-1,-4.798459053E-2,-1.062000543E-3,-3.009561896E-2
6.161342917E-1,-1.874500394E-2,1.655887619E-2,-1.920459509E-2
6.260732917E-1,-1.627689421E-2,4.961362481E-3,-3.268593550E-4
6.360132917E-1,-2.030737996E-3,-2.277051955E-3,1.248497486E-2
6.459522917E-1,1.080506980E-2,7.491306514E-3,3.543588102E-2
6.558922917E-1,2.925011158E-2,1.531999737E-2,4.064633489E-2
6.658312917E-1,2.182122409E-2,3.852584213E-3,2.941734195E-2
6.757712917E-1,5.701619983E-3,8.069157600E-4,4.180174470E-2
6.857102917E-1,1.372107625E-2,3.938392103E-3,5.374702156E-2
6.956502917E-1,3.601066232E-2,-1.593220085E-3,4.295656979E-2
7.055902917E-1,5.357862175E-2,-8.185809553E-3,2.508280098E-2
7.155292917E-1,5.894811988E-2,-1.727866843E-2,1.157163978E-3
7.254692917E-1,4.870555222E-2,-2.502549827E-2,-2.322689474E-2
7.354082917E-1,1.516416907E-2,-3.653983533E-2,-1.669321597E-2
7.453482917E-1,-9.380103350E-3,-2.091344386E-2,-3.067741692E-2
7.552872917E-1,-2.873614132E-2,-1.150585860E-3,-3.001726627E-2
7.652272917E-1,-6.449946642E-2,7.557672411E-3,8.951502442E-3
7.751662917E-1,-6.055727363E-2,1.761722222E-2,2.023253560E-2
7.851055417E-1,-4.023527563E-2,2.118226960E-2,4.997498274E-2
7.950445417E-1,-3.483361781E-2,2.646786019E-2,5.430250704E-2
8.049845417E-1,-1.723174453E-2,2.663041279E-2,6.378786027E-2
8.149235417E-1,-6.440123320E-3,5.420368910E-3,6.999175608E-2
8.248635417E-1,-6.498010755E-3,-1.116116524E-2,6.257339358E-2
8.348025417E-1,-1.595529735E-2,-1.510058060E-2,4.543578923E-2
8.447425417E-1,6.084612608E-3,-1.695107818E-2,2.274625361E-2
8.546815417E-1,1.819828928E-2,-2.481353670E-2,1.190259218E-2
8.646215417E-1,4.993522167E-4,-2.827947378E-2,1.869939566E-3
8.745605417E-1,-8.495419621E-3,-1.327800348E-2,-1.194527686E-2
8.845005417E-1,3.125336766E-3,6.304175556E-3,-6.020293236E-3
8.944395417E-1,-4.358514547E-3,3.232779354E-3,-5.765354633E-4
9.043795417E-1,-2.058453798E-2,1.850936115E-3,-6.184015274E-3
9.143185417E-1,-3.792211711E-2,7.324222326E-3,1.032735229E-2
9.242585417E-1,-5.432472646E-2,-4.822344929E-3,3.916114211E-2
9.341975417E-1,-4.821204722E-2,-1.005706474E-2,3.097854853E-2
9.441375417E-1,-5.338098586E-2,-9.932811409E-3,2.367011368E-2
9.540765417E-1,-4.579013050E-2,-8.093569726E-3,3.617438436E-2
9.640165417E-1,-1.792580903E-2,-5.178440362E-3,4.268818259E-2
9.739555417E-1,1.110093892E-2,-2.073715031E-3,3.903718114E-2
9.838955417E-1,1.876371503E-2,1.643009126E-2,1.944491565E-2
9.938345417E-1,2.084941685E-2,1.784643307E-2,1.391754270E-2
1.003774542E0,-3.767361045E-3,6.811129153E-3,-1.637337327E-2
1.013713542E0,-2.388879955E-2,-4.063961059E-3,-1.346496820E-2
1.023653542E0,-3.497278154E-2,1.759865731E-3,-2.181830049E-2
1.033592542E0,-5.078949988E-2,6.184746176E-3,-1.897655368E-2
1.043532542E0,-3.740580797E-2,1.077861115E-2,-1.327493370E-2
1.053471542E0,-1.797609508E-2,2.937348783E-3,1.579508364E-2
1.063411542E0,-3.770460069E-2,-1.430667490E-2,2.169433951E-2
1.073350542E0,-1.900286615E-2,-1.973727643E-3,3.326539457E-2
1.083290542E0,-2.181596160E-3,1.379986748E-2,2.158908963E-2
1.093229542E0,1.346029043E-3,-4.224759489E-3,2.944774747E-2
1.103169542E0,2.403790355E-3,-1.236554548E-2,2.648905635E-2
1.113109542E0,-9.149723053E-3,-2.065704346E-2,2.319531977E-2
1.123048542E0,-3.399395764E-2,-2.387842074E-2,2.643760085E-2
1.132988542E0,-2.225976527E-2,-9.822006673E-3,3.708421111E-2
1.142927542E0,6.640098095E-3,4.733759612E-3,2.299768388E-2
1.152867542E0,-1.931335330E-3,-3.411119431E-3,1.063374639E-2
1.162806542E0,-4.909322262E-3,1.262823164E-2,3.123874962E-2
1.172746542E0,6.553559303E-3,1.499357656E-2,2.391335785E-2
1.182685542E0,6.834810376E-3,1.000838667E-2,4.417103648E-2
1.192625542E0,1.604592919E-2,-1.072145462E-2,5.969130099E-2
1.202564542E0,4.245487869E-2,-1.034182414E-2,3.466580272E-2
1.212504542E0,2.076638639E-2,-1.714622900E-2,1.382047892E-2
1.222443542E0,-4.106558025E-2,-2.025811717E-2,-8.638676405E-3
1.232383542E0,-3.656673253E-2,-1.288433969E-3,-1.474375427E-2
1.242322542E0,-2.504537880E-2,6.268507540E-3,-1.218793631E-2
