"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.982166643E-3,-3.981719971E-2,-2.573149109E0,9.329499207E0
1.397616667E-2,-1.829196167E-1,-2.682870941E0,9.265432434E0
2.397016666E-2,-1.880090332E-1,-2.714155884E0,9.392368469E0
3.396416665E-2,-1.357676697E-1,-2.704575806E0,9.613758087E0
4.395716666E-2,-3.652404785E-2,-2.694696350E0,9.827363892E0
5.395116666E-2,7.694000244E-2,-2.639012146E0,9.881251831E0
6.394516665E-2,2.297721863E-1,-2.555336151E0,9.917925568E0
7.393916664E-2,3.628454590E-1,-2.476300507E0,9.888436890E0
8.393216666E-2,4.029620361E-1,-2.441722412E0,9.758806458E0
9.392616665E-2,3.249742126E-1,-2.445464630E0,9.598789215E0
1.039201667E-1,2.040257263E-1,-2.464774475E0,9.465715942E0
1.139141667E-1,1.002914429E-1,-2.515369263E0,9.397457886E0
1.239081667E-1,6.182144165E-2,-2.574346619E0,9.352102203E0
1.339011667E-1,9.535171509E-2,-2.617906036E0,9.349856873E0
1.438951667E-1,1.154100037E-1,-2.630479889E0,9.434281311E0
1.538891667E-1,2.454895020E-1,-2.581831055E0,9.506580963E0
1.638831666E-1,3.622467041E-1,-2.532284088E0,9.540410614E0
1.738761667E-1,4.180805969E-1,-2.495610352E0,9.579030304E0
1.838701667E-1,4.068539429E-1,-2.491718445E0,9.567953339E0
1.938641666E-1,3.983216858E-1,-2.498903503E0,9.557325439E0
2.038581667E-1,3.626957703E-1,-2.532284088E0,9.522597656E0
2.138521667E-1,3.195854187E-1,-2.579286346E0,9.519005127E0
2.238451666E-1,2.592608643E-1,-2.574795685E0,9.485624542E0
2.338391667E-1,2.375559998E-1,-2.558329926E0,9.480235748E0
2.438331667E-1,2.335144043E-1,-2.540816345E0,9.488618317E0
2.538271667E-1,1.960922241E-1,-2.582130432E0,9.435478821E0
2.638201667E-1,2.103126526E-1,-2.593057709E0,9.448651428E0
2.738141667E-1,2.508782959E-1,-2.600841522E0,9.490115204E0
2.838081667E-1,2.891986084E-1,-2.578986969E0,9.491163025E0
2.938021666E-1,3.091072083E-1,-2.536175995E0,9.517059174E0
3.037961667E-1,3.224295044E-1,-2.495161285E0,9.532477112E0
3.137891667E-1,2.951861572E-1,-2.483784943E0,9.524693298E0
3.237831666E-1,2.589614868E-1,-2.512076111E0,9.532477112E0
3.337771667E-1,2.513273621E-1,-2.527943115E0,9.481582947E0
3.437711667E-1,2.674937439E-1,-2.492766266E0,9.453441467E0
3.537641666E-1,3.010240173E-1,-2.451751556E0,9.449100494E0
3.637581667E-1,2.930905151E-1,-2.435435486E0,9.462422791E0
3.737521667E-1,3.409909058E-1,-2.433788910E0,9.500743103E0
