"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.462009400E-2,-2.982974052E-2,-1.278948784E-2,1.259298325E-1
2.261426300E-2,2.179424763E-1,-4.950046539E-3,5.614280701E-2
3.060935500E-2,1.544003487E-1,1.249748468E-2,2.672863007E-2
3.863698500E-2,3.819561005E-2,4.079216719E-2,4.370117188E-2
4.663184600E-2,4.784703255E-2,-2.620220184E-3,3.032016754E-2
5.462847600E-2,2.741003036E-2,-1.263183355E-2,2.095508575E-2
6.262264500E-2,-6.485247612E-2,-1.095771790E-3,1.877117157E-2
7.061927500E-2,-8.332943916E-2,-2.729415894E-2,3.893947601E-2
7.861282800E-2,-3.235769272E-2,-1.694625616E-2,6.367301941E-2
8.660999700E-2,-8.301973343E-3,-6.451845169E-3,5.237483978E-2
9.463685800E-2,-4.699492455E-2,1.606416702E-2,4.575634003E-2
1.026315660E-1,-5.308461189E-2,1.245319843E-2,2.218723297E-2
1.106273500E-1,-7.916641235E-2,8.513450623E-3,5.583095551E-2
1.186245960E-1,-1.274435520E-1,1.454627514E-2,6.409931183E-2
1.266184570E-1,-1.166527271E-1,-2.851247787E-3,6.714820862E-2
1.346153950E-1,-6.460762024E-2,-1.830476522E-2,8.080482483E-2
1.426097950E-1,-2.574467659E-2,-3.200280666E-2,8.010864258E-2
1.506362710E-1,7.956838608E-2,-2.416765690E-2,3.378486633E-2
1.586329020E-1,1.394429207E-1,-1.443189383E-2,4.517650604E-2
1.666271470E-1,1.514823437E-1,-1.923906803E-2,6.859588623E-2
1.746240850E-1,1.501319408E-1,-2.527660131E-2,4.932498932E-2
1.826191000E-1,1.519577503E-1,-1.775616407E-2,2.781295776E-2
1.906138850E-1,1.509621143E-1,-4.445344210E-2,1.625537872E-2
1.986105150E-1,9.435391426E-2,-4.055684805E-2,-4.758834839E-4
2.066364530E-1,5.075597763E-2,-5.503803492E-2,7.626247406E-2
2.146321600E-1,-1.583647728E-2,-5.349475145E-2,8.736610413E-2
2.226268680E-1,-6.617045403E-2,-1.334124804E-2,8.036518097E-2
2.306222670E-1,-1.067879200E-1,-9.516358376E-3,5.820560455E-2
2.386195900E-1,-1.311411858E-1,1.206994057E-2,7.098197937E-3
2.466134510E-1,-1.191821098E-1,3.525626659E-2,3.128051758E-3
2.546103890E-1,-1.237657070E-1,3.476113081E-2,1.662254333E-3
2.626361740E-1,-5.401897430E-2,1.283138990E-2,2.943325043E-2
2.706315730E-1,2.345943451E-2,-4.036486149E-2,7.206821442E-2
2.786285870E-1,7.189822197E-2,-5.671769381E-2,8.885288239E-2
2.866232950E-1,1.468694210E-1,-6.253194809E-2,7.970237732E-2
2.946186940E-1,1.469264030E-1,-5.646586418E-2,4.651165009E-2
3.026141710E-1,1.040167809E-1,-6.764364243E-2,2.478599548E-2
3.106092630E-1,7.587170601E-2,-5.262017250E-2,4.147338867E-2
3.186342010E-1,-5.036520958E-2,-4.732489586E-2,4.140186310E-2
3.266310620E-1,-9.794449806E-2,-4.934763908E-2,5.560493469E-2
3.346277690E-1,-1.218769550E-1,-3.724622726E-2,6.014156342E-2
3.426224770E-1,-1.226069927E-1,-5.403184891E-2,7.407665253E-2
3.506184920E-1,-9.770655632E-2,-3.296887875E-2,9.020233154E-2
3.586151220E-1,-5.691266060E-2,-3.156673908E-2,1.180562973E-1
3.666087530E-1,-4.798841476E-2,-2.596151829E-2,8.104228973E-2
3.746363830E-1,-4.195070267E-2,-4.956936836E-2,8.696842194E-2
3.826314750E-1,-6.271409988E-2,-4.702556133E-2,9.517002106E-2
3.906274900E-1,-1.008603573E-1,-2.543687820E-2,4.576969147E-2
3.986244280E-1,-1.199116707E-1,-2.305805683E-2,4.184532166E-2
4.066176740E-1,-1.437134743E-1,-3.259527683E-2,4.512310028E-2
4.146143810E-1,-1.150596142E-1,-2.060616016E-2,3.399181366E-2
4.226094730E-1,-5.106353760E-2,5.546450615E-3,4.187774658E-2
4.306353340E-1,2.681136131E-2,-4.243373871E-3,4.966259003E-2
4.386321950E-1,1.045830250E-1,7.605552673E-5,5.022430420E-2
4.466258260E-1,1.996873617E-1,-1.280581951E-2,5.325984955E-2
4.546236100E-1,2.864995003E-1,-2.136707306E-3,1.822185516E-2
4.626178560E-1,3.273453712E-1,-1.554834843E-2,2.727508545E-3
4.706134860E-1,3.145534992E-1,-9.733557701E-3,-5.275726318E-3
4.786108080E-1,2.430108786E-1,-1.812624931E-2,-2.021217346E-2
4.866356700E-1,1.728852987E-1,-4.548287392E-2,1.305198669E-2
4.946314530E-1,8.263480663E-2,-2.960467339E-2,2.747440338E-2
5.026265450E-1,1.968348026E-2,-6.147766113E-2,5.408287048E-2
5.106216370E-1,-2.094638348E-2,-6.261253357E-2,4.489803314E-2
5.186194980E-1,-2.741134167E-2,-1.847255230E-2,5.498123169E-2
5.266138980E-1,-9.808301926E-3,-4.157543182E-2,4.830837250E-2
5.346096820E-1,5.383491516E-4,-1.702308655E-2,3.441619873E-2
5.426351590E-1,-2.529335022E-2,7.504582405E-3,1.088905334E-2
5.506312510E-1,-6.835699081E-2,1.530504227E-2,2.557468414E-2
5.566109540E-1,-1.333746910E-1,4.750716686E-2,1.628208160E-2
5.586244970E-1,-1.333746910E-1,4.271876812E-2,1.628208160E-2
5.666214350E-1,-1.509459019E-1,5.651807785E-2,2.134418488E-2
5.746189110E-1,-1.715767384E-1,4.745340347E-2,-2.389717102E-2
5.826134650E-1,-1.166470051E-1,5.377638340E-2,-2.855014801E-2
5.906081720E-1,-1.152803898E-1,3.223240376E-2,3.134441376E-2
5.986355720E-1,-1.001486778E-1,2.085983753E-2,3.132343292E-2
6.066303560E-1,-7.355809212E-2,-2.143621445E-3,4.080772400E-2
6.146264480E-1,-1.662278175E-2,-2.263545990E-2,1.901912689E-2
6.226215400E-1,-9.586811066E-4,-7.317900658E-3,9.072303772E-3
6.306177860E-1,1.436746120E-2,-8.664608002E-3,2.300930023E-2
6.386147240E-1,3.688800335E-2,-1.458084583E-2,-1.330375671E-2
6.466086620E-1,5.524122715E-2,3.728044033E-2,-2.550506592E-2
6.546351380E-1,6.681823730E-2,1.546514034E-2,7.467269897E-4
6.626299230E-1,5.462396145E-2,4.184639454E-2,2.707195282E-2
6.706262450E-1,6.003451347E-2,4.473471642E-2,1.292419434E-2
6.786225680E-1,1.024692059E-1,2.899479866E-2,3.019428253E-2
6.866166600E-1,1.744575500E-1,1.111161709E-2,1.654243469E-2
6.946139820E-1,1.946475506E-1,3.383135796E-2,3.179645538E-2
7.026090740E-1,2.465938330E-1,-1.277410984E-2,3.283214569E-2
7.106348580E-1,2.869813442E-1,-7.392311096E-2,1.632242203E-1
7.186321040E-1,3.083871603E-1,-1.094807386E-1,1.618900299E-1
7.266257340E-1,2.834733725E-1,-4.043519497E-2,2.672576904E-2
7.346223650E-1,2.342600822E-1,-3.405892849E-2,1.098155975E-1
7.426173800E-1,1.147574186E-1,-1.239570379E-1,-1.751327515E-2
7.506125480E-1,1.434993744E-2,1.785683632E-2,3.276824951E-2
7.586094860E-1,-2.659320831E-3,-2.988111973E-2,1.879596710E-2
7.666337320E-1,-5.370712280E-2,7.089841366E-2,-1.407976151E-1
7.746306700E-1,-2.944302559E-2,1.173462868E-1,-8.935642242E-2
7.826254550E-1,-8.218336105E-2,6.854653358E-3,2.440071106E-2
7.906214700E-1,-2.309117317E-1,-1.317961216E-1,1.980571747E-1
7.966331730E-1,-4.452462196E-1,-2.020945549E-1,4.097051620E-1
7.986156390E-1,-4.452462196E-1,-2.020945549E-1,4.097051620E-1
8.066125770E-1,-6.074664593E-1,-1.688765287E-1,2.422151566E-1
8.146393610E-1,-7.062993050E-1,-3.373801708E-2,7.912349701E-2
8.226339140E-1,-6.636743546E-1,5.371570587E-4,5.251789093E-2
8.306292370E-1,-5.213389397E-1,1.811468601E-2,-3.890514374E-2
8.386265600E-1,-4.018666744E-1,4.786264896E-2,-7.073879242E-2
8.466213440E-1,-1.893298626E-1,4.428696632E-2,-6.245231628E-2
8.546178970E-1,-2.076482773E-2,4.130780697E-2,-4.286193848E-2
8.626126820E-1,1.613090038E-1,2.686619759E-2,1.196765900E-2
8.706391580E-1,2.797261477E-1,-3.916740417E-3,5.935001373E-2
8.786358660E-1,3.821489811E-1,-3.700757027E-2,9.255218506E-2
8.866293420E-1,4.941166639E-1,-1.137166023E-1,2.028379440E-1
8.946268960E-1,4.732055664E-1,-1.075162888E-1,1.624517441E-1
9.026214480E-1,3.718235493E-1,-6.861865520E-2,1.532993317E-1
9.106167710E-1,2.764757872E-1,-6.371569633E-2,7.254600525E-2
9.186125550E-1,1.924841404E-1,-3.754854202E-2,4.722595215E-2
9.266386470E-1,1.367170811E-1,9.865999222E-3,3.906059265E-2
9.346340470E-1,1.090486050E-1,4.423260689E-3,4.564476013E-2
9.426295230E-1,8.518409729E-2,4.413926601E-2,5.012416840E-2
9.506261540E-1,1.076045036E-1,6.431758404E-2,1.404857635E-2
9.586233990E-1,6.158757210E-2,6.307601929E-2,-4.331684113E-2
9.666166450E-1,2.111744881E-2,5.505180359E-2,-1.185798645E-2
9.746126600E-1,-4.697561264E-3,5.238437653E-2,1.496601105E-2
9.826077520E-1,-9.047222137E-2,1.028779745E-1,-8.026123047E-2
9.906333060E-1,-1.858112812E-1,5.411624908E-2,-4.841899872E-2
9.986307820E-1,-3.468294144E-1,-3.179359436E-2,1.245927811E-1
1.006624951E0,-5.109574795E-1,-1.081759930E-1,1.651887894E-1
1.014621043E0,-6.223063469E-1,-1.280474663E-1,1.716098785E-1
1.022616366E0,-6.213610172E-1,-6.506371498E-2,-8.883476257E-3
1.030611842E0,-5.361509323E-1,-7.388603687E-2,-2.166271210E-2
1.038636396E0,-3.346712589E-1,-2.045655251E-2,-1.208829880E-1
1.046633718E0,-1.923649311E-1,-2.974271774E-4,-1.151390076E-1
1.054630887E0,-8.306932449E-2,-2.735102177E-2,-1.073722839E-1
1.062625133E0,-5.682992935E-2,-3.610014915E-3,-5.206012726E-2
1.070620148E0,-3.220725060E-2,-7.029354572E-2,-6.171321869E-2
1.078616855E0,-3.726744652E-2,-1.317422390E-1,7.690048218E-2
1.086611870E0,-4.818081856E-2,-1.625136137E-1,1.553487778E-1
1.094639039E0,-1.121463776E-1,-1.103743315E-1,9.473228455E-2
1.102633516E0,-9.009075165E-2,-1.847600937E-2,6.269359589E-2
1.110629839E0,-5.855655670E-2,5.778312683E-3,3.055477142E-2
1.118626083E0,-9.663105011E-4,2.034556866E-2,-1.123619080E-2
1.126620252E0,7.818460464E-2,2.544510365E-2,-2.667427063E-2
1.134616344E0,1.430778503E-1,1.899349689E-2,-4.442596436E-2
1.142612052E0,1.724886894E-1,4.906666279E-2,-9.324073792E-3
1.150637605E0,1.408386230E-1,1.741933823E-2,-9.784698486E-3
1.158634543E0,1.011002064E-1,4.131066799E-2,2.608013153E-2
1.166629020E0,1.130647659E-1,-1.114380360E-2,9.104919434E-2
1.174625035E0,7.992005348E-2,-4.710745811E-2,1.201620102E-1
1.182620973E0,9.224009514E-2,-7.888782024E-2,1.396169662E-1
1.190616142E0,1.188545227E-1,-5.648434162E-2,1.134538651E-1
1.198613387E0,1.547865868E-1,1.074898243E-2,8.475303650E-2
1.206637633E0,1.355261803E-1,1.554965973E-2,4.163265228E-2
1.214634033E0,1.092152596E-1,6.087183952E-3,3.447151184E-2
1.222629048E0,4.039216042E-2,1.351130009E-2,8.310317993E-3
1.230624755E0,-9.450244904E-2,3.575253487E-2,-6.305503845E-2
1.238621078E0,-2.695086002E-1,7.074713707E-2,-1.102371216E-1
1.246615939E0,-3.875024319E-1,2.268111706E-2,-6.884765625E-2
1.254612493E0,-5.244386196E-1,3.613829613E-3,1.572132111E-2
1.262637815E0,-5.314240456E-1,-8.445858955E-3,5.733394623E-2
1.270633215E0,-3.340363503E-1,-5.419540405E-2,1.225023270E-1
1.278627615E0,-9.746932983E-2,-6.688475609E-2,1.244287491E-1
1.286624322E0,3.538894653E-2,-6.809151173E-2,1.159658432E-1
