"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.531694000E-3,3.054326167E-3,1.343903504E-2,1.160643995E-2
8.607697000E-3,3.054326167E-3,1.343903504E-2,1.160643995E-2
1.062162400E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
1.263485900E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
1.462009400E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
1.663363600E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
1.861694700E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
2.063148900E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
2.261426300E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
2.462903500E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
2.661203900E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
2.862650400E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
3.060935500E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
3.262412700E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
3.460720800E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
3.662221200E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
3.863698500E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
4.062044900E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
4.263430000E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
4.461822700E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
4.663184600E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
4.861515700E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
5.062962200E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
5.261308800E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
5.462847600E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
5.661148000E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
5.862625300E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
6.060902600E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
6.262264500E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
6.463680200E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
6.662049900E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
6.863550300E-2,3.054326167E-3,1.343903504E-2,1.160643995E-2
7.061927500E-2,-1.160643995E-2,4.276056588E-2,7.941247895E-3
7.263274000E-2,-1.343903504E-2,4.031710699E-2,7.941247895E-3
7.461682100E-2,-1.343903504E-2,4.031710699E-2,9.162978269E-3
7.663005600E-2,-9.162978269E-3,3.604105115E-2,5.497787148E-3
7.861282800E-2,-1.404990070E-2,3.420845419E-2,3.665191587E-3
8.062629400E-2,-1.221730467E-2,3.298672289E-2,4.276056774E-3
8.261275900E-2,-1.282817032E-2,3.237585723E-2,5.497787148E-3
8.462660900E-2,-1.343903504E-2,3.054326214E-2,4.886921961E-3
8.660999700E-2,-1.404990070E-2,2.871066704E-2,3.665191587E-3
8.862423200E-2,-1.466076635E-2,2.748893574E-2,3.054326167E-3
9.060792800E-2,-1.160643995E-2,2.443460934E-2,1.221730490E-3
9.262170100E-2,-1.343903504E-2,2.382374369E-2,4.276056774E-3
9.463685800E-2,-1.527163107E-2,1.771509275E-2,2.443460980E-3
9.661963200E-2,-1.588249579E-2,1.527163107E-2,3.665191587E-3
9.863402000E-2,-1.649336144E-2,1.404990070E-2,6.108652451E-4
1.006177160E-1,-1.588249579E-2,9.773843922E-3,0.000000000E0
1.026315660E-1,-1.893682219E-2,1.038470957E-2,0.000000000E0
1.046155700E-1,-2.076941915E-2,3.665191587E-3,0.000000000E0
1.066298040E-1,-2.138028294E-2,-3.054326167E-3,-1.221730490E-3
1.086128850E-1,-2.076941915E-2,-3.054326167E-3,-2.443460980E-3
1.106273500E-1,-2.504547499E-2,-7.941247895E-3,-3.665191587E-3
1.126112770E-1,-2.504547499E-2,-1.527163107E-2,-4.886921961E-3
1.146245890E-1,-2.687807009E-2,-1.893682219E-2,-4.886921961E-3
1.166088990E-1,-2.687807009E-2,-2.260201424E-2,-9.162978269E-3
1.186245960E-1,-3.054326214E-2,-2.565634064E-2,-5.497787148E-3
1.206064460E-1,-2.993239649E-2,-2.932153270E-2,-5.497787148E-3
1.226215270E-1,-3.298672289E-2,-3.176499158E-2,-6.719517522E-3
1.246346840E-1,-3.237585723E-2,-3.604105115E-2,-6.719517522E-3
1.266184570E-1,-3.298672289E-2,-3.665191308E-2,-7.330383174E-3
1.286323070E-1,-3.481931984E-2,-4.276056588E-2,-7.330383174E-3
1.306166190E-1,-3.726277873E-2,-4.398229718E-2,-7.941247895E-3
1.326303910E-1,-3.604105115E-2,-4.459316283E-2,-9.162978269E-3
1.346153950E-1,-3.909537569E-2,-5.131268129E-2,-9.773843922E-3
1.366283220E-1,-3.848451003E-2,-5.253441259E-2,-9.162978269E-3
1.386129410E-1,-3.726277873E-2,-5.681046844E-2,-7.941247895E-3
1.406264830E-1,-3.787364438E-2,-5.864306539E-2,-9.162978269E-3
1.426097950E-1,-3.909537569E-2,-5.803219974E-2,-1.099557430E-2
1.446243370E-1,-3.787364438E-2,-6.291911751E-2,-1.343903504E-2
1.466071100E-1,-3.726277873E-2,-6.414084882E-2,-1.038470957E-2
1.486221900E-1,-3.543018550E-2,-6.414084882E-2,-1.099557430E-2
1.506362710E-1,-3.787364438E-2,-6.414084882E-2,-1.038470957E-2
1.526199670E-1,-3.787364438E-2,-6.597344577E-2,-1.038470957E-2
1.546329710E-1,-3.909537569E-2,-6.475171447E-2,-1.099557430E-2
1.566181280E-1,-3.909537569E-2,-6.475171447E-2,-9.773843922E-3
1.586329020E-1,-3.665191308E-2,-6.352998316E-2,-8.552113548E-3
1.606145210E-1,-3.970624134E-2,-6.230825558E-2,-1.038470957E-2
1.626289100E-1,-3.848451003E-2,-5.803219974E-2,-1.099557430E-2
1.646129130E-1,-3.848451003E-2,-5.803219974E-2,-9.162978269E-3
1.666271470E-1,-3.604105115E-2,-5.558873713E-2,-9.773843922E-3
1.686111510E-1,-3.604105115E-2,-5.192354694E-2,-8.552113548E-3
1.706250000E-1,-3.543018550E-2,-5.009094998E-2,-6.719517522E-3
1.726093120E-1,-3.604105115E-2,-4.642575979E-2,-5.497787148E-3
1.746240850E-1,-3.298672289E-2,-4.276056588E-2,-7.330383174E-3
1.766064740E-1,-3.543018550E-2,-3.909537569E-2,-6.719517522E-3
1.786212460E-1,-3.237585723E-2,-3.420845419E-2,-5.497787148E-3
1.806348660E-1,-2.993239649E-2,-3.115412779E-2,-7.330383174E-3
1.826191000E-1,-3.115412779E-2,-3.176499158E-2,-5.497787148E-3
1.846320270E-1,-3.054326214E-2,-2.626720630E-2,-6.719517522E-3
1.866161070E-1,-3.115412779E-2,-2.443460934E-2,-3.665191587E-3
1.886308040E-1,-2.932153270E-2,-2.138028294E-2,-1.832595794E-3
1.906138850E-1,-2.871066704E-2,-2.015855350E-2,-3.054326167E-3
1.926278120E-1,-2.993239649E-2,-1.527163107E-2,-4.886921961E-3
1.946111220E-1,-3.115412779E-2,-1.466076635E-2,-3.665191587E-3
1.966256650E-1,-2.993239649E-2,-1.282817032E-2,-3.665191587E-3
1.986105150E-1,-2.932153270E-2,-9.162978269E-3,-4.886921961E-3
2.006238270E-1,-2.932153270E-2,-7.941247895E-3,-4.886921961E-3
2.026074450E-1,-2.871066704E-2,-3.665191587E-3,-4.886921961E-3
2.046216800E-1,-2.809980139E-2,-3.665191587E-3,-4.276056774E-3
2.066364530E-1,-2.626720630E-2,-3.054326167E-3,-6.108652335E-3
2.086197650E-1,-2.565634064E-2,-3.665191587E-3,-4.886921961E-3
2.106342290E-1,-2.565634064E-2,-5.497787148E-3,-4.276056774E-3
2.126173870E-1,-2.565634064E-2,-3.665191587E-3,-4.886921961E-3
2.146321600E-1,-2.382374369E-2,-1.221730490E-3,-3.665191587E-3
2.165315480E-1,-2.260201424E-2,-6.108652451E-4,-4.276056774E-3
2.186182440E-1,-2.382374369E-2,6.108652451E-4,-4.886921961E-3
2.207007870E-1,-2.199114859E-2,0.000000000E0,-3.665191587E-3
2.226268680E-1,-2.321287990E-2,6.108652451E-4,-4.276056774E-3
2.246109480E-1,-2.076941915E-2,-6.108652451E-4,-2.443460980E-3
2.266251060E-1,-2.443460934E-2,-3.054326167E-3,-3.665191587E-3
2.286087250E-1,-2.260201424E-2,-5.497787148E-3,-4.276056774E-3
2.306222670E-1,-2.504547499E-2,-7.330383174E-3,-3.054326167E-3
2.326368090E-1,-2.565634064E-2,-1.099557430E-2,-6.108652335E-3
2.346198900E-1,-2.382374369E-2,-1.404990070E-2,-6.108652335E-3
2.366352020E-1,-2.687807009E-2,-1.710422710E-2,-5.497787148E-3
2.386195900E-1,-3.176499158E-2,-1.588249579E-2,-8.552113548E-3
2.406325160E-1,-3.237585723E-2,-2.382374369E-2,-7.330383174E-3
2.426165200E-1,-3.359758854E-2,-2.626720630E-2,-6.719517522E-3
2.446306010E-1,-3.420845419E-2,-2.809980139E-2,-7.941247895E-3
2.466134510E-1,-3.665191308E-2,-3.420845419E-2,-9.162978269E-3
2.486284540E-1,-3.909537569E-2,-3.787364438E-2,-6.719517522E-3
2.506118430E-1,-3.970624134E-2,-3.726277873E-2,-1.282817032E-2
