"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.461992000E-3,-2.104503393E0,-9.840168953E-1,9.600749016E0
6.531694000E-3,-2.164358377E0,-9.792284966E-1,9.603142738E0
8.607697000E-3,-2.257732153E0,-9.768342972E-1,9.607931137E0
1.062162400E-2,-2.303221941E0,-9.888052940E-1,9.610325813E0
1.263485900E-2,-2.312798738E0,-9.888052940E-1,9.619902611E0
1.462009400E-2,-2.279279947E0,-9.768342972E-1,9.622296333E0
1.663363600E-2,-2.195482969E0,-9.648633003E-1,9.610325813E0
1.861694700E-2,-2.159569979E0,-9.696516991E-1,9.598354340E0
2.063148900E-2,-2.082955360E0,-9.816226959E-1,9.579200745E0
2.261426300E-2,-1.999158382E0,-9.696516991E-1,9.560047150E0
2.462903500E-2,-1.984793186E0,-9.672574997E-1,9.548076630E0
2.661203900E-2,-1.991975784E0,-9.552865028E-1,9.536105156E0
2.862650400E-2,-2.025494576E0,-9.624691010E-1,9.531316757E0
3.060935500E-2,-2.039859772E0,-9.504981041E-1,9.536105156E0
3.262412700E-2,-2.063801765E0,-9.193734527E-1,9.540893555E0
3.460720800E-2,-2.078166962E0,-9.026140571E-1,9.533711433E0
3.662221200E-2,-2.130839586E0,-9.097966552E-1,9.533711433E0
3.863698500E-2,-2.157175779E0,-9.217676520E-1,9.552865028E0
4.062044900E-2,-2.159569979E0,-9.241618514E-1,9.548076630E0
4.263430000E-2,-2.159569979E0,-9.145850539E-1,9.540893555E0
4.461822700E-2,-2.135627985E0,-9.433154464E-1,9.543288231E0
4.663184600E-2,-2.133233786E0,-9.600749016E-1,9.543288231E0
4.861515700E-2,-2.130839586E0,-9.624691010E-1,9.543288231E0
5.062962200E-2,-2.130839586E0,-9.768342972E-1,9.548076630E0
5.261308800E-2,-2.133233786E0,-9.768342972E-1,9.540893555E0
5.462847600E-2,-2.154781580E0,-9.696516991E-1,9.533711433E0
5.661148000E-2,-2.190694571E0,-9.624691010E-1,9.528923035E0
5.862625300E-2,-2.209848166E0,-9.696516991E-1,9.521739960E0
6.060902600E-2,-2.238578558E0,-9.672574997E-1,9.516951561E0
6.262264500E-2,-2.248155355E0,-9.576807022E-1,9.531316757E0
6.463680200E-2,-2.264914751E0,-9.504981041E-1,9.538499832E0
6.662049900E-2,-2.284068346E0,-9.528923035E-1,9.538499832E0
6.863550300E-2,-2.288856745E0,-9.792284966E-1,9.543288231E0
7.061927500E-2,-2.279279947E0,-9.888052940E-1,9.548076630E0
7.263274000E-2,-2.257732153E0,-9.911994934E-1,9.548076630E0
7.461682100E-2,-2.250549555E0,-9.840168953E-1,9.550470352E0
7.663005600E-2,-2.233790159E0,-9.816226959E-1,9.572018623E0
7.861282800E-2,-2.231395960E0,-9.792284966E-1,9.572018623E0
8.062629400E-2,-2.231395960E0,-9.888052940E-1,9.567230225E0
8.261275900E-2,-2.233790159E0,-9.959878922E-1,9.560047150E0
8.462660900E-2,-2.221819162E0,-9.792284966E-1,9.567230225E0
8.660999700E-2,-2.209848166E0,-9.696516991E-1,9.560047150E0
8.862423200E-2,-2.202665567E0,-9.648633003E-1,9.560047150E0
9.060792800E-2,-2.224213362E0,-9.696516991E-1,9.555258751E0
9.262170100E-2,-2.233790159E0,-9.552865028E-1,9.562441826E0
9.463685800E-2,-2.250549555E0,-9.481038451E-1,9.552865028E0
9.661963200E-2,-2.267308950E0,-9.457096457E-1,9.548076630E0
9.863402000E-2,-2.264914751E0,-9.552865028E-1,9.543288231E0
1.006177160E-1,-2.250549555E0,-9.576807022E-1,9.533711433E0
1.026315660E-1,-2.257732153E0,-9.528923035E-1,9.528923035E0
1.046155700E-1,-2.274491549E0,-9.552865028E-1,9.526528358E0
1.066298040E-1,-2.274491549E0,-9.624691010E-1,9.538499832E0
1.086128850E-1,-2.284068346E0,-9.672574997E-1,9.548076630E0
1.106273500E-1,-2.298433542E0,-9.481038451E-1,9.560047150E0
1.126112770E-1,-2.300827742E0,-9.433154464E-1,9.555258751E0
1.146245890E-1,-2.312798738E0,-9.457096457E-1,9.548076630E0
1.166088990E-1,-2.346317768E0,-9.361328483E-1,9.557653427E0
1.186245960E-1,-2.363077164E0,-9.385270476E-1,9.564835548E0
1.206064460E-1,-2.363077164E0,-9.528923035E-1,9.560047150E0
1.226215270E-1,-2.372653961E0,-9.600749016E-1,9.567230225E0
1.246346840E-1,-2.370259762E0,-9.648633003E-1,9.576807022E0
1.266184570E-1,-2.365471363E0,-9.552865028E-1,9.564835548E0
1.286323070E-1,-2.353500366E0,-9.576807022E-1,9.576807022E0
1.306166190E-1,-2.358288765E0,-9.600749016E-1,9.574412346E0
1.326303910E-1,-2.331952572E0,-9.552865028E-1,9.576807022E0
1.346153950E-1,-2.319981337E0,-9.720458984E-1,9.576807022E0
1.366283220E-1,-2.315192938E0,-9.744400978E-1,9.583989143E0
1.386129410E-1,-2.296039343E0,-9.720458984E-1,9.586383820E0
1.406264830E-1,-2.274491549E0,-9.792284966E-1,9.581595421E0
1.426097950E-1,-2.276885748E0,-9.888052940E-1,9.576807022E0
1.446243370E-1,-2.233790159E0,-9.864110947E-1,9.567230225E0
1.466071100E-1,-2.195482969E0,-9.864110947E-1,9.560047150E0
1.486221900E-1,-2.183511972E0,-9.840168953E-1,9.550470352E0
1.506362710E-1,-2.166752577E0,-9.840168953E-1,9.531316757E0
1.526199670E-1,-2.135627985E0,-9.840168953E-1,9.524134636E0
1.546329710E-1,-2.126051188E0,-9.792284966E-1,9.531316757E0
1.566181280E-1,-2.106897593E0,-9.624691010E-1,9.543288231E0
1.586329020E-1,-2.082955360E0,-9.768342972E-1,9.548076630E0
1.606145210E-1,-2.070984364E0,-9.792284966E-1,9.548076630E0
1.626289100E-1,-2.039859772E0,-9.816226959E-1,9.557653427E0
1.646129130E-1,-2.039859772E0,-9.792284966E-1,9.574412346E0
1.666271470E-1,-2.047042370E0,-9.840168953E-1,9.576807022E0
1.686111510E-1,-2.049436569E0,-9.935936928E-1,9.579200745E0
1.706250000E-1,-2.037465572E0,-9.983820915E-1,9.572018623E0
1.726093120E-1,-2.039859772E0,-1.005564690E0,9.564835548E0
1.746240850E-1,-2.025494576E0,-9.935936928E-1,9.562441826E0
1.766064740E-1,-2.023100376E0,-9.888052940E-1,9.543288231E0
1.786212460E-1,-2.008735180E0,-9.935936928E-1,9.538499832E0
1.806348660E-1,-2.006340981E0,-9.864110947E-1,9.540893555E0
1.826191000E-1,-2.001552582E0,-9.888052940E-1,9.545681953E0
1.846320270E-1,-1.989581585E0,-9.959878922E-1,9.533711433E0
1.866161070E-1,-1.994369984E0,-1.007958889E0,9.540893555E0
1.886308040E-1,-1.982398987E0,-1.015141487E0,9.540893555E0
1.906138850E-1,-1.980004787E0,-1.022324085E0,9.538499832E0
1.926278120E-1,-1.996764183E0,-1.022324085E0,9.545681953E0
1.946111220E-1,-1.991975784E0,-1.036689281E0,9.538499832E0
1.966256650E-1,-2.011129379E0,-1.034295082E0,9.528923035E0
1.986105150E-1,-2.023100376E0,-1.024718285E0,9.524134636E0
2.006238270E-1,-2.051830769E0,-1.015141487E0,9.538499832E0
2.026074450E-1,-2.042253971E0,-1.017535686E0,9.567230225E0
2.046216800E-1,-2.051830769E0,-1.024718285E0,9.579200745E0
2.066364530E-1,-2.066195965E0,-1.041477680E0,9.600749016E0
2.086197650E-1,-2.082955360E0,-1.043871999E0,9.627084732E0
2.106342290E-1,-2.080561161E0,-1.048660398E0,9.627084732E0
2.126173870E-1,-2.082955360E0,-1.043871999E0,9.617507935E0
2.146321600E-1,-2.123656988E0,-1.051054597E0,9.612719536E0
2.165315480E-1,-2.130839586E0,-1.058237195E0,9.615114212E0
2.186182440E-1,-2.154781580E0,-1.034295082E0,9.607931137E0
2.207007870E-1,-2.164358377E0,-1.027112484E0,9.610325813E0
2.226268680E-1,-2.173935175E0,-1.012747288E0,9.605537415E0
2.246109480E-1,-2.188300371E0,-1.027112484E0,9.588777542E0
2.266251060E-1,-2.197877169E0,-1.007958889E0,9.581595421E0
2.286087250E-1,-2.212242365E0,-9.959878922E-1,9.583989143E0
2.306222670E-1,-2.233790159E0,-1.007958889E0,9.579200745E0
2.326368090E-1,-2.240972757E0,-1.000776291E0,9.567230225E0
2.346198900E-1,-2.245761156E0,-1.003170490E0,9.557653427E0
2.366352020E-1,-2.264914751E0,-9.911994934E-1,9.533711433E0
2.386195900E-1,-2.276885748E0,-9.840168953E-1,9.524134636E0
2.406325160E-1,-2.272097349E0,-9.888052940E-1,9.516951561E0
2.426165200E-1,-2.291250944E0,-9.720458984E-1,9.507374763E0
2.446306010E-1,-2.281674147E0,-9.648633003E-1,9.514557838E0
2.466134510E-1,-2.281674147E0,-9.552865028E-1,9.516951561E0
2.486284540E-1,-2.291250944E0,-9.457096457E-1,9.509769440E0
2.506118430E-1,-2.288856745E0,-9.457096457E-1,9.512163162E0
2.526263850E-1,-2.293645144E0,-9.409212470E-1,9.507374763E0
2.546103890E-1,-2.303221941E0,-9.504981041E-1,9.512163162E0
2.566242390E-1,-2.305616140E0,-9.409212470E-1,9.516951561E0
2.586079350E-1,-2.286462545E0,-9.313444495E-1,9.524134636E0
2.606220160E-1,-2.250549555E0,-9.481038451E-1,9.526528358E0
2.626361740E-1,-2.240972757E0,-9.696516991E-1,9.538499832E0
2.646190230E-1,-2.212242365E0,-9.768342972E-1,9.552865028E0
2.666331810E-1,-2.197877169E0,-9.792284966E-1,9.560047150E0
2.686165690E-1,-2.185906172E0,-1.005564690E0,9.564835548E0
2.706315730E-1,-2.159569979E0,-1.027112484E0,9.581595421E0
2.726150380E-1,-2.154781580E0,-1.027112484E0,9.588777542E0
2.746260420E-1,-2.109291792E0,-1.034295082E0,9.600749016E0
2.766125840E-1,-2.092532396E0,-1.051054597E0,9.598354340E0
2.786285870E-1,-2.097320795E0,-1.051054597E0,9.600749016E0
2.806104370E-1,-2.082955360E0,-1.048660398E0,9.617507935E0
2.826251340E-1,-2.054224968E0,-1.048660398E0,9.612719536E0
2.846085220E-1,-2.027888775E0,-1.058237195E0,9.607931137E0
