"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.176881000E-3,1.719036818E0,-6.540958881E0,5.753266811E0
8.153535000E-3,1.709460020E0,-6.574477673E0,5.719748020E0
1.025999300E-2,1.692700624E0,-6.598419666E0,5.688623428E0
1.224245100E-2,1.692700624E0,-6.610390663E0,5.683835030E0
1.425698600E-2,1.714248419E0,-6.619967937E0,5.669469833E0
1.624005900E-2,1.740584612E0,-6.665457726E0,5.659893036E0
1.825505600E-2,1.750161409E0,-6.682217121E0,5.645527840E0
2.023789800E-2,1.774103403E0,-6.703764915E0,5.597643375E0
2.225197100E-2,1.790862918E0,-6.710947514E0,5.571307182E0
2.423635200E-2,1.800439715E0,-6.713341713E0,5.554547787E0
2.625073300E-2,1.798045516E0,-6.710947514E0,5.497087002E0
2.823357500E-2,1.800439715E0,-6.715735912E0,5.473145008E0
3.024895700E-2,1.795651317E0,-6.720524311E0,5.453991413E0
3.223226000E-2,1.781286120E0,-6.701370716E0,5.427655220E0
3.424618000E-2,1.769315004E0,-6.675034523E0,5.406107426E0
3.625994600E-2,1.766920805E0,-6.660669327E0,5.398924828E0
3.824278800E-2,1.781286120E0,-6.660669327E0,5.403713226E0
4.025716900E-2,1.790862918E0,-6.631938934E0,5.413290024E0
4.224147300E-2,1.788468719E0,-6.629544735E0,5.430049419E0
4.425531500E-2,1.788468719E0,-6.627150536E0,5.442020416E0
4.623908200E-2,1.805228114E0,-6.615179062E0,5.451597214E0
4.825315500E-2,1.821987510E0,-6.598419666E0,5.461174011E0
5.023753500E-2,1.807622313E0,-6.598419666E0,5.465962410E0
5.225160900E-2,1.821987510E0,-6.591237068E0,5.465962410E0
5.423475900E-2,1.831564307E0,-6.586448669E0,5.463568211E0
5.624798600E-2,1.857900500E0,-6.579266071E0,5.463568211E0
5.823282900E-2,1.869871497E0,-6.569689274E0,5.461174011E0
6.024636300E-2,1.898601890E0,-6.557718277E0,5.453991413E0
6.226020600E-2,1.929726601E0,-6.557718277E0,5.463568211E0
6.424520300E-2,1.936909199E0,-6.552929878E0,5.465962410E0
6.625904500E-2,1.965639591E0,-6.550535679E0,5.477933407E0
6.824234800E-2,1.975216389E0,-6.545747280E0,5.465962410E0
7.025719200E-2,1.984793186E0,-6.536170483E0,5.456385612E0
7.224088000E-2,1.987187386E0,-6.512228489E0,5.453991413E0
7.425433700E-2,1.977610588E0,-6.507440090E0,5.446808815E0
7.623902700E-2,1.991975784E0,-6.502651691E0,5.458779812E0
7.825217700E-2,1.972822189E0,-6.502651691E0,5.439626217E0
8.023617400E-2,1.963245392E0,-6.488286495E0,5.439626217E0
8.224970800E-2,1.934514999E0,-6.478709698E0,5.444414616E0
