"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.061916679E-3,2.094145203E-1,-9.783355408E0,5.358856201E-1
1.299991668E-2,1.333726501E-1,-9.795779572E0,5.171745300E-1
2.293791668E-2,-1.648072815E-1,-9.793085175E0,4.947212219E-1
3.287591669E-2,-4.242178345E-1,-9.783954163E0,5.161267090E-1
4.281491667E-2,-5.132826233E-1,-9.768536224E0,5.327421570E-1
5.275291667E-2,-5.194198608E-1,-9.761949921E0,5.631289673E-1
6.269091667E-2,-5.218148804E-1,-9.757459259E0,6.173162842E-1
7.262891668E-2,-4.617897034E-1,-9.748477936E0,6.481521606E-1
8.256791669E-2,-3.788621521E-1,-9.754465485E0,6.896159363E-1
9.250591666E-2,-2.653981018E-1,-9.767937469E0,7.150630188E-1
1.024439167E-1,-2.163002014E-1,-9.777218170E0,6.915618896E-1
1.123819167E-1,-2.139051819E-1,-9.767787781E0,6.521937561E-1
1.223209167E-1,-2.874023438E-1,-9.756561127E0,6.438111877E-1
1.322589167E-1,-3.833528137E-1,-9.755962372E0,6.186634827E-1
1.421969167E-1,-4.511618042E-1,-9.778116302E0,6.024971008E-1
1.521349167E-1,-4.912783813E-1,-9.769134979E0,5.737568665E-1
1.620739167E-1,-4.649331665E-1,-9.730066223E0,5.550457764E-1
1.720119167E-1,-4.278103638E-1,-9.721533966E0,5.900729370E-1
1.819499167E-1,-4.156855774E-1,-9.736502838E0,6.400689697E-1
1.918879167E-1,-3.698808289E-1,-9.724378052E0,6.647676086E-1
2.018269167E-1,-3.049159241E-1,-9.721833344E0,6.391708374E-1
2.117649167E-1,-2.863545227E-1,-9.734257507E0,6.313870239E-1
2.217029167E-1,-2.902464294E-1,-9.733808441E0,6.176156616E-1
2.316409167E-1,-2.824626160E-1,-9.729168091E0,5.996530151E-1
2.415799167E-1,-2.874023438E-1,-9.721683655E0,6.126759338E-1
2.515179167E-1,-2.915936279E-1,-9.731712799E0,6.343807983E-1
2.614559167E-1,-2.691403198E-1,-9.746082916E0,6.140231323E-1
2.713939167E-1,-2.625540161E-1,-9.752818909E0,6.116281128E-1
2.813329167E-1,-2.640509033E-1,-9.778864746E0,6.086343384E-1
2.912709167E-1,-3.204835510E-1,-9.793833618E0,6.161187744E-1
3.012089167E-1,-3.787124634E-1,-9.769584045E0,6.363267517E-1
3.111469167E-1,-4.155358887E-1,-9.782008209E0,6.731501770E-1
3.210859167E-1,-4.083508301E-1,-9.810598755E0,6.927593994E-1
3.310239167E-1,-3.631448364E-1,-9.804162140E0,6.869215393E-1
3.409619167E-1,-3.326083374E-1,-9.810149689E0,7.008425903E-1
3.508999167E-1,-2.896476746E-1,-9.823322296E0,6.987469482E-1
3.608389167E-1,-2.433938599E-1,-9.821526031E0,6.715036011E-1
3.707769167E-1,-2.427951050E-1,-9.831555176E0,6.701564026E-1
3.807149167E-1,-2.430944824E-1,-9.842482452E0,6.831793213E-1
3.906529167E-1,-2.553689575E-1,-9.849068756E0,6.529421997E-1
4.005919167E-1,-2.466870117E-1,-9.880204010E0,6.426136780E-1
4.105299167E-1,-2.607577515E-1,-9.904752960E0,6.780899048E-1
4.204679167E-1,-2.634521484E-1,-9.885293427E0,6.957531738E-1
4.304059167E-1,-2.456391907E-1,-9.861642609E0,7.216493225E-1
