"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.444250001E-3,-1.180657092E-2,-6.197837740E-2,-4.009756073E-2
1.943825000E-2,-7.975347340E-3,-1.693226844E-1,-3.092190251E-2
2.943325000E-2,-3.055452835E-3,-2.071204484E-1,-1.993399858E-2
3.942725000E-2,3.487401409E-3,-1.817058921E-1,-1.960776187E-2
4.942225000E-2,1.505723502E-2,-1.154451817E-1,-9.257329628E-3
5.941725000E-2,2.613039315E-2,-3.570907563E-2,3.255228512E-4
6.941125000E-2,3.294757381E-2,3.660765290E-2,9.291194379E-3
7.940625000E-2,3.665522859E-2,8.777363598E-2,1.219750196E-2
8.940025000E-2,3.432310000E-2,1.143701896E-1,1.786728948E-2
9.939525000E-2,3.435346112E-2,1.059045345E-1,1.287652645E-2
1.093902500E-1,3.034114279E-2,6.446015090E-2,1.319796965E-2
1.193842500E-1,2.760687657E-2,1.473920140E-2,6.854586303E-3
1.293792500E-1,2.634184621E-2,-3.410375118E-2,-3.176240250E-3
1.393732500E-1,1.830069721E-2,-6.762442738E-2,-2.057978883E-3
1.493682500E-1,7.972700521E-3,-7.514983416E-2,-1.249317080E-3
1.593622500E-1,-2.408035100E-3,-5.853703246E-2,3.926802427E-3
1.693572500E-1,-1.398931537E-2,-2.005925402E-2,8.640191518E-3
1.793522500E-1,-2.334606461E-2,1.652326062E-2,4.644118249E-3
1.893462500E-1,-3.124980442E-2,4.811964184E-2,-1.555569470E-4
1.993412500E-1,-3.309483826E-2,6.682701409E-2,-7.054742426E-3
2.093352500E-1,-3.041703068E-2,6.868647039E-2,-1.001407392E-2
2.193302500E-1,-2.536341734E-2,5.939709395E-2,-1.431880891E-2
2.293242500E-1,-2.054839209E-2,4.473328218E-2,-1.427885517E-2
2.393192500E-1,-1.016765647E-2,2.324290574E-2,-1.862433553E-2
2.493142500E-1,-2.564649330E-3,-1.366002951E-3,-2.451781556E-2
2.593082500E-1,1.044782158E-2,-1.191185415E-2,-3.083722852E-2
2.693032500E-1,1.994654723E-2,-1.269188430E-2,-4.110312834E-2
2.792972500E-1,2.812564746E-2,-6.068335846E-3,-4.502356797E-2
2.892922500E-1,3.788611293E-2,1.781504042E-2,-5.033304542E-2
2.992872500E-1,4.606467858E-2,3.702628613E-2,-5.580530316E-2
3.092812500E-1,5.588936061E-2,5.668516457E-2,-6.034086645E-2
3.192762500E-1,6.752844155E-2,5.758744478E-2,-7.154371589E-2
3.292702500E-1,8.072280884E-2,5.519622564E-2,-8.648861200E-2
3.392652500E-1,9.788580984E-2,4.910371080E-2,-1.005857885E-1
3.492592500E-1,1.202827245E-1,5.113454163E-2,-1.155015379E-1
3.592542500E-1,1.460075229E-1,6.517899036E-2,-1.309598535E-1
3.692492500E-1,1.767960787E-1,8.262441307E-2,-1.432139277E-1
3.792428333E-1,2.118169218E-1,1.087375060E-1,-1.667706519E-1
3.892378333E-1,2.496913075E-1,1.422234029E-1,-1.911259592E-1
3.992318333E-1,2.930116355E-1,1.806443036E-1,-2.181106955E-1
4.092268333E-1,3.341760933E-1,2.296546549E-1,-2.454974949E-1
4.192208333E-1,3.833255470E-1,2.744497955E-1,-2.727054060E-1
4.292158333E-1,4.322510064E-1,3.292010128E-1,-3.115764260E-1
4.392108333E-1,4.808526337E-1,3.872483373E-1,-3.537254930E-1
4.492048333E-1,5.299472213E-1,4.511610866E-1,-4.025914073E-1
4.591998333E-1,5.787933469E-1,5.237159729E-1,-4.556783438E-1
4.691938333E-1,6.163276434E-1,6.139377952E-1,-5.215257406E-1
4.791888333E-1,6.303039193E-1,7.114115953E-1,-5.872179866E-1
4.891838333E-1,6.337883472E-1,8.045020700E-1,-6.603183150E-1
4.991778333E-1,6.325856447E-1,8.822860718E-1,-7.364801764E-1
5.091728333E-1,6.349719167E-1,9.414445162E-1,-8.091580272E-1
5.191668333E-1,6.372265816E-1,9.973794818E-1,-8.734307289E-1
5.291618333E-1,6.453486085E-1,1.054748774E0,-9.332550764E-1
5.391558333E-1,6.602602005E-1,1.114366770E0,-1.004703403E0
5.491508333E-1,6.855871677E-1,1.183823228E0,-1.079045653E0
5.591458333E-1,7.196500301E-1,1.265671253E0,-1.163230658E0
5.691398333E-1,7.419742942E-1,1.353682637E0,-1.252912402E0
5.791348333E-1,7.406413555E-1,1.433942556E0,-1.348671913E0
5.891288333E-1,7.206146717E-1,1.506746769E0,-1.444042563E0
5.991238333E-1,6.960834861E-1,1.562157273E0,-1.540180564E0
6.091178333E-1,6.589499712E-1,1.586441994E0,-1.640905261E0
6.191128333E-1,6.115864515E-1,1.589235187E0,-1.741098166E0
6.291078333E-1,5.667201877E-1,1.580358148E0,-1.827718019E0
6.391018333E-1,5.128923655E-1,1.574583292E0,-1.909254193E0
6.490968333E-1,4.583414495E-1,1.559748888E0,-1.984095931E0
6.590908333E-1,3.977617323E-1,1.543923616E0,-2.066946268E0
6.690858333E-1,3.431669474E-1,1.522938728E0,-2.138505936E0
6.790808333E-1,2.966417670E-1,1.498907685E0,-2.199926615E0
6.890748333E-1,2.679491341E-1,1.477515459E0,-2.265424490E0
6.990698333E-1,2.514372766E-1,1.461139917E0,-2.336402655E0
7.090638333E-1,2.530263662E-1,1.442832589E0,-2.409560204E0
7.190588333E-1,2.628350556E-1,1.435137153E0,-2.479660749E0
7.290528333E-1,2.814867795E-1,1.429650426E0,-2.543646812E0
7.390478333E-1,3.069815040E-1,1.430139422E0,-2.604573250E0
7.490428333E-1,3.407346606E-1,1.452630401E0,-2.657744169E0
7.590368333E-1,3.634461164E-1,1.495039940E0,-2.698294878E0
7.690318333E-1,3.652362823E-1,1.544212103E0,-2.717221737E0
7.790258333E-1,3.718475699E-1,1.576579452E0,-2.726040840E0
7.890208333E-1,3.927600682E-1,1.607645869E0,-2.755572319E0
7.990148333E-1,4.215970337E-1,1.643313885E0,-2.802852154E0
8.090098333E-1,4.621719122E-1,1.689225793E0,-2.865930557E0
8.190048333E-1,5.047335029E-1,1.767750144E0,-2.918198109E0
8.289988333E-1,5.495501757E-1,1.874368668E0,-2.947232246E0
8.389938333E-1,5.869960785E-1,2.001074076E0,-2.977071762E0
8.489878333E-1,6.265789866E-1,2.148472071E0,-2.995695829E0
8.589828333E-1,6.686784625E-1,2.297893763E0,-2.982506037E0
8.689768333E-1,6.988419890E-1,2.426601410E0,-2.966333866E0
8.789718333E-1,7.360132933E-1,2.542057514E0,-2.948163986E0
8.889668333E-1,7.754856348E-1,2.653067827E0,-2.924736738E0
8.989608333E-1,8.151803017E-1,2.746072769E0,-2.905622244E0
9.089558333E-1,8.615379333E-1,2.834938288E0,-2.901299000E0
9.189498333E-1,9.019351602E-1,2.922920465E0,-2.899020672E0
9.289448333E-1,9.176489115E-1,3.004920959E0,-2.909206390E0
9.389398333E-1,9.168547392E-1,3.078480005E0,-2.911661148E0
9.489338333E-1,9.046049714E-1,3.134263515E0,-2.901674032E0
9.589288333E-1,8.884246945E-1,3.166790724E0,-2.886463642E0
9.689228333E-1,8.968269229E-1,3.191158533E0,-2.882855892E0
9.789178333E-1,9.029098153E-1,3.231362343E0,-2.866128206E0
9.889118333E-1,9.120317698E-1,3.264271259E0,-2.830884933E0
9.989068333E-1,9.159420729E-1,3.288061619E0,-2.769488335E0
1.008901833E0,9.170123935E-1,3.289216280E0,-2.713515997E0
1.018895833E0,9.058657289E-1,3.259891033E0,-2.680454016E0
1.028890833E0,8.914718628E-1,3.203700304E0,-2.663015604E0
1.038884833E0,8.700962663E-1,3.118906975E0,-2.649132490E0
1.048879833E0,8.323092461E-1,3.019545317E0,-2.640498400E0
1.058873833E0,7.904509902E-1,2.914989233E0,-2.634418726E0
1.068868833E0,7.271656990E-1,2.805393457E0,-2.636513233E0
1.078863833E0,6.567264199E-1,2.707781076E0,-2.640989304E0
1.088857833E0,5.754106045E-1,2.608832836E0,-2.642233610E0
1.098852833E0,4.914690554E-1,2.505921602E0,-2.641330957E0
1.108846833E0,4.158432782E-1,2.388386011E0,-2.629815817E0
1.118841833E0,3.453832269E-1,2.256356001E0,-2.614362955E0
1.128835833E0,2.837446034E-1,2.102767467E0,-2.592395306E0
1.138830833E0,2.356266081E-1,1.920689225E0,-2.561018944E0
