"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.081666649E-4,-5.026705116E-2,1.016199668E-1,-1.299777567E-1
1.084816668E-2,8.131371975E-2,1.757453755E-2,-5.326813459E-2
2.078816667E-2,1.899555713E-2,-1.880625352E-2,-1.652890921E-2
3.072816669E-2,-4.559688002E-2,8.114656247E-3,-3.290520608E-2
4.066816668E-2,-4.698325485E-2,6.575201310E-2,-5.861248970E-2
5.060716669E-2,-3.207256258E-2,8.041946121E-2,-5.403879762E-2
6.054716668E-2,-3.431263089E-2,4.765590392E-2,-5.162623644E-2
7.048716667E-2,-1.102112442E-2,2.256743845E-2,-4.207831800E-2
8.042716669E-2,1.743581235E-2,1.916841544E-2,-3.958798885E-2
9.036716667E-2,6.804814160E-2,1.227659471E-2,-4.556150436E-2
1.003071667E-1,8.437824547E-2,-1.074305277E-2,-6.573264420E-2
1.102471667E-1,6.823934555E-2,-4.442433055E-2,-9.342096448E-2
1.201861667E-1,6.747686863E-2,-5.488996949E-2,-8.874903917E-2
1.301261667E-1,1.757965386E-3,-7.438016452E-2,-4.628071189E-2
1.400661667E-1,-1.334276140E-1,-5.654966511E-2,8.411219716E-3
1.500061667E-1,-1.177515212E-1,1.177786376E-2,-2.461794734E-2
1.599461667E-1,-4.861579746E-2,2.998474114E-2,-2.938927531E-2
1.698861667E-1,-2.951469809E-2,-4.561157115E-3,-1.561849773E-2
1.798261667E-1,-7.399943769E-3,-1.528897058E-2,-2.288717151E-2
1.897651667E-1,2.631013155E-2,-2.622640673E-2,-2.615810394E-2
1.997051667E-1,4.081941247E-2,-3.161370233E-2,-1.052089512E-2
2.096451667E-1,2.784122497E-2,-3.213231381E-2,-4.596496224E-3
2.195851667E-1,1.361670345E-2,-1.764020909E-2,-4.608775377E-3
2.295251667E-1,-1.866226584E-2,3.672672696E-3,2.409637570E-3
2.394651667E-1,-9.212434441E-2,3.010599777E-2,1.623596370E-2
2.494051667E-1,-1.599564314E-1,5.201167759E-2,1.781003416E-2
2.593441667E-1,-2.117031205E-1,6.535063829E-2,-4.888272285E-4
2.692841667E-1,-2.465019473E-1,1.019923979E-1,7.728849649E-3
2.792241667E-1,-2.282700366E-1,1.162152383E-1,2.210189044E-2
2.891641667E-1,-2.019198516E-1,9.808503259E-2,3.567970991E-2
2.991041667E-1,-1.653423017E-1,8.225778926E-2,4.971068859E-2
3.090441667E-1,-1.170381609E-1,5.739520904E-2,1.044365340E-1
3.189841667E-1,-6.211029410E-2,2.721166257E-2,8.199024260E-2
3.289231667E-1,-3.594868183E-3,1.388563883E-2,4.347463310E-2
3.388631667E-1,2.625282884E-2,1.640246317E-2,2.850283742E-2
3.488031667E-1,7.158366054E-2,-7.265165448E-4,-3.014882863E-2
3.587431667E-1,1.248629048E-1,-3.251497753E-2,-6.214128435E-2
3.686831250E-1,1.809646001E-1,-3.147081099E-2,-8.760006130E-2
3.786231250E-1,1.944769308E-1,-2.149133150E-2,-7.846787989E-2
3.885631250E-1,2.016000089E-1,-2.733101886E-2,-5.973340094E-2
3.985031250E-1,1.863498858E-1,-6.896410793E-2,-6.412816823E-2
4.084421250E-1,1.494326127E-1,-8.366386190E-2,-5.386747420E-2
4.183821250E-1,1.312618053E-1,-6.935616374E-2,-5.976906896E-2
4.283221250E-1,1.196290621E-1,-5.671850346E-2,-9.581890762E-2
