"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.797916670E-4,-8.020171967E0,-1.376687164E0,5.683231659E0
1.037479167E-2,-8.069718933E0,-1.356179810E0,5.751789093E0
2.036879167E-2,-8.028255157E0,-1.344055023E0,5.831124115E0
3.036379167E-2,-7.922275543E0,-1.291514282E0,5.883964233E0
4.035879167E-2,-7.803572388E0,-1.278491364E0,5.979016571E0
5.035379167E-2,-7.668553162E0,-1.250649261E0,5.973777466E0
6.034879167E-2,-7.560627594E0,-1.233884125E0,5.917045441E0
7.034379167E-2,-7.551197205E0,-1.216969299E0,5.839057617E0
8.033879167E-2,-7.645351410E0,-1.238674164E0,5.770350494E0
9.033379167E-2,-7.667205963E0,-1.263073425E0,5.686075745E0
1.003287917E-1,-7.670349426E0,-1.293310547E0,5.673202515E0
1.103237917E-1,-7.684420166E0,-1.323248291E0,5.666017456E0
1.203187917E-1,-7.589816895E0,-1.325493622E0,5.693260803E0
1.303137917E-1,-7.465874634E0,-1.326840820E0,5.714516602E0
1.403087917E-1,-7.286397858E0,-1.358724518E0,5.700445862E0
1.503037917E-1,-7.177274780E0,-1.340911560E0,5.714366913E0
1.602987917E-1,-7.101083221E0,-1.366658020E0,5.661526794E0
1.702937917E-1,-7.101981354E0,-1.463506622E0,5.627697144E0
1.802877917E-1,-7.024891663E0,-1.452130280E0,5.622607727E0
1.902827917E-1,-6.906936951E0,-1.416803741E0,5.634283447E0
2.002777917E-1,-6.706354065E0,-1.444645844E0,5.771997070E0
2.102727917E-1,-6.428681488E0,-1.632056122E0,5.853876801E0
2.202677917E-1,-6.334976349E0,-1.826501770E0,5.707032166E0
2.302627917E-1,-6.175707550E0,-1.949545898E0,5.626499634E0
2.402577917E-1,-5.883215790E0,-1.954036560E0,5.380561066E0
2.502527917E-1,-5.619464264E0,-2.025887146E0,5.162314911E0
2.602477917E-1,-5.350024567E0,-2.084415436E0,5.035079498E0
2.702427917E-1,-5.100044403E0,-2.070644073E0,4.894521790E0
2.802377917E-1,-4.960534515E0,-2.198328552E0,4.753065948E0
2.902327917E-1,-4.738995209E0,-2.216291199E0,4.571343842E0
3.002277917E-1,-4.496499481E0,-2.137854309E0,4.470753021E0
3.102227917E-1,-4.289180603E0,-2.080373840E0,4.393214264E0
3.202167917E-1,-4.126019897E0,-2.100881195E0,4.280049591E0
3.302117917E-1,-4.014352112E0,-2.149380341E0,4.205504608E0
3.402067917E-1,-3.949985962E0,-2.314187622E0,4.163891144E0
3.502017917E-1,-3.977229309E0,-2.576292572E0,4.044738922E0
3.601967917E-1,-4.086202698E0,-2.905158691E0,3.880380707E0
3.701917917E-1,-4.329147491E0,-3.259621582E0,3.761378174E0
3.801867917E-1,-4.796625366E0,-3.645519104E0,3.628753967E0
3.901817917E-1,-5.237758026E0,-4.062851257E0,3.607498169E0
4.001767917E-1,-5.709576874E0,-4.468657379E0,3.616180115E0
4.101717917E-1,-6.136489105E0,-4.817432098E0,3.587290192E0
4.201667917E-1,-6.380781097E0,-5.105582886E0,3.701652374E0
4.301617917E-1,-6.376889191E0,-5.382656708E0,3.735781403E0
4.401567917E-1,-6.361770630E0,-5.668711853E0,3.720662842E0
4.501517917E-1,-6.578669586E0,-6.008056183E0,3.749702454E0
4.601467917E-1,-7.276817780E0,-6.564748535E0,3.601211243E0
4.701407917E-1,-8.101452942E0,-7.182813263E0,3.461701355E0
4.801357917E-1,-8.712332611E0,-7.672445068E0,3.525468750E0
4.901307917E-1,-9.126072235E0,-8.073760529E0,3.629352722E0
5.001257917E-1,-9.255403290E0,-8.330925751E0,3.692820740E0
5.101207917E-1,-9.227710876E0,-8.429420929E0,3.619473267E0
5.201157917E-1,-9.017996979E0,-8.394094391E0,3.577710114E0
5.301107917E-1,-8.746012573E0,-8.354426880E0,3.533402252E0
5.401057917E-1,-8.553961945E0,-8.346643066E0,3.481011200E0
5.501007917E-1,-8.452323303E0,-8.359815674E0,3.576662292E0
5.600957917E-1,-8.447233887E0,-8.392896881E0,3.792214050E0
5.700907917E-1,-8.389304352E0,-8.411757660E0,3.884721680E0
5.800857917E-1,-8.377329254E0,-8.479416962E0,3.903283081E0
5.900807917E-1,-8.458161163E0,-8.644523621E0,3.837869110E0
6.000763750E-1,-8.351133728E0,-8.726253662E0,3.621269531E0
6.100703750E-1,-8.016130371E0,-8.609496460E0,3.272345123E0
6.200653750E-1,-7.593110046E0,-8.399333496E0,3.079995117E0
6.300603750E-1,-7.261549530E0,-8.224347382E0,3.062182159E0
6.400553750E-1,-6.991062012E0,-8.167914734E0,3.106789398E0
6.500503750E-1,-6.739584961E0,-8.190368042E0,3.103945312E0
6.600453750E-1,-6.475833435E0,-8.201295319E0,3.080294495E0
6.700403750E-1,-6.091881866E0,-8.122109985E0,3.046015778E0
6.800353750E-1,-5.592071228E0,-8.011490021E0,2.946173401E0
6.900303750E-1,-5.304668884E0,-8.053253174E0,2.825524292E0
7.000253750E-1,-5.443879395E0,-8.195008392E0,2.754272461E0
7.100203750E-1,-5.709277496E0,-8.250542908E0,2.699486389E0
7.200153750E-1,-5.923781433E0,-8.289761353E0,2.684667206E0
7.300103750E-1,-6.049070892E0,-8.334667969E0,2.759960632E0
7.400053750E-1,-5.950426025E0,-8.366401978E0,2.765948181E0
7.499993750E-1,-5.840853882E0,-8.406368866E0,2.707868958E0
7.599943750E-1,-5.740412750E0,-8.459957428E0,2.772384796E0
7.699893750E-1,-5.682932281E0,-8.536448364E0,2.825524292E0
7.799843750E-1,-5.605992279E0,-8.597072296E0,2.928061066E0
7.899793750E-1,-5.560786285E0,-8.674311676E0,3.125650177E0
7.999743750E-1,-5.428311768E0,-8.868308258E0,3.446133728E0
8.099693750E-1,-5.159021759E0,-8.959768066E0,3.235521698E0
8.199643750E-1,-5.326523438E0,-9.171128540E0,3.433410187E0
8.299593750E-1,-5.533692627E0,-9.302255859E0,3.526666260E0
8.399543750E-1,-5.192851410E0,-9.156459045E0,3.149300995E0
8.499493750E-1,-5.322032776E0,-9.328451385E0,3.196752319E0
8.599443750E-1,-5.649851074E0,-9.459578705E0,3.091670837E0
8.699393750E-1,-5.595663757E0,-9.363777924E0,3.117117920E0
8.799343750E-1,-5.458099823E0,-9.284742279E0,3.006797333E0
8.899283750E-1,-5.212909698E0,-9.122180328E0,2.827021179E0
8.999233750E-1,-4.923711090E0,-8.993897095E0,3.114273834E0
9.099183750E-1,-5.139861603E0,-9.240584106E0,3.473826141E0
9.199133750E-1,-5.205275574E0,-9.292825470E0,3.629652100E0
9.299083750E-1,-4.875062256E0,-8.947792969E0,3.417692871E0
9.399033750E-1,-4.637955322E0,-8.714278564E0,3.141966248E0
9.498983750E-1,-4.616849213E0,-8.638536072E0,2.985990601E0
9.598933750E-1,-4.772375793E0,-8.691675568E0,3.039728851E0
9.698883750E-1,-4.733157349E0,-8.655301208E0,3.044219513E0
9.798833750E-1,-4.554429016E0,-8.582702179E0,2.972817993E0
9.898783750E-1,-4.541406097E0,-8.663833466E0,3.056943054E0
9.998733750E-1,-4.511618042E0,-8.718769226E0,3.177891541E0
1.009868375E0,-4.207001495E0,-8.722661133E0,3.195854187E0
1.019862375E0,-3.818858643E0,-8.695717163E0,3.193309479E0
1.029857375E0,-3.505410461E0,-8.640182648E0,2.938239899E0
1.039852375E0,-3.485651550E0,-8.372539215E0,1.932331696E0
1.049847375E0,-4.097129974E0,-8.388555908E0,1.742376709E0
1.059842375E0,-4.702321472E0,-8.621621246E0,1.790127411E0
1.069837375E0,-4.131857758E0,-8.628357239E0,1.797312469E0
1.079832375E0,-3.608096924E0,-8.854237518E0,2.073787537E0
1.089827375E0,-3.756139069E0,-9.103319550E0,2.456092529E0
1.099822375E0,-3.851191406E0,-9.016649780E0,2.719095612E0
1.109817375E0,-3.765868835E0,-8.912915497E0,2.901715851E0
1.119812375E0,-3.560196533E0,-8.981173553E0,2.897225189E0
1.129807375E0,-3.442541199E0,-9.064400482E0,2.758613434E0
1.139802375E0,-3.514242096E0,-9.090745697E0,2.729274445E0
1.149796375E0,-3.582649841E0,-8.990304565E0,2.587668915E0
1.159791375E0,-3.634591827E0,-8.913663940E0,2.233505402E0
1.169786375E0,-3.752696228E0,-8.899293823E0,1.974693604E0
1.179781375E0,-3.877386932E0,-8.870703278E0,1.857936401E0
1.189776375E0,-3.896996155E0,-8.840615845E0,1.749861145E0
