"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.126791666E-3,-2.599923509E-1,-2.443653747E-2,-1.820267469E-1
1.412179167E-2,-3.150959265E-1,-3.835188746E-3,-1.146527892E-1
2.411579167E-2,-2.945704454E-1,1.197612092E-2,-4.435873210E-2
3.411079167E-2,-1.896012300E-1,5.968823120E-2,9.791747332E-3
4.410579167E-2,-7.319310665E-2,7.293305174E-2,1.112596500E-1
5.410079167E-2,6.245995760E-2,1.050715417E-1,1.229628521E-1
6.409579167E-2,1.828634834E-1,1.281972796E-1,7.128516018E-2
7.409079167E-2,2.160680670E-1,1.388082218E-1,2.450568080E-3
8.408579167E-2,1.361629415E-1,1.225256266E-1,-5.439196944E-2
9.408079167E-2,1.030688703E-1,1.045528936E-1,-1.323447096E-1
1.040757917E-1,1.029373080E-1,7.831936061E-2,-1.487274384E-1
1.140707917E-1,8.195808291E-2,5.293162733E-2,-1.585998774E-1
1.240657917E-1,1.687787104E-1,4.782920077E-2,-1.291299105E-1
1.340607917E-1,2.966397750E-1,5.979932830E-2,-9.747834742E-2
1.440557917E-1,4.719398850E-1,2.590828165E-2,-1.248877555E-1
1.540507917E-1,5.926193994E-1,4.904702961E-2,-9.325724244E-2
1.640457917E-1,6.730273855E-1,4.860702664E-2,-1.379340631E-1
1.740407917E-1,6.796838558E-1,-3.804461628E-2,-1.779880750E-1
1.840347917E-1,7.443259943E-1,-3.521968022E-2,-1.812256783E-1
1.940297917E-1,8.531917942E-1,2.321797773E-2,-1.713912463E-1
2.040247917E-1,1.049890959E0,4.003647029E-2,-5.425339043E-2
2.140197917E-1,1.326173068E0,-1.151935105E-1,1.008749950E-1
2.240147917E-1,1.454546934E0,-2.839913705E-1,-4.763141870E-2
2.340097917E-1,1.593788434E0,-3.886721720E-1,-9.758535147E-2
2.440047917E-1,1.888316780E0,-3.729338063E-1,-3.139013404E-1
2.539997917E-1,2.174803450E0,-3.921328466E-1,-5.087557089E-1
2.639947917E-1,2.447269081E0,-4.183885990E-1,-6.172858787E-1
2.739897917E-1,2.718904408E0,-3.349578948E-1,-7.149951911E-1
2.839847917E-1,2.877655728E0,-3.957044721E-1,-8.166420186E-1
2.939797917E-1,3.104167507E0,-3.579723895E-1,-9.626703823E-1
3.039747917E-1,3.364643422E0,-1.995835966E-1,-1.019967833E0
3.139697917E-1,3.593032742E0,-3.393051535E-2,-1.033128746E0
3.239637917E-1,3.756187600E0,8.464020073E-2,-1.090062500E0
3.339587917E-1,3.885901648E0,1.715273403E-1,-1.110143008E0
3.439537917E-1,3.951541906E0,1.687544444E-1,-1.083795455E0
3.539487917E-1,3.944720544E0,7.988349080E-2,-1.104046701E0
3.639437917E-1,3.830557167E0,-6.458922118E-2,-1.206399288E0
3.739387917E-1,3.604509657E0,-2.234419906E-1,-1.224716275E0
3.839337917E-1,3.128743354E0,-4.031897852E-1,-1.274054496E0
3.939287917E-1,2.651878944E0,-6.108823004E-1,-1.217279786E0
4.039237917E-1,2.144085102E0,-8.188414487E-1,-1.105671350E0
4.139187917E-1,1.673448561E0,-9.531341583E-1,-1.045682426E0
4.239137917E-1,1.338339370E0,-1.021153648E0,-8.541706181E-1
4.339087917E-1,1.251849695E0,-1.077513498E0,-7.085930747E-1
4.439037917E-1,1.198527766E0,-1.130058625E0,-6.294267449E-1
4.538987917E-1,9.323391205E-1,-1.220986336E0,-5.133671156E-1
4.638937917E-1,1.994303995E-1,-1.527956387E0,-5.394854584E-1
4.738877917E-1,-7.427665418E-1,-1.936320666E0,-5.983391458E-1
4.838827917E-1,-1.478501807E0,-2.214256952E0,-4.521827281E-1
4.938777917E-1,-2.031418612E0,-2.428567346E0,-2.563799411E-1
5.038727917E-1,-2.305871712E0,-2.516052802E0,-8.296263456E-2
5.138677917E-1,-2.409071560E0,-2.446465673E0,-7.816031635E-2
5.238627917E-1,-2.334593820E0,-2.241252378E0,-5.760150611E-2
5.338577917E-1,-2.197993507E0,-2.028131307E0,-3.549172193E-2
5.438527917E-1,-2.118332210E0,-1.857906581E0,-5.518836021E-2
5.538477917E-1,-2.144169302E0,-1.717041893E0,6.745874226E-2
5.638427917E-1,-2.265839919E0,-1.590918621E0,3.255118641E-1
5.738377917E-1,-2.340621130E0,-1.484243773E0,4.606579748E-1
5.838327917E-1,-2.445247114E0,-1.411569314E0,5.159834522E-1
5.938277917E-1,-2.652181245E0,-1.462895588E0,4.918356210E-1
6.038233750E-1,-2.692221808E0,-1.469403539E0,3.228817865E-1
6.138173750E-1,-2.485519812E0,-1.270802275E0,7.469817996E-3
6.238123750E-1,-2.164539832E0,-9.794337648E-1,-1.949438310E-1
6.338073750E-1,-1.925722588E0,-7.120628124E-1,-2.139110291E-1
6.438023750E-1,-1.749160649E0,-5.634850627E-1,-1.637460119E-1
6.537973750E-1,-1.595285906E0,-5.091550738E-1,-1.257551900E-1
6.637923750E-1,-1.430560486E0,-4.504197925E-1,-1.395554960E-1
6.737873750E-1,-1.161368710E0,-3.245491201E-1,-1.508181104E-1
6.837823750E-1,-7.495475578E-1,-1.408535779E-1,-2.161891043E-1
6.937773750E-1,-5.139272788E-1,-9.008337379E-2,-3.192465726E-1
7.037723750E-1,-6.938244697E-1,-1.682624012E-1,-3.674343538E-1
7.137673750E-1,-1.053213055E0,-1.766929168E-1,-3.978553703E-1
7.237623750E-1,-1.349255537E0,-1.507301098E-1,-3.921242219E-1
