"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.691166667E-3,2.950070053E-2,-3.468612954E-2,-1.725446805E-2
1.368616667E-2,3.934824839E-2,-7.017472386E-2,-2.035035752E-2
2.368016667E-2,4.684691131E-2,-7.768777013E-2,-2.718589269E-2
3.367516667E-2,5.334417894E-2,-5.783388019E-2,-3.019704670E-2
4.367016667E-2,5.785530806E-2,-2.532334067E-2,-3.581285477E-2
5.366516667E-2,6.129938737E-2,4.188101739E-3,-3.714297712E-2
6.366016667E-2,5.723487213E-2,2.765827253E-2,-4.425814748E-2
7.365416667E-2,6.854984909E-2,3.855432943E-2,-5.570734292E-2
8.364916667E-2,7.500668615E-2,4.197196662E-2,-7.201521099E-2
9.364416667E-2,8.670396358E-2,3.834707290E-2,-9.064168483E-2
1.036391667E-1,9.657337517E-2,4.415515810E-2,-1.167459935E-1
1.136341667E-1,1.085009873E-1,5.859831348E-2,-1.367574334E-1
1.236291667E-1,1.356830597E-1,1.066585109E-1,-1.506205201E-1
1.336231667E-1,1.706899852E-1,1.602961272E-1,-1.606586725E-1
1.436181667E-1,2.089561522E-1,2.063001096E-1,-1.654574275E-1
1.536131667E-1,2.545590699E-1,2.327418327E-1,-1.682018042E-1
1.636081667E-1,2.995385230E-1,2.369296551E-1,-1.771156788E-1
1.736031667E-1,3.416531384E-1,2.104422897E-1,-1.943006665E-1
1.835971667E-1,3.679236174E-1,1.499840170E-1,-2.144520134E-1
1.935921667E-1,3.746645153E-1,7.876729965E-2,-2.349567413E-1
2.035871667E-1,3.637207747E-1,1.741552539E-2,-2.663607299E-1
2.135821667E-1,3.449475467E-1,-1.232834067E-2,-3.019031584E-1
2.235771667E-1,3.329918385E-1,-1.720645279E-2,-3.344163597E-1
2.335711667E-1,3.260137439E-1,8.740141988E-3,-3.709233999E-1
2.435661667E-1,3.312812150E-1,5.311905965E-2,-4.084257782E-1
2.535611667E-1,3.454922438E-1,9.415420890E-2,-4.413833916E-1
2.635561667E-1,3.703216910E-1,1.216657236E-1,-4.848600328E-1
2.735511667E-1,3.922551572E-1,1.331309229E-1,-5.397658348E-1
2.835461667E-1,4.154944420E-1,1.346768886E-1,-6.068410277E-1
2.935401667E-1,4.468120635E-1,1.380560547E-1,-6.746124029E-1
3.035351667E-1,4.801362157E-1,1.562965810E-1,-7.415360808E-1
3.135301667E-1,5.222706199E-1,2.004037201E-1,-8.071143031E-1
3.235251667E-1,5.652226210E-1,2.497214675E-1,-8.749455810E-1
3.335201667E-1,6.091789007E-1,3.070046008E-1,-9.300433993E-1
3.435141667E-1,6.698417068E-1,3.706067502E-1,-9.725807309E-1
3.535091667E-1,7.325655222E-1,4.278125763E-1,-1.009121180E0
3.635041667E-1,7.915143371E-1,4.601188302E-1,-1.050838232E0
3.734991667E-1,8.583883047E-1,4.757984579E-1,-1.104901195E0
3.834941667E-1,9.407768846E-1,4.853829145E-1,-1.158638477E0
3.934891667E-1,1.023281336E0,5.110080838E-1,-1.211084485E0
4.034831667E-1,1.103609204E0,5.558000803E-1,-1.251001239E0
4.134781667E-1,1.171826720E0,6.157323718E-1,-1.276087046E0
4.234731667E-1,1.232304931E0,6.869189739E-1,-1.274984002E0
4.334681667E-1,1.306373477E0,7.600091696E-1,-1.256382346E0
4.434631667E-1,1.387609720E0,8.266502023E-1,-1.237061620E0
4.534571667E-1,1.472733140E0,8.842107654E-1,-1.223556876E0
4.634521667E-1,1.564820170E0,9.346363544E-1,-1.215167165E0
4.734471667E-1,1.662768483E0,9.816266894E-1,-1.206604838E0
4.834421667E-1,1.748919368E0,1.025206089E0,-1.195049644E0
4.934371667E-1,1.828408122E0,1.072602034E0,-1.182377696E0
5.034311667E-1,1.899302602E0,1.133579373E0,-1.158713222E0
5.134261667E-1,1.957833052E0,1.195170999E0,-1.121939659E0
5.234210417E-1,1.991400599E0,1.253869653E0,-1.076165795E0
5.334160417E-1,1.975338221E0,1.311175108E0,-1.023013353E0
5.434110417E-1,1.936451316E0,1.335975528E0,-9.611239433E-1
5.534060417E-1,1.888573527E0,1.321806908E0,-9.109180570E-1
5.634000417E-1,1.826623082E0,1.276341915E0,-8.748058677E-1
5.733950417E-1,1.761120915E0,1.207406878E0,-8.457706571E-1
5.833900417E-1,1.689086080E0,1.134813428E0,-8.227976561E-1
5.933850417E-1,1.596982598E0,1.067745090E0,-7.978104949E-1
6.033800417E-1,1.471498370E0,1.000964761E0,-7.780016661E-1
6.133740417E-1,1.327214003E0,9.413683414E-1,-7.649732828E-1
6.233690417E-1,1.185913920E0,8.941590190E-1,-7.395169139E-1
6.333640417E-1,1.052438855E0,8.538286686E-1,-7.035002708E-1
6.433590417E-1,9.308320284E-1,8.097373843E-1,-6.567431688E-1
6.533540417E-1,8.168279529E-1,7.512244582E-1,-6.193146110E-1
6.633480417E-1,7.145127654E-1,6.745283604E-1,-5.841296911E-1
6.733430417E-1,6.058688164E-1,5.898585320E-1,-5.540836453E-1
6.833380417E-1,4.992532134E-1,5.122351050E-1,-5.226022005E-1
6.933330417E-1,3.991388083E-1,4.349690974E-1,-4.926130474E-1
7.033280417E-1,3.098866940E-1,3.640515208E-1,-4.595893323E-1
7.133230417E-1,2.421590835E-1,3.095184565E-1,-4.195229411E-1
7.233170417E-1,1.772418767E-1,2.796082497E-1,-3.846387267E-1
7.333120417E-1,1.220432892E-1,2.514739037E-1,-3.527526259E-1
7.433070417E-1,8.906084299E-2,2.410638481E-1,-3.218746185E-1
7.533020417E-1,7.386617362E-2,2.492205948E-1,-2.961021364E-1
7.632970417E-1,6.828099489E-2,2.652363181E-1,-2.672326565E-1
7.732910417E-1,7.942949235E-2,2.775543332E-1,-2.389554232E-1
7.832860417E-1,9.603989124E-2,3.085039854E-1,-1.898256987E-1
7.932810417E-1,1.192938015E-1,3.449724317E-1,-1.277596354E-1
8.032760417E-1,1.416504979E-1,3.572219014E-1,-7.590336353E-2
8.132710417E-1,1.691091210E-1,3.507117927E-1,-3.634601831E-2
8.232650417E-1,1.789702773E-1,3.250919282E-1,-2.582461573E-3
8.332600417E-1,1.697069705E-1,2.681280971E-1,1.084338129E-2
8.432550417E-1,1.468077898E-1,1.917348057E-1,1.066814549E-2
8.532500417E-1,1.029030085E-1,1.122076288E-1,2.321326174E-3
8.632450417E-1,6.105462834E-2,4.148205742E-2,-1.641241461E-2
8.732390417E-1,2.762950771E-2,-1.113261655E-2,-4.774729908E-2
8.832340417E-1,3.319950774E-2,-5.103688687E-2,-6.890211999E-2
8.932290417E-1,6.677068770E-2,-4.501757398E-2,-7.404664159E-2
9.032240417E-1,1.262936741E-1,1.132586040E-2,-6.524089724E-2
9.132190417E-1,1.991455257E-1,1.040228829E-1,-3.712648153E-2
