"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.306833334E-3,-4.881798248E0,-3.144660645E0,7.768844604E0
8.688166667E-3,-4.977898407E0,-3.189267883E0,7.841144257E0
1.868316667E-2,-4.982538757E0,-3.154390411E0,7.952362976E0
2.867816667E-2,-4.897665253E0,-3.105741577E0,8.093818817E0
3.867316667E-2,-4.855303345E0,-3.092119904E0,8.159981232E0
4.866716667E-2,-4.802612915E0,-3.150797882E0,8.193810883E0
5.866216667E-2,-4.717440033E0,-3.236270142E0,8.167465668E0
6.865716667E-2,-4.712500305E0,-3.196303253E0,8.096064148E0
7.865216667E-2,-4.662803650E0,-3.122506714E0,8.054450684E0
8.864716667E-2,-4.615052948E0,-3.070714417E0,8.064030762E0
9.864116667E-2,-4.618944855E0,-3.050207062E0,8.046068115E0
1.086361667E-1,-4.579876099E0,-3.068469086E0,8.063581696E0
1.186311667E-1,-4.609813843E0,-3.168610840E0,8.119864655E0
1.286261667E-1,-4.618196411E0,-3.266956329E0,8.240214386E0
1.386211667E-1,-4.614603882E0,-3.385958862E0,8.352181549E0
1.486161667E-1,-4.596192169E0,-3.424578552E0,8.398585052E0
1.586101667E-1,-4.648134155E0,-3.380121002E0,8.436905365E0
1.686051667E-1,-4.741539917E0,-3.304378510E0,8.402027893E0
1.786001667E-1,-4.863087158E0,-3.188070374E0,8.267008667E0
1.885951667E-1,-4.960983582E0,-3.058889008E0,8.069868622E0
1.985901667E-1,-4.971910858E0,-2.950065308E0,7.916138306E0
2.085841667E-1,-4.891677704E0,-2.874472504E0,7.764503632E0
2.185791667E-1,-4.721930695E0,-2.840493164E0,7.708969116E0
2.285741667E-1,-4.503834229E0,-2.887794800E0,7.792495422E0
2.385691667E-1,-4.240232391E0,-2.916235657E0,7.862100677E0
2.485641667E-1,-4.055067444E0,-2.949765930E0,7.960745544E0
2.585591667E-1,-3.943100281E0,-2.969824219E0,8.008496246E0
2.685531667E-1,-3.886967010E0,-2.970572662E0,8.028554535E0
2.785481667E-1,-3.815864868E0,-2.946921844E0,7.944130096E0
2.885431667E-1,-3.766317902E0,-2.867886200E0,7.875722351E0
2.985381667E-1,-3.700754242E0,-2.869981842E0,7.940986633E0
3.085331667E-1,-3.613934784E0,-2.896177368E0,8.073311462E0
