"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.691166667E-3,-6.200533658E-2,-1.257198143E-1,-1.229277688E-1
1.368616667E-2,-1.132304540E-1,-1.157187366E-1,-3.104111373E-2
2.368016667E-2,-5.439898610E-2,-6.803264648E-2,9.910094976E-2
3.367516667E-2,-3.455704451E-4,-3.660327762E-2,1.977078098E-1
4.367016667E-2,4.565798342E-2,-7.067938864E-2,2.366695619E-1
5.366516667E-2,1.263173997E-1,-1.690283865E-1,2.315637732E-1
6.366016667E-2,1.520147431E-1,-1.761520493E-1,1.605054849E-1
7.365416667E-2,1.822580042E-1,-1.152135372E-1,1.147691488E-1
8.364916667E-2,2.412157720E-1,-4.822608054E-2,1.050575083E-1
9.364416667E-2,2.545699355E-1,-2.577891201E-2,1.057591742E-1
1.036391667E-1,2.792603883E-1,-1.907010913E-2,8.587688684E-2
1.136341667E-1,2.735809878E-1,-9.650215477E-2,1.367090714E-1
1.236291667E-1,2.629989892E-1,-1.917837033E-1,2.338693303E-1
1.336231667E-1,2.558004820E-1,-3.199590558E-1,3.544172823E-1
1.436181667E-1,2.882867351E-1,-4.037359151E-1,4.346212006E-1
1.536131667E-1,2.686286885E-1,-3.964403442E-1,4.814188063E-1
1.636081667E-1,2.173269725E-1,-3.353939509E-1,4.846078777E-1
1.736031667E-1,1.065356845E-1,-2.526342148E-1,3.796643901E-1
1.835971667E-1,-8.531087637E-4,-1.483342132E-1,1.936317158E-1
1.935921667E-1,-4.412484348E-2,-4.893096238E-2,2.162124932E-2
2.035871667E-1,3.589020967E-3,2.541813880E-2,-1.395075488E-1
2.135821667E-1,1.273184431E-1,6.559757352E-2,-2.621493888E-1
2.235771667E-1,3.193603009E-1,3.329609245E-2,-2.229028773E-1
2.335711667E-1,5.648989195E-1,-2.282109797E-2,-1.502307576E-1
2.435661667E-1,7.828009656E-1,-4.992118835E-2,-7.644532800E-2
2.535611667E-1,9.101489371E-1,-9.040877134E-2,-1.928119361E-2
2.635561667E-1,9.806467697E-1,-1.042739815E-1,2.593941808E-2
2.735511667E-1,1.036006161E0,-1.029539725E-1,-2.496702611E-2
2.835461667E-1,1.091110906E0,-3.192170441E-2,-1.302286023E-1
2.935401667E-1,1.139790438E0,-7.981741726E-3,-1.174658847E-1
3.035351667E-1,1.205768081E0,-3.782183737E-2,-1.406021476E-2
3.135301667E-1,1.313154827E0,-4.863012314E-2,1.255625242E-1
3.235251667E-1,1.421945491E0,-1.069441125E-1,3.278007567E-1
3.335201667E-1,1.439898197E0,-1.638863450E-1,3.226265556E-1
3.435141667E-1,1.302516111E0,-2.610466039E-1,3.841462809E-1
3.535091667E-1,1.192458356E0,-3.664938292E-1,5.097082204E-1
3.635041667E-1,1.108277162E0,-3.981793061E-1,4.819140655E-1
3.734991667E-1,1.045027538E0,-3.139121577E-1,4.042221111E-1
3.834941667E-1,1.060667085E0,-2.470238113E-1,5.233328176E-1
3.934891667E-1,1.071593485E0,-2.089014271E-1,7.433734828E-1
4.034831667E-1,9.908086458E-1,-2.238454485E-1,9.060120320E-1
4.134781667E-1,8.053305799E-1,-2.981313998E-1,9.417104530E-1
4.234731667E-1,5.418883717E-1,-4.168944892E-1,8.191715240E-1
4.334681667E-1,2.777667171E-1,-5.519195625E-1,6.617773426E-1
4.434631667E-1,1.973119533E-1,-6.379613408E-1,5.734604126E-1
4.534571667E-1,2.124737835E-1,-7.160930058E-1,5.451914638E-1
4.634521667E-1,2.429950798E-1,-7.074215850E-1,5.029687196E-1
4.734471667E-1,2.220146853E-1,-6.672260705E-1,4.572569418E-1
4.834421667E-1,1.796551162E-1,-6.169294909E-1,3.146486145E-1
4.934371667E-1,1.484596360E-1,-5.788269871E-1,1.055843425E-1
5.034311667E-1,1.129413092E-1,-5.787588671E-1,-7.140268922E-2
5.134261667E-1,2.780643404E-2,-6.406938909E-1,-2.238255680E-1
5.234210417E-1,3.340514302E-3,-7.377266805E-1,-3.498424208E-1
5.334160417E-1,-5.354587734E-2,-8.652259487E-1,-4.365846956E-1
5.434110417E-1,-1.916764069E-1,-8.634918107E-1,-4.496801198E-1
5.534060417E-1,-3.338058472E-1,-8.191912584E-1,-5.404137039E-1
5.634000417E-1,-4.219970620E-1,-7.041734567E-1,-7.636241448E-1
5.733950417E-1,-5.551580429E-1,-5.578927857E-1,-9.418104404E-1
5.833900417E-1,-6.952386189E-1,-4.520286539E-1,-1.064569225E0
5.933850417E-1,-7.593387204E-1,-3.498321882E-1,-1.238669486E0
6.033800417E-1,-7.114693201E-1,-1.998372196E-1,-1.341349517E0
6.133740417E-1,-6.415138167E-1,-1.571716949E-2,-1.459231723E0
6.233690417E-1,-6.981446850E-1,9.530917659E-2,-1.438058370E0
6.333640417E-1,-8.629040194E-1,7.989233471E-2,-1.258492132E0
6.433590417E-1,-1.030694550E0,5.802396744E-2,-1.150012833E0
6.533540417E-1,-1.103937943E0,-5.214159541E-2,-1.101335347E0
6.633480417E-1,-1.075390667E0,-1.158167506E-1,-1.193896771E0
6.733430417E-1,-1.068960484E0,-5.927132472E-2,-1.198830067E0
6.833380417E-1,-1.082882119E0,6.890000783E-2,-1.128758204E0
6.933330417E-1,-1.135695925E0,1.701379687E-1,-1.028070320E0
7.033280417E-1,-1.163873658E0,2.369340753E-1,-9.635702688E-1
7.133230417E-1,-1.146517367E0,2.287816679E-1,-7.807711047E-1
7.233170417E-1,-1.157902481E0,2.275598922E-1,-6.586303711E-1
7.333120417E-1,-1.011773545E0,2.818618146E-1,-6.440936083E-1
7.433070417E-1,-8.489607489E-1,3.052760395E-1,-5.370597410E-1
7.533020417E-1,-7.146800262E-1,2.514358279E-1,-3.614661008E-1
7.632970417E-1,-5.760413736E-1,1.522659541E-1,-1.854508764E-1
7.732910417E-1,-4.825093120E-1,3.760636747E-2,-1.046786088E-1
7.832860417E-1,-5.281532621E-1,-1.716602182E-1,2.019394398E-2
7.932810417E-1,-6.952976757E-1,-1.798751908E-1,2.705418974E-1
8.032760417E-1,-8.151661813E-1,-1.390782170E-1,3.586272776E-1
8.132710417E-1,-8.663538766E-1,-1.289695506E-1,3.982936192E-1
8.232650417E-1,-9.222737235E-1,-7.047071613E-2,3.163636029E-1
8.332600417E-1,-8.899356973E-1,1.470169086E-1,4.352667332E-2
8.432550417E-1,-6.878898382E-1,3.556498023E-1,-1.186423445E-1
8.532500417E-1,-5.081844360E-1,4.678326546E-1,-2.290003538E-1
8.632450417E-1,-3.885083038E-1,5.247504750E-1,-2.870737302E-1
8.732390417E-1,-1.368283546E-1,5.616450901E-1,-2.449527276E-1
8.832340417E-1,5.884637833E-2,4.598067664E-1,1.188972831E-2
8.932290417E-1,8.401688755E-2,1.525559029E-1,3.794386876E-1
9.032240417E-1,4.195728064E-2,-1.482543987E-1,7.736474419E-1
9.132190417E-1,-3.032249093E-2,-3.776351139E-1,1.151515567E0
9.232140417E-1,-7.202073991E-2,-4.720180915E-1,1.321879458E0
9.332080417E-1,1.741593182E-2,-3.375466765E-1,1.325776627E0
9.432030417E-1,2.346604586E-1,-7.345805861E-2,1.195013005E0
9.531980417E-1,4.699319512E-1,1.496013779E-1,1.030872890E0
9.631930417E-1,7.228468323E-1,2.200811572E-1,7.550269836E-1
9.731880417E-1,7.930163437E-1,1.526936779E-1,3.389946663E-1
9.831820417E-1,7.087603050E-1,1.781281158E-2,-1.857847524E-1
9.931770417E-1,5.167459291E-1,-9.746314466E-2,-4.930495030E-1
1.003172042E0,3.196017909E-1,-1.900918114E-1,-6.000927258E-1
1.013167042E0,1.030630231E-1,-3.046601815E-1,-4.949188578E-1
1.023162042E0,-3.000001699E-1,-4.471192586E-1,-2.330290854E-1
1.033156042E0,-6.882207906E-1,-5.115232692E-1,2.233402491E-2
1.043151042E0,-8.054124409E-1,-4.542160242E-1,1.954700804E-1
1.053146042E0,-6.638396555E-1,-3.406716478E-1,2.928694904E-1
1.063141042E0,-5.012204021E-1,-2.696881308E-1,3.572590292E-1
1.073136042E0,-3.602294147E-1,-2.062727382E-1,3.477426857E-1
1.083130042E0,-2.579119116E-1,-1.434716687E-1,3.852894115E-1
1.093125042E0,-1.494407988E-1,-4.121241845E-2,3.747065359E-1
1.103120042E0,-5.620343685E-2,4.773352571E-2,2.956094956E-1
1.113115042E0,1.337959886E-2,1.172675179E-1,2.222503281E-1
1.123110042E0,3.171939075E-2,1.531623323E-1,1.893094540E-1
1.133104042E0,6.227927864E-2,1.832599977E-1,1.488373661E-1
1.143099042E0,8.188265383E-2,1.750997332E-1,9.839752972E-2
1.153094042E0,1.012422001E-1,1.418364948E-1,4.573224306E-2
1.163089042E0,1.260174376E-1,1.160852109E-1,-3.740229964E-2
1.173084042E0,1.540869963E-1,1.237927913E-1,-1.131483006E-1
1.183079042E0,1.055814189E-1,7.945847131E-2,-1.353069091E-1
1.193073042E0,6.458600521E-2,3.152676154E-2,-1.799702811E-1
1.203068042E0,9.804845095E-2,9.304813139E-2,-2.647601706E-1
1.213063042E0,1.294234407E-1,1.802758712E-1,-3.203718692E-1
1.223058042E0,8.083600223E-2,1.778393730E-1,-3.136768073E-1
1.233053042E0,1.364447773E-2,1.627920386E-1,-2.632486653E-1
1.243047042E0,-1.824506700E-2,1.211434179E-1,-2.145986617E-1
1.253042042E0,-4.573107362E-2,1.019827500E-1,-1.681513041E-1
1.263037042E0,-6.900766969E-2,9.669982720E-2,-1.465820950E-1
1.273032042E0,-1.279891187E-1,7.926386867E-2,-1.524655634E-1
1.283027042E0,-2.062780738E-1,4.282109711E-2,-1.797422397E-1
1.293021042E0,-2.869398290E-1,4.387228031E-2,-1.583092707E-1
1.303016042E0,-1.844272628E0,-4.860822897E-1,-5.702461982E-1
1.313011042E0,-1.902372901E0,-2.018164290E-1,-7.563981557E-1
1.323006042E0,-1.782786816E-1,4.932076702E-1,5.761378527E-2
1.333001042E0,1.834218925E-1,4.784497364E-1,-1.073484474E-1
1.342995042E0,-1.040745914E-1,2.425549489E-1,-5.036206841E-3
1.352990042E0,-3.497798556E-1,3.251475826E-2,1.509259915E-1
1.362985042E0,-3.201005584E-1,-5.490478853E-2,2.550520384E-1
1.372980042E0,-2.816580391E-1,-5.459124986E-3,3.148339713E-1
1.382975042E0,-2.931460637E-1,1.054482303E-1,2.744378972E-1
1.392969042E0,-3.599013859E-1,1.843669853E-1,1.743399972E-1
1.402964042E0,-3.591219521E-1,1.953848938E-1,9.595105469E-2
1.412959042E0,-3.015765792E-1,1.729754032E-1,1.633139026E-1
1.422954042E0,-2.366029036E-1,1.384225614E-1,3.185644948E-1
1.432949042E0,-1.766449696E-1,8.936266791E-2,5.047047579E-1
1.442943042E0,-1.329317701E-1,3.471258044E-2,6.581766272E-1
1.452938042E0,-1.202608538E-1,-1.956441812E-2,7.629259872E-1
1.462933042E0,-1.200977165E-1,-4.897448760E-2,7.251640838E-1
1.472928042E0,-1.101837623E-1,-8.237254087E-2,5.995553666E-1
1.482923042E0,-1.262296915E-1,-1.037829981E-1,5.141491807E-1
1.492918042E0,-2.020856202E-1,-8.327578951E-2,4.251516348E-1
1.502912042E0,-2.887846255E-1,-1.779194433E-2,3.784487540E-1
1.512907042E0,-3.298373419E-1,3.001130942E-2,4.059628272E-1
1.522902042E0,-3.271873838E-1,8.442089360E-2,4.646735501E-1
1.532897042E0,-2.113154501E-1,1.218697152E-1,5.337642503E-1
1.542892042E0,-2.369057894E-2,1.825680529E-1,6.164701921E-1
1.552886042E0,-9.821802020E-2,1.610537345E-1,7.259932190E-1
1.562881042E0,-4.681111282E-1,1.133399066E-1,7.150407994E-1
1.572876042E0,-5.134381592E-1,2.412958423E-1,7.014197105E-1
1.582871042E0,-5.035294676E-1,3.445381191E-1,8.040570563E-1
1.592866042E0,-5.335695380E-1,3.453019482E-1,9.036708069E-1
1.602860042E0,-5.024880785E-1,3.851066495E-1,8.917027259E-1
1.612855042E0,-4.361028850E-1,4.546442962E-1,8.068350685E-1
1.622850042E0,-3.129529220E-1,5.748841000E-1,7.286642271E-1
1.632845042E0,-1.278072703E-1,6.921961664E-1,6.837932789E-1
1.642840042E0,-2.515706062E-2,7.531288312E-1,7.046479583E-1
1.652834042E0,2.601718605E-2,7.630721676E-1,7.269562554E-1
1.662829042E0,2.597391665E-2,7.756686781E-1,6.709995711E-1
1.672824042E0,9.737368226E-3,8.054722287E-1,5.244396955E-1
