"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.929838704E1,5.042188644E0,-8.980650902E0,3.643975019E0
1.930037074E1,4.960785866E0,-8.961497307E0,3.617638826E0
1.930238451E1,4.905719280E0,-8.956708908E0,3.605667830E0
1.930436766E1,4.793191910E0,-8.949525833E0,3.569754839E0
1.930638144E1,4.730942726E0,-8.947132111E0,3.536235809E0
1.930836575E1,4.639962673E0,-8.942343712E0,3.485957623E0
1.931037929E1,4.558559895E0,-8.925583839E0,3.414131641E0
1.931239314E1,4.505887508E0,-8.916007042E0,3.378218651E0
1.931437837E1,4.398148537E0,-8.904036522E0,3.306392431E0
1.931639161E1,4.319139957E0,-8.884882927E0,3.246537447E0
1.931837500E1,4.276044369E0,-8.872911453E0,3.229778051E0
1.932038854E1,4.177882195E0,-8.851364136E0,3.198653460E0
1.932237377E1,4.096478939E0,-8.834604263E0,3.150769472E0
1.932438731E1,4.060565948E0,-8.829815865E0,3.138798475E0
1.932637039E1,3.979163170E0,-8.798690796E0,3.112462282E0
1.932838578E1,3.916913986E0,-8.781931877E0,3.043030262E0
1.933036863E1,3.881000996E0,-8.767566681E0,3.007117271E0
1.933238340E1,3.809175014E0,-8.741230011E0,2.954444885E0
1.933436671E1,3.732560396E0,-8.722076416E0,2.901772499E0
1.933638002E1,3.703830004E0,-8.719682693E0,2.885013103E0
1.933836433E1,3.653551817E0,-8.710105896E0,2.841917515E0
1.934037903E1,3.634398222E0,-8.707711220E0,2.832340717E0
1.934239326E1,3.605667830E0,-8.710105896E0,2.803610086E0
1.934437596E1,3.574543238E0,-8.731653214E0,2.755726099E0
1.934639012E1,3.562572241E0,-8.748413086E0,2.748543501E0
1.934837450E1,3.562572241E0,-8.767566681E0,2.717418909E0
1.935038858E1,3.562572241E0,-8.813055992E0,2.698265314E0
1.935237259E1,3.572149038E0,-8.829815865E0,2.705447912E0
1.935438682E1,3.600879431E0,-8.884882927E0,2.707842112E0
1.935637021E1,3.648763418E0,-8.942343712E0,2.688688517E0
1.935838367E1,3.665522814E0,-8.971074104E0,2.674323320E0
1.936036706E1,3.713406801E0,-9.033323288E0,2.638410330E0
1.936238060E1,3.775655985E0,-9.090784073E0,2.597708941E0
1.936436530E1,3.804386616E0,-9.107542992E0,2.588132143E0
1.936637938E1,3.876212597E0,-9.157821655E0,2.542642117E0
1.936839353E1,3.955221176E0,-9.191340446E0,2.535459518E0
1.937037723E1,3.988739967E0,-9.205705643E0,2.528276920E0
1.937239231E1,4.077325344E0,-9.236829758E0,2.542642117E0
1.937437547E1,4.120420933E0,-9.244012833E0,2.542642117E0
1.937639016E1,4.201824188E0,-9.260771751E0,2.521094322E0
1.937837301E1,4.290409565E0,-9.260771751E0,2.468421936E0
1.938038778E1,4.347870350E0,-9.251194954E0,2.437297344E0
1.938237117E1,4.450820923E0,-9.232041359E0,2.353500366E0
1.938438533E1,4.517858505E0,-9.217676163E0,2.305616140E0
1.938636841E1,4.553771496E0,-9.200917244E0,2.284068346E0
1.938838226E1,4.637568474E0,-9.176975250E0,2.281674147E0
1.939036618E1,4.697423935E0,-9.131484985E0,2.272097349E0
1.939238073E1,4.726154327E0,-9.107542992E0,2.257732153E0
1.939436473E1,4.778826714E0,-9.069235802E0,2.233790159E0
1.939637858E1,4.826710701E0,-9.018958092E0,2.197877169E0
1.939839204E1,4.853046894E0,-8.997409821E0,2.178723574E0
1.940037582E1,4.896142483E0,-8.954314232E0,2.171540976E0
1.940239059E1,4.927267075E0,-8.892065048E0,2.152387381E0
1.940437390E1,4.920084476E0,-8.870517731E0,2.149993181E0
1.940638775E1,4.932055473E0,-8.813055992E0,2.126051188E0
1.940837152E1,4.936843872E0,-8.791508675E0,2.106897593E0
1.941038568E1,4.939238071E0,-8.736441612E0,2.087743998E0
1.941236991E1,4.948814869E0,-8.724471092E0,2.051830769E0
1.941438414E1,4.953603268E0,-8.712499619E0,2.039859772E0
1.941636753E1,4.955997467E0,-8.683769226E0,2.013523579E0
1.941838138E1,4.946420670E0,-8.674192429E0,1.953668594E0
1.942036623E1,4.932055473E0,-8.681375504E0,1.927332401E0
1.942238008E1,4.912901878E0,-8.681375504E0,1.896207690E0
1.942436324E1,4.891354084E0,-8.683769226E0,1.867477298E0
1.942637739E1,4.872200489E0,-8.683769226E0,1.853112102E0
1.942839124E1,4.829104900E0,-8.686163902E0,1.821987510E0
1.943037456E1,4.807557106E0,-8.705317497E0,1.798045516E0
1.943238879E1,4.790797710E0,-8.717288017E0,1.781286120E0
1.943437371E1,4.752490520E0,-8.753201485E0,1.754949808E0
1.943638756E1,4.723760128E0,-8.769960403E0,1.721431017E0
1.943837057E1,4.666299343E0,-8.781931877E0,1.711854219E0
1.944038111E1,4.613626480E0,-8.808267593E0,1.695094824E0
1.944236788E1,4.587290287E0,-8.813055992E0,1.690306425E0
1.944438258E1,4.539406300E0,-8.844181061E0,1.680729628E0
1.944636566E1,4.491522312E0,-8.863334656E0,1.656787634E0
1.944838012E1,4.458003521E0,-8.882488251E0,1.651999116E0
1.945036412E1,4.422090530E0,-8.918401718E0,1.632845521E0
1.945237797E1,4.393360138E0,-8.935160637E0,1.640028119E0
1.945439344E1,4.386177540E0,-8.942343712E0,1.649604917E0
1.945637583E1,4.350264549E0,-8.980650902E0,1.651999116E0
1.945839068E1,4.343081951E0,-9.006986618E0,1.683123827E0
1.946037460E1,4.335899353E0,-9.033323288E0,1.690306425E0
1.946238853E1,4.338293552E0,-9.097966194E0,1.711854219E0
1.946437184E1,4.343081951E0,-9.153033257E0,1.728613615E0
1.946638569E1,4.340687752E0,-9.165003777E0,1.735796213E0
1.946836915E1,4.323928356E0,-9.174580574E0,1.742978811E0
1.947038423E1,4.326322556E0,-9.205705643E0,1.742978811E0
1.947236754E1,4.323928356E0,-9.212887764E0,1.738190413E0
1.947438262E1,4.309563160E0,-9.227252960E0,1.745373011E0
1.947636516E1,4.295197964E0,-9.239224434E0,1.764526606E0
1.947837901E1,4.271255970E0,-9.244012833E0,1.800439715E0
1.948039279E1,4.244919777E0,-9.239224434E0,1.831564307E0
1.948237679E1,4.232948780E0,-9.246406555E0,1.838746905E0
1.948439156E1,4.197035789E0,-9.236829758E0,1.836352706E0
1.948637441E1,4.170699596E0,-9.232041359E0,1.862688899E0
1.948838972E1,4.161122322E0,-9.236829758E0,1.872265697E0
1.949037311E1,4.141968727E0,-9.232041359E0,1.903390408E0
1.949238734E1,4.137180328E0,-9.220070839E0,1.936909199E0
1.949437135E1,4.129997730E0,-9.215282440E0,1.958456993E0
1.949638427E1,4.120420933E0,-9.198522568E0,1.984793186E0
1.949836797E1,4.106055737E0,-9.184157372E0,1.984793186E0
1.950038305E1,4.113238335E0,-9.176975250E0,1.989581585E0
1.950236574E1,4.094084740E0,-9.172186852E0,2.008735180E0
1.950438028E1,4.094084740E0,-9.155426979E0,2.011129379E0
1.950636429E1,4.082113743E0,-9.129091263E0,1.999158382E0
