"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.507372900E-2,1.473210752E-3,9.366655350E-2,-1.302638054E-1
2.306970400E-2,1.159337163E-2,5.406856537E-2,-1.162481308E-1
3.106514000E-2,-1.070199385E-1,6.294822693E-2,-1.335420609E-1
3.909211500E-2,-2.209348381E-1,4.434394836E-2,-1.363530159E-1
4.708747300E-2,-2.786801159E-1,1.575803757E-2,-1.619930267E-1
5.508321800E-2,-2.449521422E-1,6.695318222E-2,-2.420086861E-1
6.307826900E-2,-1.972180903E-1,6.655502319E-2,-2.907977104E-1
7.107570500E-2,-1.155666113E-1,1.135807037E-1,-3.767232895E-1
7.907021800E-2,-3.007143736E-2,1.388101578E-1,-4.398884773E-1
8.706580800E-2,3.595365584E-2,1.435737610E-1,-4.570441246E-1
9.509162800E-2,5.143246055E-2,1.638021469E-1,-4.781899452E-1
1.030870650E-1,1.952919364E-2,2.390151024E-1,-4.823303223E-1
1.110821160E-1,1.779365540E-2,2.667818069E-1,-4.555187225E-1
1.190777830E-1,1.982325315E-2,2.886505127E-1,-4.276971817E-1
1.270739880E-1,-1.923170686E-2,3.203620911E-1,-3.517656326E-1
1.350696550E-1,-4.421675205E-2,3.099384308E-1,-3.341164589E-1
1.430650920E-1,-4.431760311E-2,3.528037071E-1,-3.823814392E-1
1.510927580E-1,-2.132245898E-2,3.639841080E-1,-4.245986938E-1
1.590865790E-1,-1.811853051E-2,3.847374916E-1,-4.722404480E-1
1.670819380E-1,2.002590895E-2,3.763370514E-1,-4.779376984E-1
1.750784510E-1,3.829303384E-2,3.864164352E-1,-4.177403450E-1
1.830729640E-1,2.285119891E-2,3.807897568E-1,-3.997607231E-1
1.910686310E-1,3.867790103E-2,3.734345436E-1,-4.466357231E-1
1.990952970E-1,4.189252853E-2,3.620862961E-1,-4.450597763E-1
2.070903490E-1,6.504425406E-2,3.121757507E-1,-4.235286713E-1
2.150869390E-1,3.738325834E-2,2.502183914E-1,-4.127368927E-1
2.230810680E-1,1.006186008E-2,1.547951698E-1,-3.414340019E-1
2.310792720E-1,-8.329868317E-3,1.243867874E-1,-2.852001190E-1
2.390727090E-1,-1.284027100E-2,4.224920273E-2,-2.049436569E-1
2.470690680E-1,-1.083037257E-2,-4.876804352E-2,-2.621650696E-3
2.550640430E-1,-3.491690755E-2,-9.800577164E-2,5.695390701E-2
2.630908630E-1,-1.195932627E-1,-8.043909073E-2,8.937072754E-2
2.710852220E-1,-1.356952190E-1,-7.528209686E-2,9.523200989E-2
2.790806580E-1,-1.548074782E-1,-7.474136353E-2,-1.528739929E-2
2.870771720E-1,-1.557887197E-1,-9.618377686E-2,-2.678213120E-1
2.950723000E-1,-1.158895195E-1,-1.144556999E-1,-3.270888329E-1
3.030678900E-1,-5.860146880E-2,-1.609210968E-1,-2.054419518E-1
3.110956340E-1,-3.822478652E-2,-1.568217278E-1,-1.156229973E-1
3.190894540E-1,-5.103579164E-2,-9.315252304E-2,-5.948162079E-2
3.270853520E-1,-3.909131885E-2,-3.686046600E-2,7.081794739E-2
3.350807880E-1,-1.505017877E-1,4.538536072E-2,1.051578522E-1
3.430761480E-1,-2.957862020E-1,8.389568329E-2,7.930564880E-2
3.510717370E-1,-3.497919738E-1,1.359610558E-1,5.781221390E-2
3.590674040E-1,-3.184352517E-1,1.490473747E-1,6.466817856E-2
3.670944550E-1,-2.751921117E-1,1.469750404E-1,8.052444458E-2
3.750895070E-1,-1.764335036E-1,8.239603043E-2,6.737184525E-2
3.830849430E-1,-1.069236398E-1,1.582717896E-2,1.129198074E-2
3.910827640E-1,-7.340490818E-2,-4.057884216E-2,-2.051115036E-2
3.990759690E-1,-5.762469769E-2,-2.218055725E-2,-9.737491608E-2
4.070715590E-1,1.541388035E-2,2.763175964E-2,-1.213159561E-1
4.150678410E-1,1.787526309E-1,1.042079926E-1,-1.688685417E-1
4.230937390E-1,3.096249700E-1,2.219419479E-1,-2.137203217E-1
4.310890210E-1,2.453504801E-1,3.685216904E-1,-1.196651459E-1
4.390840730E-1,3.572094440E-2,4.279246330E-1,5.029296875E-2
4.470798170E-1,-1.754111052E-1,3.939514160E-1,2.712450027E-1
4.550757140E-1,-3.033501506E-1,3.282375336E-1,3.057308197E-1
4.630713810E-1,-3.435608745E-1,3.016295433E-1,3.923583031E-1
4.710688940E-1,-2.953203917E-1,2.786836624E-1,3.853511810E-1
4.790937920E-1,-2.378216386E-1,2.235369682E-1,2.769260406E-1
4.870886120E-1,-1.679633856E-1,1.807804108E-1,1.735024452E-1
