"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.987601000E-3,5.742133409E-2,-1.704314053E-1,3.970624134E-2
9.094440000E-3,5.742133409E-2,-1.704314053E-1,3.970624134E-2
1.107774200E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
1.309165800E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
1.507372900E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
1.708949200E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
1.907279300E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
2.108640300E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
2.306970400E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
2.508415900E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
2.706846000E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
2.908260800E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
3.106514000E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
3.308082600E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
3.509458800E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
3.707773600E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
3.909211500E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
4.107526200E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
4.308971700E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
4.507340300E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
4.708747300E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
4.907116000E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
5.108530700E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
5.306876200E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
5.508321800E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
5.706682600E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
5.908066600E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
6.109519900E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
6.307826900E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
6.509272400E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
6.707641000E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
6.908994200E-2,5.742133409E-2,-1.704314053E-1,3.970624134E-2
7.107570500E-2,3.665191587E-3,-5.681046844E-2,4.337143153E-2
7.308869800E-2,-6.108652451E-4,-5.803219974E-2,4.031710699E-2
7.507146100E-2,-5.497787148E-3,-6.352998316E-2,4.092797264E-2
7.708645500E-2,-1.038470957E-2,-6.475171447E-2,3.848451003E-2
7.907021800E-2,-9.162978269E-3,-6.536258012E-2,3.787364438E-2
8.108344200E-2,-1.649336144E-2,-6.475171447E-2,3.543018550E-2
8.306805200E-2,-2.015855350E-2,-6.169738993E-2,3.115412779E-2
8.508127600E-2,-2.504547499E-2,-6.108652428E-2,3.115412779E-2
8.706580800E-2,-2.626720630E-2,-5.619960278E-2,2.871066704E-2
8.907995500E-2,-2.993239649E-2,-5.436700583E-2,2.871066704E-2
9.109387200E-2,-3.543018550E-2,-5.436700583E-2,2.993239649E-2
9.307748100E-2,-3.909537569E-2,-4.764748737E-2,2.748893574E-2
9.509162800E-2,-4.337143153E-2,-4.459316283E-2,2.687807009E-2
9.707531500E-2,-4.337143153E-2,-4.153883830E-2,2.382374369E-2
9.908984700E-2,-4.825835302E-2,-3.359758854E-2,2.565634064E-2
1.010726090E-1,-5.253441259E-2,-2.932153270E-2,2.382374369E-2
1.030870650E-1,-5.497787148E-2,-2.076941915E-2,2.321287990E-2
1.050703660E-1,-6.047565863E-2,-9.162978269E-3,2.504547499E-2
1.070839750E-1,-6.352998316E-2,-4.886921961E-3,2.443460934E-2
1.090678920E-1,-6.780604273E-2,3.665191587E-3,2.565634064E-2
1.110821160E-1,-7.452555746E-2,7.941247895E-3,2.260201424E-2
1.130666480E-1,-7.757988572E-2,1.343903504E-2,2.260201424E-2
1.150804880E-1,-8.429940045E-2,2.076941915E-2,2.199114859E-2
1.170949430E-1,-9.040805697E-2,2.321287990E-2,1.771509275E-2
1.190777830E-1,-9.529497474E-2,2.687807009E-2,1.588249579E-2
1.210921620E-1,-9.590584040E-2,2.809980139E-2,1.282817032E-2
1.230761550E-1,-1.032362282E-1,3.115412779E-2,7.330383174E-3
1.250906100E-1,-1.069014147E-1,3.481931984E-2,6.108652335E-3
1.270739880E-1,-1.123992056E-1,3.665191308E-2,1.221730490E-3
1.290887510E-1,-1.148426682E-1,3.543018550E-2,-6.108652451E-4
1.310721300E-1,-1.178969890E-1,3.787364438E-2,-1.832595794E-3
1.330860460E-1,-1.227839142E-1,3.665191308E-2,-5.497787148E-3
1.350696550E-1,-1.258382350E-1,3.665191308E-2,-4.886921961E-3
1.370823410E-1,-1.282816976E-1,3.420845419E-2,-1.099557430E-2
1.390669500E-1,-1.313360333E-1,3.298672289E-2,-1.221730467E-2
1.410810210E-1,-1.374446750E-1,3.237585723E-2,-1.466076635E-2
1.430650920E-1,-1.411098689E-1,3.237585723E-2,-1.527163107E-2
1.450783150E-1,-1.441642046E-1,2.626720630E-2,-1.710422710E-2
1.470933860E-1,-1.478293836E-1,2.687807009E-2,-2.260201424E-2
1.490770720E-1,-1.527163088E-1,2.199114859E-2,-2.199114859E-2
1.510927580E-1,-1.557706445E-1,1.771509275E-2,-2.504547499E-2
1.530755210E-1,-1.594358236E-1,1.893682219E-2,-2.565634064E-2
1.550880530E-1,-1.643227488E-1,1.771509275E-2,-2.932153270E-2
1.570726620E-1,-1.685988009E-1,1.649336144E-2,-3.054326214E-2
1.590865790E-1,-1.704314053E-1,1.588249579E-2,-3.237585723E-2
1.610708800E-1,-1.759291887E-1,1.466076635E-2,-3.359758854E-2
1.630846430E-1,-1.802052408E-1,1.343903504E-2,-3.726277873E-2
1.650677910E-1,-1.826487035E-1,7.330383174E-3,-4.031710699E-2
1.670819380E-1,-1.875356287E-1,5.497787148E-3,-4.337143153E-2
1.690664700E-1,-1.905899495E-1,7.941247895E-3,-4.520402849E-2
1.710813090E-1,-1.973094791E-1,3.665191587E-3,-4.581489414E-2
1.730643800E-1,-1.985312104E-1,-6.108652451E-4,-5.192354694E-2
1.750784510E-1,-2.021963894E-1,0.000000000E0,-5.436700583E-2
1.770197520E-1,-2.046398520E-1,-3.665191587E-3,-5.864306539E-2
1.790643610E-1,-2.101376504E-1,-4.276056774E-3,-6.291911751E-2
1.811470470E-1,-2.144137025E-1,-7.941247895E-3,-6.780604273E-2
1.830729640E-1,-2.174680233E-1,-7.330383174E-3,-6.902777404E-2
1.850876500E-1,-2.241875380E-1,-1.038470957E-2,-7.208210230E-2
1.870711050E-1,-2.278527319E-1,-9.773843922E-3,-7.696902007E-2
1.890845600E-1,-2.333505303E-1,-7.941247895E-3,-8.246681094E-2
1.910686310E-1,-2.437352389E-1,-7.330383174E-3,-8.674286306E-2
1.930833160E-1,-2.443460971E-1,-6.719517522E-3,-8.735372871E-2
1.950673100E-1,-2.510656118E-1,-3.054326167E-3,-9.285151958E-2
1.970806120E-1,-2.535090744E-1,-2.443460980E-3,-9.651670605E-2
1.990952970E-1,-2.565633953E-1,2.443460980E-3,-1.020144969E-1
2.010787530E-1,-2.626720667E-1,4.886921961E-3,-1.038470939E-1
