"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.868458316E-3,-3.365242177E-1,1.343450421E-1,1.476416105E-1
1.480745833E-2,-4.685350513E-1,1.759216690E-1,3.121623784E-1
2.474645834E-2,-3.532583642E-1,1.622269052E-1,3.801403534E-1
3.468545832E-2,-1.824763978E-1,9.052016079E-2,5.032242429E-1
4.462545834E-2,-8.219197154E-2,5.557544589E-2,4.897557664E-1
5.456445832E-2,-9.853026152E-2,1.228698814E-1,3.423690945E-1
6.450345833E-2,-2.009044826E-1,2.068487620E-1,2.206610548E-1
7.444245834E-2,-2.989903557E-1,2.249967653E-1,1.791797376E-1
8.438245833E-2,-3.120688230E-1,1.791300362E-1,1.605060697E-1
9.432145834E-2,-2.429985881E-1,1.369645947E-1,1.664491796E-1
1.042604583E-1,-1.800895643E-1,1.274207693E-1,1.917939359E-1
1.141994583E-1,-1.769525331E-1,1.398607206E-1,1.942515206E-1
1.241394583E-1,-2.049367225E-1,1.531555349E-1,1.737008965E-1
1.340784583E-1,-2.233595449E-1,1.618012279E-1,1.516902226E-1
1.440174583E-1,-1.959209007E-1,1.407202613E-1,1.224518055E-1
1.539564583E-1,-1.890995389E-1,1.173185349E-1,9.269474030E-2
1.638964583E-1,-1.479211074E-1,1.106948090E-1,5.422707796E-2
1.738354583E-1,-1.236656874E-1,1.067596328E-1,3.346478462E-2
1.837744583E-1,-8.000335872E-2,9.960147142E-2,2.485008180E-2
1.937134583E-1,-5.465333998E-2,9.758710563E-2,2.969625413E-2
2.036534583E-1,-4.112346768E-2,9.291225672E-2,2.897061467E-2
2.135924583E-1,-6.498244643E-2,9.909744143E-2,4.013762712E-2
2.235314583E-1,-9.013658345E-2,1.093633980E-1,3.858753026E-2
2.334714583E-1,-1.019081980E-1,1.187446707E-1,9.667786360E-3
2.434104583E-1,-1.100165319E-1,1.390046883E-1,1.133482754E-2
2.533494583E-1,-9.867468774E-2,1.517141962E-1,1.508757055E-2
2.632884583E-1,-8.021444321E-2,1.349402887E-1,3.624864399E-2
2.732284583E-1,-8.200778425E-2,1.204011869E-1,6.181500971E-2
2.831674583E-1,-1.113075972E-1,1.079337537E-1,7.053320825E-2
2.931064583E-1,-1.265290689E-1,1.038804638E-1,7.407545149E-2
3.030454583E-1,-1.519551015E-1,1.018023634E-1,8.535414577E-2
3.129854583E-1,-1.606580973E-1,8.909811795E-2,1.119636548E-1
3.229244583E-1,-1.574450523E-1,6.192727625E-2,1.250374442E-1
3.328634583E-1,-1.395391238E-1,3.540664494E-2,1.360413194E-1
3.428024583E-1,-1.322435528E-1,2.363503039E-2,1.412979662E-1
3.527424583E-1,-1.169232631E-1,9.712809920E-3,1.286802596E-1
3.626814583E-1,-1.198913097E-1,3.270347714E-3,1.237721068E-1
3.726204583E-1,-1.357828724E-1,1.506652057E-2,9.565109253E-2
