"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.469339000E-3,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
9.575568000E-3,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
1.155825900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
1.357148900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
1.555494900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
1.756971700E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
1.955310000E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
2.156779100E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
2.355179000E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
2.556602000E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
2.754932500E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
2.956409300E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
3.154747700E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
3.356232100E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
3.557578200E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
3.755862700E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
3.957339400E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
4.155700900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
4.357093100E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
4.555431300E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
4.756838900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
4.955338800E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
5.156631000E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
5.355023100E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
5.556469200E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
5.754846000E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
5.956168900E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
6.157645700E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
6.356099500E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
6.557399300E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
6.755799200E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
6.957306800E-2,-2.095267773E-1,-1.203404516E-1,1.142318025E-1
7.155514300E-2,-4.324925840E-1,-1.185078546E-1,8.307767659E-2
7.356991100E-2,-4.465425014E-1,-9.407325089E-2,8.674286306E-2
7.555275600E-2,-4.526511431E-1,-8.124507964E-2,8.735372871E-2
7.756775400E-2,-4.685336351E-1,-5.619960278E-2,8.918632567E-2
7.955144500E-2,-4.831944108E-1,-3.237585723E-2,9.162978828E-2
8.156498300E-2,-4.899139404E-1,-1.771509275E-2,9.224065393E-2
8.354936500E-2,-5.057964325E-1,3.665191587E-3,9.712757170E-2
8.556290300E-2,-5.161811113E-1,2.321287990E-2,9.834930301E-2
8.754690200E-2,-5.247332454E-1,3.237585723E-2,9.773843735E-2
8.956228500E-2,-5.369505286E-1,4.398229718E-2,9.773843735E-2
9.157543700E-2,-5.491678715E-1,5.619960278E-2,9.468411654E-2
9.355820500E-2,-5.558874011E-1,5.742133409E-2,9.468411654E-2
9.557212800E-2,-5.674937963E-1,6.597344577E-2,9.285151958E-2
9.755612600E-2,-5.748242140E-1,6.780604273E-2,9.346238524E-2
9.957050900E-2,-5.852088928E-1,6.963863969E-2,8.857546002E-2
1.015542770E-1,-5.992587805E-1,7.208210230E-2,8.674286306E-2
1.035689680E-1,-6.047565937E-1,7.208210230E-2,8.552113175E-2
1.055521210E-1,-6.139195561E-1,7.147123665E-2,8.491026610E-2
1.075661970E-1,-6.261368990E-1,6.597344577E-2,7.941248268E-2
1.095511180E-1,-6.316346526E-1,6.414084882E-2,7.941248268E-2
1.115641170E-1,-6.407976151E-1,5.436700583E-2,8.002334833E-2
1.135487310E-1,-6.542366743E-1,4.520402849E-2,7.819075137E-2
1.155616520E-1,-6.566801667E-1,3.726277873E-2,7.880161703E-2
1.175769590E-1,-6.664539576E-1,2.321287990E-2,8.124507964E-2
1.195598040E-1,-6.756169796E-1,3.054326167E-3,8.307767659E-2
1.215733400E-1,-6.823364496E-1,-3.054326167E-3,8.491026610E-2
1.235576470E-1,-6.914994717E-1,-2.382374369E-2,9.040805697E-2
1.255720310E-1,-7.037167549E-1,-4.337143153E-2,9.651670605E-2
1.275554130E-1,-7.067710757E-1,-5.314527452E-2,9.896016866E-2
1.295702580E-1,-7.214318514E-1,-7.269296050E-2,1.056796908E-1
1.315532570E-1,-7.257078886E-1,-8.185594529E-2,1.093448773E-1
1.335662570E-1,-7.385360599E-1,-9.834930301E-2,1.166752651E-1
1.355517160E-1,-7.483099103E-1,-1.160643995E-1,1.221730486E-1
1.375656380E-1,-7.568620443E-1,-1.221730486E-1,1.282816976E-1
1.395480220E-1,-7.666358948E-1,-1.374446750E-1,1.362229437E-1
1.415625580E-1,-7.770205736E-1,-1.539380401E-1,1.466076523E-1
1.435776340E-1,-7.837401032E-1,-1.588249654E-1,1.521054506E-1
1.455610180E-1,-7.947356701E-1,-1.734857261E-1,1.594358236E-1
1.475750930E-1,-8.057312369E-1,-1.881465018E-1,1.679879427E-1
1.495593990E-1,-8.093964458E-1,-1.930334121E-1,1.722639948E-1
1.515727060E-1,-8.228355050E-1,-2.052507252E-1,1.802052408E-1
1.535569350E-1,-8.326093554E-1,-2.168571651E-1,1.912008226E-1
1.555705490E-1,-8.374962807E-1,-2.229658216E-1,1.966986060E-1
1.575538560E-1,-8.472700715E-1,-2.339613885E-1,2.083050460E-1
1.595680850E-1,-8.503243923E-1,-2.425135076E-1,2.150245607E-1
1.615520070E-1,-8.607091308E-1,-2.510656118E-1,2.223549485E-1
1.635659290E-1,-8.680394888E-1,-2.608394623E-1,2.333505303E-1
1.655501580E-1,-8.717046976E-1,-2.620611787E-1,2.388483137E-1
1.675637720E-1,-8.778133392E-1,-2.687807083E-1,2.461786866E-1
1.695486940E-1,-8.827002645E-1,-2.785545588E-1,2.535090744E-1
1.715621550E-1,-8.851437569E-1,-2.791654170E-1,2.614503205E-1
1.735753830E-1,-8.912523985E-1,-2.877175212E-1,2.687807083E-1
1.755585360E-1,-8.967501521E-1,-2.926044464E-1,2.761110961E-1
1.775742280E-1,-8.936958313E-1,-2.962696552E-1,2.797762752E-1
1.795578410E-1,-8.936958313E-1,-2.950479090E-1,2.895501256E-1
1.815720710E-1,-8.961393237E-1,-2.950479090E-1,2.981022298E-1
1.835554540E-1,-8.967501521E-1,-2.932153046E-1,2.993239760E-1
1.855692990E-1,-9.010262489E-1,-2.828305960E-1,3.066543639E-1
1.875529130E-1,-9.004153609E-1,-2.761110961E-1,3.121521473E-1
1.895679890E-1,-9.046914577E-1,-2.693915665E-1,3.145956099E-1
1.915505250E-1,-9.083566070E-1,-2.590068579E-1,3.225368559E-1
1.935656010E-1,-9.120218158E-1,-2.486221492E-1,3.225368559E-1
1.955486770E-1,-9.144652486E-1,-2.333505303E-1,3.298672438E-1
1.975628290E-1,-9.156870246E-1,-2.101376504E-1,3.402519524E-1
1.995462130E-1,-9.181304574E-1,-1.960877478E-1,3.445279896E-1
2.015605960E-1,-9.224064946E-1,-1.692096740E-1,3.536909819E-1
2.035748250E-1,-9.254608750E-1,-1.411098689E-1,3.628539443E-1
2.055581320E-1,-9.242390990E-1,-1.301143020E-1,3.701843321E-1
2.075732080E-1,-9.260717034E-1,-1.056796908E-1,3.793473244E-1
2.095572060E-1,-9.327912331E-1,-8.063421398E-2,3.897320330E-1
2.115701280E-1,-9.340129495E-1,-7.086037099E-2,3.958406746E-1
2.135532040E-1,-9.376781583E-1,-4.948008433E-2,4.068362415E-1
2.155692800E-1,-9.413433671E-1,-2.748893574E-2,4.153883755E-1
2.175516620E-1,-9.443976879E-1,-1.588249579E-2,4.221078753E-1
2.195652000E-1,-9.462302923E-1,7.330383174E-3,4.318817258E-1
2.215491990E-1,-9.517280459E-1,3.054326214E-2,4.410447180E-1
2.235642740E-1,-9.541715384E-1,4.398229718E-2,4.440990388E-1
2.255477340E-1,-9.578366876E-1,6.902777404E-2,4.514294267E-1
2.275612720E-1,-9.596692920E-1,8.246681094E-2,4.569272101E-1
2.295765770E-1,-9.621127844E-1,1.075122803E-1,4.605923891E-1
2.315596530E-1,-9.633345008E-1,1.276708394E-1,4.660901725E-1
2.335735750E-1,-9.633345008E-1,1.368338168E-1,4.685336351E-1
2.355571890E-1,-9.676105380E-1,1.521054506E-1,4.709770977E-1
2.375708030E-1,-9.712757468E-1,1.612684280E-1,4.746423066E-1
2.395544940E-1,-9.718865752E-1,1.624901593E-1,4.770857692E-1
2.415683390E-1,-9.761626720E-1,1.588249654E-1,4.789183438E-1
2.435525680E-1,-9.786061049E-1,1.545489132E-1,4.819726646E-1
2.455667210E-1,-9.792169929E-1,1.453859210E-1,4.807509482E-1
2.475504880E-1,-9.816604257E-1,1.313360333E-1,4.844161272E-1
2.495658720E-1,-9.834930301E-1,1.154535338E-1,4.868595898E-1
2.515483330E-1,-9.828822017E-1,1.056796908E-1,4.862487316E-1
2.535614850E-1,-9.859365225E-1,8.918632567E-2,4.893030524E-1
2.555760220E-1,-9.865473509E-1,6.780604273E-2,4.905247986E-1
2.575600210E-1,-9.877691269E-1,5.986479297E-2,4.893030524E-1
2.595744810E-1,-9.871582389E-1,4.031710699E-2,4.899139404E-1
2.615577870E-1,-9.871582389E-1,2.993239649E-2,4.874704778E-1
2.635726320E-1,-9.865473509E-1,6.719517522E-3,4.880813360E-1
2.655556310E-1,-9.865473509E-1,-1.527163107E-2,4.844161272E-1
2.675695520E-1,-9.847147465E-1,-2.871066704E-2,4.795292318E-1
2.695540900E-1,-9.810495973E-1,-5.375614017E-2,4.734205604E-1
2.715680120E-1,-9.779952765E-1,-8.246681094E-2,4.703662395E-1
2.735520100E-1,-9.810495973E-1,-9.346238524E-2,4.697553813E-1
2.755658550E-1,-9.743300676E-1,-1.276708394E-1,4.660901725E-1
2.775495460E-1,-9.724974632E-1,-1.539380401E-1,4.624249935E-1
2.795630060E-1,-9.682214260E-1,-1.704314053E-1,4.612032473E-1
2.815470820E-1,-9.651671052E-1,-1.973094791E-1,4.587597847E-1
2.835620810E-1,-9.602801800E-1,-2.229658216E-1,4.587597847E-1
2.855747710E-1,-9.584475756E-1,-2.333505303E-1,4.569272101E-1
2.875586930E-1,-9.553932548E-1,-2.535090744E-1,4.569272101E-1
2.895746920E-1,-9.486737251E-1,-2.687807083E-1,4.538728893E-1
2.915559980E-1,-9.468411207E-1,-2.785545588E-1,4.550946057E-1
2.935701510E-1,-9.413433671E-1,-2.871066630E-1,4.538728893E-1
2.955549960E-1,-9.401215911E-1,-2.919935882E-1,4.514294267E-1
2.975691490E-1,-9.370672703E-1,-2.987131178E-1,4.526511431E-1
2.995513010E-1,-9.321803451E-1,-2.999348342E-1,4.483750761E-1
3.015664540E-1,-9.285151958E-1,-3.072652221E-1,4.471533597E-1
3.035503760E-1,-9.248499870E-1,-3.109304011E-1,4.440990388E-1
3.055639120E-1,-9.205739498E-1,-3.103195429E-1,4.428772926E-1
3.075473730E-1,-9.162978530E-1,-3.115412891E-1,4.410447180E-1
3.095629870E-1,-9.114109278E-1,-3.127630055E-1,4.392121136E-1
3.115458310E-1,-9.095783234E-1,-3.121521473E-1,4.367686510E-1
3.135605990E-1,-9.071348906E-1,-3.115412891E-1,4.379903674E-1
3.155738290E-1,-9.034696817E-1,-3.109304011E-1,4.355469346E-1
3.175578270E-1,-8.985827565E-1,-3.042109013E-1,4.355469346E-1
3.195719030E-1,-8.961393237E-1,-3.023782969E-1,4.343251884E-1
3.215552870E-1,-8.900306821E-1,-2.962696552E-1,4.349360466E-1
3.235697460E-1,-8.875871897E-1,-2.938261926E-1,4.349360466E-1
3.255537450E-1,-8.845328689E-1,-2.846632004E-1,4.355469346E-1
3.275676670E-1,-8.820894361E-1,-2.773328125E-1,4.361577928E-1
