"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.425033000E-3,1.393425345E0,-5.097255230E0,7.548917770E0
7.469339000E-3,1.328781962E0,-5.104437828E0,7.529764175E0
9.575568000E-3,1.206677675E0,-5.102043629E0,7.510610580E0
1.155825900E-2,1.127668977E0,-5.114014626E0,7.489062786E0
1.357148900E-2,1.108515382E0,-5.102043629E0,7.489062786E0
1.555494900E-2,1.053448796E0,-5.092466831E0,7.467514992E0
1.756971700E-2,1.005564690E0,-5.094861031E0,7.433996201E0
1.955310000E-2,9.983820915E-1,-5.102043629E0,7.412448406E0
2.156779100E-2,9.481038451E-1,-5.106832027E0,7.369352818E0
2.355179000E-2,9.169792533E-1,-5.116408825E0,7.319074631E0
2.556602000E-2,9.217676520E-1,-5.121197224E0,7.299921036E0
2.754932500E-2,9.528923035E-1,-5.145139217E0,7.254431248E0
2.956409300E-2,9.744400978E-1,-5.178658485E0,7.225700855E0
3.154747700E-2,1.046266198E0,-5.183446884E0,7.156269073E0
3.356232100E-2,1.158793569E0,-5.195417881E0,7.058106422E0
3.557578200E-2,1.204283476E0,-5.200206280E0,7.007828236E0
3.755862700E-2,1.307234168E0,-5.204994678E0,6.936002254E0
3.957339400E-2,1.410184860E0,-5.207388878E0,6.876147270E0
4.155700900E-2,1.455674648E0,-5.204994678E0,6.861782074E0
4.357093100E-2,1.546654344E0,-5.207388878E0,6.840234280E0
4.555431300E-2,1.613691926E0,-5.195417881E0,6.835445881E0
4.756838900E-2,1.642422318E0,-5.197812080E0,6.818686485E0
4.955338800E-2,1.673547029E0,-5.185841084E0,6.770802498E0
5.156631000E-2,1.728613615E0,-5.185841084E0,6.734889507E0
5.355023100E-2,1.759738207E0,-5.190629482E0,6.725312710E0
5.556469200E-2,1.783680320E0,-5.183446884E0,6.694188118E0
5.754846000E-2,1.800439715E0,-5.190629482E0,6.684611320E0
5.956168900E-2,1.841141105E0,-5.183446884E0,6.687005520E0
6.157645700E-2,1.865083098E0,-5.171475887E0,6.689399719E0
6.356099500E-2,1.884236693E0,-5.171475887E0,6.694188118E0
6.557399300E-2,1.920149803E0,-5.173870087E0,6.710947514E0
6.755799200E-2,1.951274395E0,-5.183446884E0,6.720524311E0
6.957306800E-2,1.965639591E0,-5.181052685E0,6.720524311E0
7.155514300E-2,1.994369984E0,-5.159504890E0,6.744466305E0
7.356991100E-2,2.011129379E0,-5.164293289E0,6.780379295E0
7.555275600E-2,2.008735180E0,-5.166687489E0,6.775590897E0
7.756775400E-2,1.965639591E0,-5.159504890E0,6.780379295E0
7.955144500E-2,1.946485996E0,-5.188235283E0,6.792350292E0
8.156498300E-2,1.939303398E0,-5.190629482E0,6.804321289E0
8.354936500E-2,1.936909199E0,-5.207388878E0,6.840234280E0
8.556290300E-2,1.917755604E0,-5.207388878E0,6.888118267E0
8.754690200E-2,1.910573006E0,-5.221754074E0,6.919242859E0
8.956228500E-2,1.915361404E0,-5.240907669E0,6.969521046E0
9.157543700E-2,1.910573006E0,-5.255272865E0,6.993463039E0
9.355820500E-2,1.886630893E0,-5.260061264E0,7.003039837E0
9.557212800E-2,1.865083098E0,-5.269638062E0,6.988674641E0
9.755612600E-2,1.848323703E0,-5.269638062E0,6.986280441E0
9.957050900E-2,1.800439715E0,-5.276820660E0,6.991068840E0
1.015542770E-1,1.752555609E0,-5.281609058E0,6.991068840E0
1.035689680E-1,1.728613615E0,-5.284003258E0,6.995857239E0
1.055521210E-1,1.699883223E0,-5.305551052E0,7.000645638E0
1.075661970E-1,1.668758631E0,-5.298368454E0,7.012616634E0
1.095511180E-1,1.654393315E0,-5.305551052E0,7.017405033E0
1.115641170E-1,1.611297727E0,-5.295974255E0,7.015010834E0
1.135487310E-1,1.537077546E0,-5.312733650E0,7.026981831E0
1.155616520E-1,1.513135433E0,-5.317522049E0,7.048529625E0
1.175769590E-1,1.482010841E0,-5.334281445E0,7.077260017E0
1.195598040E-1,1.438915253E0,-5.329493046E0,7.062894821E0
1.215733400E-1,1.419761658E0,-5.348646641E0,7.046135426E0
1.235576470E-1,1.386242747E0,-5.343858242E0,7.005434036E0
1.255720310E-1,1.374271750E0,-5.327098846E0,7.005434036E0
1.275554130E-1,1.323993564E0,-5.331887245E0,7.005434036E0
1.295702580E-1,1.295263171E0,-5.336675644E0,6.983886242E0
1.315532570E-1,1.276109457E0,-5.341464043E0,6.976703644E0
1.335662570E-1,1.244984865E0,-5.322310448E0,6.969521046E0
1.355517160E-1,1.213860273E0,-5.300762653E0,6.957550049E0
1.375656380E-1,1.211466074E0,-5.281609058E0,6.957550049E0
1.395480220E-1,1.211466074E0,-5.284003258E0,6.947973251E0
1.415625580E-1,1.209071875E0,-5.307945251E0,6.926425457E0
1.435776340E-1,1.204283476E0,-5.315127850E0,6.928819656E0
1.455610180E-1,1.199495077E0,-5.303156853E0,6.924031258E0
1.475750930E-1,1.201889277E0,-5.324704647E0,6.909666061E0
1.495593990E-1,1.187524080E0,-5.339069843E0,6.907271862E0
1.515727060E-1,1.187524080E0,-5.348646641E0,6.912060261E0
1.535569350E-1,1.175553083E0,-5.360617638E0,6.892906666E0
1.555705490E-1,1.168370485E0,-5.360617638E0,6.907271862E0
1.575538560E-1,1.156399369E0,-5.384559631E0,6.933608055E0
1.595680850E-1,1.149216771E0,-5.398924828E0,6.931213856E0
1.615520070E-1,1.137245774E0,-5.420472622E0,6.940790653E0
1.635659290E-1,1.130063176E0,-5.465962410E0,6.964732647E0
1.655501580E-1,1.120486379E0,-5.475539207E0,6.962338448E0
1.675637720E-1,1.125274777E0,-5.509057999E0,6.938396454E0
1.695486940E-1,1.132457376E0,-5.530605793E0,6.928819656E0
1.715621550E-1,1.146822572E0,-5.537788391E0,6.940790653E0
1.735753830E-1,1.185129881E0,-5.588066578E0,6.962338448E0
1.755585360E-1,1.213860273E0,-5.640739441E0,6.974309444E0
1.775742280E-1,1.211466074E0,-5.662287235E0,6.964732647E0
1.795578410E-1,1.237802267E0,-5.712565422E0,6.959944248E0
1.815720710E-1,1.302445769E0,-5.743690014E0,6.902483463E0
1.835554540E-1,1.347935557E0,-5.762843609E0,6.852205276E0
1.855692990E-1,1.434126854E0,-5.810727596E0,6.770802498E0
1.875529130E-1,1.489193439E0,-5.841852188E0,6.701370716E0
1.895679890E-1,1.532289028E0,-5.865794182E0,6.672640324E0
1.915505250E-1,1.630451322E0,-5.918466568E0,6.648698330E0
1.935656010E-1,1.659181833E0,-5.949591160E0,6.643909931E0
1.955486770E-1,1.695094824E0,-5.985504150E0,6.658275127E0
1.975628290E-1,1.728613615E0,-6.023811340E0,6.643909931E0
1.995462130E-1,1.745373011E0,-6.045359135E0,6.636727333E0
2.015605960E-1,1.798045516E0,-6.100425720E0,6.624756336E0
2.035748250E-1,1.860294700E0,-6.155492783E0,6.646304131E0
2.055581320E-1,1.886630893E0,-6.184223175E0,6.663063526E0
2.075732080E-1,1.936909199E0,-6.234501362E0,6.713341713E0
2.095572060E-1,1.975216389E0,-6.282385349E0,6.744466305E0
2.115701280E-1,1.977610588E0,-6.306327343E0,6.763619900E0
2.135532040E-1,1.963245392E0,-6.356605530E0,6.797138691E0
2.155692800E-1,1.922544003E0,-6.402095318E0,6.818686485E0
2.175516620E-1,1.891419291E0,-6.423643112E0,6.825869083E0
2.195652000E-1,1.853112102E0,-6.454767704E0,6.833051682E0
2.215491990E-1,1.838746905E0,-6.500257492E0,6.861782074E0
2.235642740E-1,1.812410712E0,-6.521805286E0,6.866570473E0
2.255477340E-1,1.781286120E0,-6.555324078E0,6.892906666E0
2.275612720E-1,1.764526606E0,-6.567295074E0,6.904877663E0
2.295765770E-1,1.733402014E0,-6.584054470E0,6.928819656E0
2.315596530E-1,1.721431017E0,-6.634333134E0,6.938396454E0
2.335735750E-1,1.726219416E0,-6.643909931E0,6.947973251E0
2.355571890E-1,1.714248419E0,-6.651092529E0,6.974309444E0
2.375708030E-1,1.697489023E0,-6.679822922E0,7.003039837E0
2.395544940E-1,1.680729628E0,-6.696582317E0,7.026981831E0
2.415683390E-1,1.637633920E0,-6.734889507E0,7.062894821E0
2.435525680E-1,1.594538331E0,-6.761225700E0,7.096413612E0
2.455667210E-1,1.553836942E0,-6.768408298E0,7.103596210E0
2.475504880E-1,1.470039845E0,-6.792350292E0,7.117961884E0
2.495658720E-1,1.412579060E0,-6.813898087E0,7.146692276E0
2.515483330E-1,1.376665950E0,-6.816292286E0,7.149086475E0
2.535614850E-1,1.304839969E0,-6.823474884E0,7.146692276E0
2.555760220E-1,1.278503656E0,-6.888118267E0,7.146692276E0
2.575600210E-1,1.237802267E0,-6.919242859E0,7.161057472E0
2.595744810E-1,1.233013868E0,-6.955155849E0,7.163451672E0
2.615577870E-1,1.230619669E0,-6.971915245E0,7.146692276E0
2.635726320E-1,1.242590666E0,-7.003039837E0,7.117961884E0
2.655556310E-1,1.249773264E0,-7.029376030E0,7.101202011E0
2.675695520E-1,1.254561663E0,-7.050923824E0,7.117961884E0
2.695540900E-1,1.259350061E0,-7.082048416E0,7.127538681E0
2.715680120E-1,1.266532660E0,-7.125144482E0,7.108384609E0
2.735520100E-1,1.273715258E0,-7.139509678E0,7.108384609E0
2.755658550E-1,1.266532660E0,-7.165845871E0,7.110779285E0
2.775495460E-1,1.268926859E0,-7.184999466E0,7.117961884E0
2.795630060E-1,1.264138460E0,-7.201758862E0,7.117961884E0
2.815470820E-1,1.249773264E0,-7.213729858E0,7.120356083E0
2.835620810E-1,1.254561663E0,-7.237671852E0,7.098807812E0
2.855747710E-1,1.252167463E0,-7.242460251E0,7.079654217E0
