"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.555494900E-2,-8.182656765E-2,3.955574036E-1,-5.800399780E-1
2.355179000E-2,-2.005344033E-1,3.847851753E-1,-7.219705582E-1
3.154747700E-2,-7.626640797E-2,3.450245857E-1,-8.653469086E-1
3.957339400E-2,2.289714813E-1,3.625140190E-1,-1.108294487E0
4.756838900E-2,3.763145208E-1,4.083709717E-1,-1.127260208E0
5.556469200E-2,4.208769798E-1,4.594130516E-1,-1.209690094E0
6.356099500E-2,4.226657152E-1,5.004982948E-1,-1.171110153E0
7.155514300E-2,4.315360785E-1,5.313940048E-1,-1.087622166E0
7.955144500E-2,3.035019636E-1,5.188460350E-1,-1.011507988E0
8.754690200E-2,2.059478760E-1,4.943027496E-1,-8.648014069E-1
9.557212800E-2,1.154564619E-1,4.547023773E-1,-7.792806625E-1
1.035689680E-1,-4.050457478E-2,4.503517151E-1,-7.602877617E-1
1.115641170E-1,-1.578781605E-1,4.483580589E-1,-7.337341309E-1
1.195598040E-1,-3.045010567E-1,4.264607430E-1,-6.830649376E-1
1.275554130E-1,-3.822436333E-1,4.398598671E-1,-7.370519638E-1
1.355517160E-1,-4.457786083E-1,4.863500595E-1,-7.835941315E-1
1.435776340E-1,-4.138212204E-1,4.888849258E-1,-8.084645271E-1
1.515727060E-1,-3.919231892E-1,4.743852615E-1,-8.189187050E-1
1.595680850E-1,-3.899730444E-1,4.443769455E-1,-7.925877571E-1
1.675637720E-1,-3.739060163E-1,3.618435860E-1,-7.723340988E-1
1.755585360E-1,-2.611639500E-1,2.627954483E-1,-7.161369324E-1
1.835554540E-1,-1.248602867E-1,1.857094765E-1,-8.039016724E-1
1.915505250E-1,1.181937456E-1,9.404373169E-2,-9.495372772E-1
1.995462130E-1,1.843925714E-1,3.213596344E-2,-8.997035027E-1
2.075732080E-1,3.114622831E-1,-9.277153015E-2,-7.570977211E-1
2.155692800E-1,2.485395670E-1,-1.986293793E-1,-5.897617340E-1
2.235642740E-1,1.147322655E-1,-2.574930191E-1,-4.850730896E-1
2.315596530E-1,1.864886284E-2,-3.125128746E-1,-3.626666069E-1
2.395544940E-1,-1.751410961E-2,-3.258285522E-1,-2.324838638E-1
2.475504880E-1,-1.944888830E-1,-3.752169609E-1,-1.083884239E-1
2.555760220E-1,-3.292335272E-1,-4.239997864E-1,-5.058097839E-2
2.635726320E-1,-3.109366894E-1,-4.875555038E-1,-4.481744766E-2
