"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.304625000E-2,5.521418899E-2,-3.226640075E-2,-7.634894550E-2
2.304125000E-2,5.531058833E-2,-6.098731980E-2,-9.014000744E-2
3.303525000E-2,5.523601919E-2,-2.832524478E-2,-9.451691061E-2
4.303025000E-2,5.056722835E-2,5.067200959E-2,-8.788363636E-2
5.302525000E-2,4.764494300E-2,1.362380385E-1,-7.521045208E-2
6.302025000E-2,4.560522735E-2,1.985642612E-1,-6.411288679E-2
7.301425000E-2,4.679938778E-2,2.146825045E-1,-5.910694599E-2
8.300925000E-2,4.411598668E-2,1.924123466E-1,-6.380023062E-2
9.300425000E-2,4.186028987E-2,1.414983124E-1,-7.408243418E-2
1.029982500E-1,3.274136409E-2,8.135377616E-2,-8.397049457E-2
1.129932500E-1,2.038349584E-2,2.812357619E-2,-9.358237684E-2
1.229882500E-1,1.315301098E-2,-7.830378599E-3,-1.032495722E-1
1.329822500E-1,9.212331846E-3,-1.668272540E-2,-1.031241342E-1
1.429772500E-1,2.288113814E-3,-6.332847290E-3,-9.603668004E-2
1.529722500E-1,9.200478671E-4,1.542278286E-2,-9.861568362E-2
1.629672500E-1,5.552617833E-3,3.667837754E-2,-9.569822997E-2
1.729612500E-1,1.094764937E-2,6.714840233E-2,-9.361723810E-2
1.829562500E-1,1.896109618E-2,8.288892359E-2,-9.637959301E-2
1.929512500E-1,2.810798958E-2,9.726227075E-2,-9.262587130E-2
2.029452500E-1,3.793265671E-2,1.040285975E-1,-9.536653757E-2
2.129402500E-1,5.330415815E-2,9.778561443E-2,-9.841532260E-2
2.229352500E-1,6.548358500E-2,9.231004864E-2,-1.033389419E-1
2.329302500E-1,8.634119481E-2,8.128269762E-2,-1.085446179E-1
2.429242500E-1,1.145400852E-1,9.850110114E-2,-1.093288660E-1
2.529192500E-1,1.471326649E-1,1.310955435E-1,-1.101658940E-1
2.629142500E-1,1.867546141E-1,1.903909892E-1,-1.180178151E-1
2.729082500E-1,2.291095406E-1,2.793411016E-1,-1.285436898E-1
2.829032500E-1,2.674436271E-1,3.898074627E-1,-1.356711239E-1
2.928982500E-1,3.083947897E-1,5.010666251E-1,-1.444196105E-1
3.028922500E-1,3.505808413E-1,6.129761934E-1,-1.691973209E-1
3.128872500E-1,3.899285197E-1,7.222273350E-1,-1.925340742E-1
3.228822500E-1,4.298791289E-1,8.319964409E-1,-2.151093632E-1
3.328772500E-1,4.778714180E-1,9.383119345E-1,-2.354987860E-1
3.428702500E-1,5.352169871E-1,1.046308756E0,-2.513289154E-1
3.528652500E-1,5.992960930E-1,1.166599274E0,-2.659323514E-1
3.628602500E-1,6.607461572E-1,1.298214674E0,-2.848906219E-1
3.728542500E-1,7.226648927E-1,1.451117396E0,-3.156562448E-1
3.828492500E-1,7.792895436E-1,1.624934435E0,-3.594254255E-1
3.928442500E-1,8.334411979E-1,1.823709846E0,-4.167595506E-1
4.028382500E-1,8.981094360E-1,2.037672758E0,-4.727786779E-1
4.128332500E-1,9.616335630E-1,2.242075443E0,-5.060988665E-1
4.228282500E-1,9.998632073E-1,2.427789211E0,-5.258217454E-1
4.328232500E-1,1.016222715E0,2.586146593E0,-5.469094515E-1
4.428172500E-1,1.015579581E0,2.687542439E0,-5.715606213E-1
4.528122500E-1,1.018833399E0,2.722436190E0,-6.007941365E-1
4.628072500E-1,1.026660442E0,2.688270330E0,-6.314119697E-1
4.728012500E-1,1.054496646E0,2.613139868E0,-6.730424762E-1
4.827962500E-1,1.078117013E0,2.527875900E0,-7.169587016E-1
4.927912500E-1,1.094636559E0,2.468206167E0,-7.538338900E-1
5.027852500E-1,1.093314648E0,2.434804678E0,-7.792652845E-1
5.127802500E-1,1.075908661E0,2.413758278E0,-8.013529778E-1
5.227752500E-1,1.044973493E0,2.375949383E0,-8.149813414E-1
5.327692500E-1,1.020141840E0,2.299685240E0,-8.277323246E-1
5.427642500E-1,9.955238700E-1,2.181018829E0,-8.406152129E-1
5.527592500E-1,9.853897691E-1,2.021378279E0,-8.682920933E-1
5.627542500E-1,9.815396070E-1,1.822685480E0,-9.047188163E-1
5.727482500E-1,9.864763021E-1,1.619634390E0,-9.376264215E-1
5.827432500E-1,9.954288006E-1,1.441956162E0,-9.581722617E-1
5.927382500E-1,9.904377460E-1,1.296964407E0,-9.740172625E-1
6.027322500E-1,9.651430845E-1,1.183776379E0,-9.798661470E-1
6.127272500E-1,9.199715853E-1,1.104170084E0,-9.829104543E-1
6.227222500E-1,8.588219285E-1,1.057502151E0,-9.734224081E-1
6.327162500E-1,7.905435562E-1,9.971541166E-1,-9.557826519E-1
6.427112500E-1,7.211258411E-1,9.351415634E-1,-9.434863329E-1
6.527062500E-1,6.495068073E-1,8.714885712E-1,-9.395509958E-1
6.627012500E-1,5.854170322E-1,7.937730551E-1,-9.467546344E-1
6.726952500E-1,5.164648890E-1,6.936576366E-1,-9.471951127E-1
6.826902500E-1,4.586159885E-1,5.958232284E-1,-9.450755119E-1
6.926852500E-1,3.990362585E-1,4.775387049E-1,-9.367712140E-1
7.026792500E-1,3.468295336E-1,3.722894192E-1,-9.217568040E-1
7.126742500E-1,2.776379287E-1,2.903647423E-1,-9.152445793E-1
7.226692500E-1,2.199541181E-1,2.322428524E-1,-9.105472565E-1
7.326632500E-1,1.665255129E-1,1.900245547E-1,-8.962631822E-1
7.426582500E-1,1.152974814E-1,1.508749574E-1,-8.686980009E-1
7.526532500E-1,7.165332884E-2,1.137278527E-1,-8.342670202E-1
7.626482500E-1,4.038462788E-2,7.809466869E-2,-7.889569998E-1
7.726422500E-1,2.103063837E-2,4.455773905E-2,-7.457892895E-1
7.826372500E-1,8.210979402E-3,1.818035543E-2,-7.162545323E-1
7.926322500E-1,4.309981596E-3,-1.458744518E-2,-6.878239512E-1
8.026262500E-1,2.926015004E-4,-3.284484148E-2,-6.563692093E-1
8.126212500E-1,1.262791106E-3,-3.113642335E-2,-6.296638250E-1
8.226162500E-1,4.124625586E-3,-2.936852351E-2,-6.058009863E-1
8.326102500E-1,2.039760537E-2,-1.726285741E-2,-5.774870515E-1
8.426052500E-1,7.206437644E-3,-5.565903336E-2,-5.725017190E-1
8.526002500E-1,1.522308495E-2,-9.878599644E-2,-5.133992434E-1
8.625952500E-1,-9.799444117E-3,-7.763601094E-2,-4.194727242E-1
8.725892500E-1,-1.319710538E-2,-3.940472752E-2,-3.449662626E-1
8.825842500E-1,-1.299577300E-2,-4.516458884E-2,-2.995972335E-1
8.925792500E-1,-1.070518792E-2,-9.051077068E-2,-2.620517313E-1
9.025732500E-1,-8.057205938E-3,-1.430660933E-1,-2.264853418E-1
9.125682500E-1,-2.498922637E-3,-2.022077143E-1,-2.030609548E-1
9.225632500E-1,9.994076099E-4,-2.632013559E-1,-1.903500408E-1
9.325572500E-1,7.253682707E-4,-3.007335365E-1,-1.906464547E-1
9.425522500E-1,1.958944369E-3,-3.183122873E-1,-1.923889518E-1
9.525472500E-1,-8.357611485E-3,-3.331325650E-1,-1.977414042E-1
9.625412500E-1,-2.709614299E-2,-3.454449177E-1,-2.083838582E-1
9.725362500E-1,-5.283719301E-2,-3.505318165E-1,-2.103668451E-1
9.825312500E-1,-7.759260386E-2,-3.637491167E-1,-2.174166143E-1
9.925262500E-1,-9.288607538E-2,-3.769261539E-1,-2.341303378E-1
1.002520250E0,-1.036654934E-1,-3.814152777E-1,-2.546155155E-1
