"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.376500001E-3,-5.632465240E-3,-1.550701410E-1,4.678072780E-2
1.431649999E-2,-1.079666149E-2,-7.112174481E-2,2.210199460E-2
2.425649998E-2,-8.444557898E-3,1.182640251E-2,-1.248868182E-3
3.419650000E-2,-1.163737290E-2,6.538910419E-2,-9.852877818E-3
4.413549998E-2,-1.154256426E-2,8.155556023E-2,-2.788043581E-3
5.407550000E-2,-1.503876224E-2,7.879758626E-2,6.619573105E-3
6.401549999E-2,-1.580894738E-2,6.720857322E-2,7.630775217E-3
7.395550000E-2,-1.375039015E-2,5.768239498E-2,6.717076525E-3
8.389549999E-2,-1.393494662E-2,3.886157274E-2,7.513893768E-3
9.383450000E-2,-1.202466153E-2,1.431417651E-2,7.234745659E-3
1.037745000E-1,-8.338846266E-3,-4.266165663E-3,1.137835812E-2
1.137145000E-1,-6.768818479E-3,-1.594863459E-2,1.103960257E-2
1.236545000E-1,-2.997782547E-3,-2.576158382E-2,1.282791514E-2
1.335945000E-1,-5.575226154E-3,-3.231263161E-2,1.541977935E-2
1.435342500E-1,-6.148870569E-3,-3.203752637E-2,1.247698627E-2
1.534742500E-1,-1.142616011E-2,-2.238836884E-2,1.204793341E-2
1.634142500E-1,-1.126850024E-2,-9.281622246E-3,9.214595892E-3
1.733542500E-1,-6.409075111E-3,2.356242388E-3,6.927873008E-3
1.832942500E-1,-5.765122361E-3,1.126131974E-2,4.090807401E-3
1.932332500E-1,-7.981249131E-3,2.017832175E-2,6.898910739E-3
2.031732500E-1,-9.701916948E-3,2.802905440E-2,8.653667755E-3
2.131132500E-1,-1.065356191E-2,3.095299006E-2,1.011803560E-2
2.230532500E-1,-1.530716848E-2,3.141398355E-2,9.145715274E-3
2.329932500E-1,-1.474196278E-2,2.277448215E-2,5.446270108E-3
2.429322500E-1,-1.319120452E-2,1.841515489E-2,4.939204082E-3
2.528722500E-1,-1.042959001E-2,1.227996778E-2,4.797039554E-3
2.628122500E-1,-1.425042655E-2,7.043926977E-3,3.820724785E-3
2.727522500E-1,-1.110191084E-2,5.063547753E-3,5.179288797E-3
2.826922500E-1,-1.135517843E-2,7.483827882E-3,6.850955077E-3
2.926312500E-1,-8.300816640E-3,4.445589148E-3,6.440466270E-3
3.025712500E-1,-7.249400020E-3,4.493526183E-3,7.278030273E-3
3.125112500E-1,-7.611794397E-3,3.529600799E-4,6.519888528E-3
3.224512500E-1,-7.298873737E-3,8.262549527E-3,7.474099286E-3
3.323912500E-1,-7.941841148E-3,1.549866982E-2,4.158308264E-3
3.423302500E-1,-4.067474045E-3,2.151768096E-2,2.278382890E-3
