"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.007692000E-3,8.552113175E-2,-2.260201424E-2,4.031710699E-2
1.007938800E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
1.209331600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
1.410686000E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
1.609055700E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
1.810502300E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
2.008833500E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
2.210257100E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
2.408596000E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
2.610158000E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
2.808443100E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
3.009828200E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
3.208159400E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
3.409613800E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
3.611029600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
3.809391600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
4.010845900E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
4.209154100E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
4.410654600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
4.609185800E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
4.810378600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
5.008694500E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
5.210133400E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
5.408472300E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
5.609949700E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
5.808265600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
6.009681400E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
6.211212700E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
6.409497800E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
6.611029000E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
6.809275600E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
7.010722300E-2,8.552113175E-2,-2.260201424E-2,4.031710699E-2
7.209007400E-2,1.148426682E-1,7.941248268E-2,5.986479297E-2
7.410384700E-2,1.178969890E-1,8.429940045E-2,6.108652428E-2
7.608854400E-2,1.209513173E-1,8.796459436E-2,6.414084882E-2
7.810239600E-2,1.209513173E-1,8.674286306E-2,6.475171447E-2
8.008570700E-2,1.233947799E-1,9.346238524E-2,6.963863969E-2
8.209902000E-2,1.240056455E-1,9.407325089E-2,7.269296050E-2
8.408394800E-2,1.264491081E-1,9.957103431E-2,7.452555746E-2
8.609987600E-2,1.276708394E-1,1.032362282E-1,7.635815442E-2
8.808149600E-2,1.258382350E-1,1.056796908E-1,7.880161703E-2
9.009650100E-2,1.313360333E-1,1.099557430E-1,8.124507964E-2
9.211035200E-2,1.331686229E-1,1.099557430E-1,8.307767659E-2
9.409404800E-2,1.325577646E-1,1.111774743E-1,8.491026610E-2
9.610828400E-2,1.362229437E-1,1.130100712E-1,8.918632567E-2
9.809190400E-2,1.392772794E-1,1.136209369E-1,9.101892263E-2
1.001057550E-1,1.411098689E-1,1.123992056E-1,9.224065393E-2
1.020904520E-1,1.429424733E-1,1.093448773E-1,9.346238524E-2
1.041039180E-1,1.435533315E-1,1.075122803E-1,9.529497474E-2
1.060885390E-1,1.478293836E-1,1.056796908E-1,9.712757170E-2
1.081014660E-1,1.459967941E-1,1.007927656E-1,1.007927656E-1
1.100846250E-1,1.478293836E-1,9.957103431E-2,9.957103431E-2
1.120990910E-1,1.496619880E-1,9.529497474E-2,9.896016866E-2
1.140827880E-1,1.490511149E-1,9.101892263E-2,9.957103431E-2
1.160971770E-1,1.521054506E-1,8.491026610E-2,1.001819000E-1
1.181104900E-1,1.490511149E-1,7.574728876E-2,1.001819000E-1
1.200948020E-1,1.490511149E-1,6.780604273E-2,9.957103431E-2
1.221080370E-1,1.478293836E-1,6.108652428E-2,9.896016866E-2
1.240923500E-1,1.435533315E-1,4.764748737E-2,9.529497474E-2
1.261065090E-1,1.453859210E-1,4.031710699E-2,9.712757170E-2
1.280898210E-1,1.447750628E-1,3.543018550E-2,9.896016866E-2
1.301052100E-1,1.441642046E-1,2.260201424E-2,9.590584040E-2
1.320883690E-1,1.423316002E-1,1.282817032E-2,9.590584040E-2
1.341022200E-1,1.411098689E-1,6.719517522E-3,9.346238524E-2
1.360861470E-1,1.368338168E-1,-4.276056774E-3,9.285151958E-2
1.380996910E-1,1.368338168E-1,-1.893682219E-2,9.224065393E-2
1.400837720E-1,1.331686229E-1,-2.321287990E-2,9.040805697E-2
1.420993930E-1,1.331686229E-1,-3.665191308E-2,8.796459436E-2
1.440818580E-1,1.313360333E-1,-4.031710699E-2,8.857546002E-2
1.460967100E-1,1.295034289E-1,-4.948008433E-2,8.857546002E-2
1.481098680E-1,1.295034289E-1,-5.803219974E-2,9.162978828E-2
1.500935650E-1,1.270599663E-1,-6.414084882E-2,8.674286306E-2
1.521077240E-1,1.240056455E-1,-6.902777404E-2,8.918632567E-2
1.540921130E-1,1.240056455E-1,-7.330382615E-2,8.613199741E-2
1.561052720E-1,1.215621829E-1,-7.513642311E-2,8.674286306E-2
1.580889680E-1,1.197295859E-1,-7.635815442E-2,8.735372871E-2
1.601034350E-1,1.197295859E-1,-7.696902007E-2,8.613199741E-2
1.620874400E-1,1.191187203E-1,-7.513642311E-2,8.613199741E-2
1.641019050E-1,1.160643995E-1,-7.269296050E-2,8.613199741E-2
1.660865260E-1,1.154535338E-1,-6.841690838E-2,8.613199741E-2
1.680985310E-1,1.123992056E-1,-6.291911751E-2,8.674286306E-2
1.700831500E-1,1.099557430E-1,-5.742133409E-2,8.613199741E-2
1.720966940E-1,1.099557430E-1,-5.253441259E-2,8.735372871E-2
1.741111600E-1,1.081231460E-1,-5.009094998E-2,8.674286306E-2
1.760945500E-1,1.087340117E-1,-4.031710699E-2,8.979719132E-2
1.781087080E-1,1.056796908E-1,-3.298672289E-2,9.101892263E-2
1.800924050E-1,1.050688252E-1,-2.626720630E-2,9.346238524E-2
1.821072560E-1,1.038470939E-1,-1.588249579E-2,9.224065393E-2
1.840897220E-1,1.050688252E-1,-1.160643995E-2,9.590584040E-2
1.861053420E-1,1.014036313E-1,-2.443460980E-3,9.651670605E-2
1.880887320E-1,1.007927656E-1,7.330383174E-3,9.773843735E-2
1.901031980E-1,1.007927656E-1,1.282817032E-2,9.896016866E-2
1.920853560E-1,1.001819000E-1,2.382374369E-2,1.007927656E-1
1.941001300E-1,1.001819000E-1,3.054326214E-2,1.001819000E-1
1.960839050E-1,1.001819000E-1,3.420845419E-2,1.007927656E-1
1.980980620E-1,1.001819000E-1,4.092797264E-2,1.001819000E-1
2.000822980E-1,9.773843735E-2,4.948008433E-2,1.014036313E-1
2.020952260E-1,9.712757170E-2,4.948008433E-2,1.001819000E-1
2.041103850E-1,9.834930301E-2,5.803219974E-2,9.957103431E-2
2.060931580E-1,9.529497474E-2,6.047565863E-2,1.001819000E-1
2.081079330E-1,9.529497474E-2,6.352998316E-2,9.773843735E-2
2.100910150E-1,9.407325089E-2,6.719517708E-2,9.712757170E-2
2.121054810E-1,9.346238524E-2,6.719517708E-2,9.773843735E-2
2.140894080E-1,9.346238524E-2,6.780604273E-2,9.407325089E-2
2.161039520E-1,9.224065393E-2,6.719517708E-2,9.590584040E-2
2.180869570E-1,9.285151958E-2,6.780604273E-2,9.407325089E-2
2.201008070E-1,8.979719132E-2,6.658431143E-2,9.224065393E-2
2.220854270E-1,8.735372871E-2,6.719517708E-2,8.979719132E-2
2.240989710E-1,8.735372871E-2,6.291911751E-2,8.979719132E-2
2.260836670E-1,8.857546002E-2,6.047565863E-2,8.735372871E-2
2.280972100E-1,8.796459436E-2,5.558873713E-2,8.735372871E-2
2.301109850E-1,8.491026610E-2,5.131268129E-2,8.552113175E-2
2.320941440E-1,8.491026610E-2,4.459316283E-2,8.552113175E-2
2.341091480E-1,8.185594529E-2,3.970624134E-2,8.429940045E-2
2.360922290E-1,8.307767659E-2,3.481931984E-2,8.246681094E-2
2.381066960E-1,8.002334833E-2,2.687807009E-2,8.429940045E-2
2.400901620E-1,8.063421398E-2,1.954768784E-2,8.063421398E-2
2.421046280E-1,7.880161703E-2,1.588249579E-2,8.002334833E-2
2.440883250E-1,7.696902007E-2,1.160643995E-2,7.757988572E-2
2.461037150E-1,7.330382615E-2,7.330383174E-3,7.513642311E-2
2.480849500E-1,7.086037099E-2,2.443460980E-3,7.635815442E-2
2.500997240E-1,7.024950534E-2,-2.443460980E-3,7.391469181E-2
2.520839600E-1,6.780604273E-2,-3.054326167E-3,7.269296050E-2
2.540981180E-1,6.658431143E-2,-7.330383174E-3,7.147123665E-2
2.560821230E-1,6.475171447E-2,-7.941247895E-3,6.902777404E-2
2.580956660E-1,6.719517708E-2,-1.343903504E-2,6.719517708E-2
2.601101330E-1,6.597344577E-2,-1.588249579E-2,6.719517708E-2
2.620939060E-1,6.475171447E-2,-1.527163107E-2,6.352998316E-2
2.641079880E-1,6.475171447E-2,-1.588249579E-2,6.108652428E-2
2.660923010E-1,6.536258012E-2,-1.832595654E-2,6.230825558E-2
2.681055350E-1,6.291911751E-2,-1.832595654E-2,6.230825558E-2
2.700889250E-1,6.352998316E-2,-1.710422710E-2,5.986479297E-2
2.721033920E-1,6.108652428E-2,-1.527163107E-2,5.925392732E-2
2.740867810E-1,5.986479297E-2,-1.710422710E-2,5.864306539E-2
2.761018620E-1,6.108652428E-2,-1.343903504E-2,5.742133409E-2
2.780849440E-1,5.864306539E-2,-9.773843922E-3,5.558873713E-2
2.800979490E-1,5.986479297E-2,-1.038470957E-2,5.497787148E-2
2.820821840E-1,5.803219974E-2,-5.497787148E-3,5.558873713E-2
2.840973430E-1,5.558873713E-2,-1.832595794E-3,5.375614017E-2
2.861108090E-1,5.375614017E-2,1.221730490E-3,5.314527452E-2
2.880945060E-1,5.436700583E-2,3.054326167E-3,5.131268129E-2
2.901089720E-1,5.497787148E-2,7.330383174E-3,5.253441259E-2
2.920923620E-1,5.131268129E-2,1.099557430E-2,5.070181563E-2
2.941062900E-1,5.192354694E-2,1.099557430E-2,5.131268129E-2
2.960899090E-1,5.070181563E-2,1.038470957E-2,4.825835302E-2
2.981044530E-1,4.948008433E-2,1.343903504E-2,4.948008433E-2
3.000877650E-1,4.948008433E-2,1.527163107E-2,4.703662544E-2
3.021028470E-1,4.764748737E-2,1.527163107E-2,4.642575979E-2
3.040860050E-1,4.764748737E-2,1.160643995E-2,4.337143153E-2
3.061001640E-1,4.398229718E-2,1.649336144E-2,4.092797264E-2
3.080837840E-1,4.459316283E-2,1.527163107E-2,4.276056588E-2
3.100983270E-1,4.153883830E-2,1.710422710E-2,3.970624134E-2
3.120811010E-1,4.031710699E-2,1.771509275E-2,3.726277873E-2
3.140955680E-1,3.909537569E-2,1.710422710E-2,3.665191308E-2
3.161091110E-1,3.848451003E-2,1.771509275E-2,3.420845419E-2
3.180937300E-1,3.726277873E-2,1.954768784E-2,3.054326214E-2
3.201075050E-1,3.909537569E-2,1.832595654E-2,3.054326214E-2
3.220908940E-1,3.726277873E-2,1.954768784E-2,2.932153270E-2
3.241057440E-1,3.787364438E-2,2.260201424E-2,2.687807009E-2
3.260902880E-1,3.604105115E-2,2.260201424E-2,2.687807009E-2
3.281026770E-1,3.787364438E-2,2.199114859E-2,2.504547499E-2
