"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.941828000E-3,-2.322375625E-1,-3.464409828E0,9.157821655E0
8.007692000E-3,-2.394201756E-1,-3.469198227E0,9.131484985E0
1.007938800E-2,-2.346317619E-1,-3.459621429E0,9.117119789E0
1.209331600E-2,-2.322375625E-1,-3.438073635E0,9.093177795E0
1.410686000E-2,-2.274491638E-1,-3.442862034E0,9.090784073E0
1.609055700E-2,-2.274491638E-1,-3.435679436E0,9.100360870E0
1.810502300E-2,-2.322375625E-1,-3.450044632E0,9.126696587E0
2.008833500E-2,-2.226607651E-1,-3.452438831E0,9.117119789E0
2.210257100E-2,-2.322375625E-1,-3.442862034E0,9.131484985E0
2.408596000E-2,-2.226607651E-1,-3.466804028E0,9.131484985E0
2.610158000E-2,-2.178723514E-1,-3.481169224E0,9.145850182E0
2.808443100E-2,-2.322375625E-1,-3.495534420E0,9.188945770E0
3.009828200E-2,-2.298433632E-1,-3.509899616E0,9.215282440E0
3.208159400E-2,-2.394201756E-1,-3.507505417E0,9.220070839E0
3.409613800E-2,-2.585737705E-1,-3.512293816E0,9.227252960E0
3.611029600E-2,-2.729389966E-1,-3.509899616E0,9.220070839E0
3.809391600E-2,-2.825157940E-1,-3.512293816E0,9.224859238E0
4.010845900E-2,-3.064578176E-1,-3.502717018E0,9.224859238E0
4.209154100E-2,-3.136404157E-1,-3.481169224E0,9.222464561E0
4.410654600E-2,-3.184288144E-1,-3.488351822E0,9.222464561E0
4.609185800E-2,-3.351882398E-1,-3.473986626E0,9.246406555E0
4.810378600E-2,-3.447650373E-1,-3.478775024E0,9.265560150E0
5.008694500E-2,-3.567360640E-1,-3.466804028E0,9.267954826E0
5.210133400E-2,-3.878606856E-1,-3.464409828E0,9.287108421E0
5.408472300E-2,-4.046200812E-1,-3.457227230E0,9.294290543E0
5.609949700E-2,-4.094084799E-1,-3.447650433E0,9.301473618E0
5.808265600E-2,-4.165911078E-1,-3.435679436E0,9.318233490E0
6.009681400E-2,-4.213795066E-1,-3.435679436E0,9.327810287E0
6.211212700E-2,-4.405331016E-1,-3.435679436E0,9.323021889E0
6.409497800E-2,-4.477157295E-1,-3.430891037E0,9.342175484E0
6.611029000E-2,-4.525041282E-1,-3.426102638E0,9.358934402E0
6.809275600E-2,-4.620809257E-1,-3.426102638E0,9.378087997E0
7.010722300E-2,-4.668693244E-1,-3.438073635E0,9.402029991E0
7.209007400E-2,-4.548983276E-1,-3.435679436E0,9.414001465E0
7.410384700E-2,-4.716577232E-1,-3.442862034E0,9.416395187E0
7.608854400E-2,-4.836287498E-1,-3.459621429E0,9.392453194E0
7.810239600E-2,-4.979939461E-1,-3.459621429E0,9.385271072E0
8.008570700E-2,-4.812345505E-1,-3.457227230E0,9.378087997E0
8.209902000E-2,-4.812345505E-1,-3.462015629E0,9.373299599E0
8.408394800E-2,-5.147533417E-1,-3.462015629E0,9.356540680E0
8.609987600E-2,-5.003881454E-1,-3.466804028E0,9.354146004E0
8.808149600E-2,-5.027823448E-1,-3.445256233E0,9.349357605E0
9.009650100E-2,-5.339069963E-1,-3.440467834E0,9.363722801E0
9.211035200E-2,-5.171475410E-1,-3.442862034E0,9.370905876E0
9.409404800E-2,-5.075707436E-1,-3.430891037E0,9.373299599E0
9.610828400E-2,-5.027823448E-1,-3.416525841E0,9.361329079E0
9.809190400E-2,-5.219359994E-1,-3.392583847E0,9.356540680E0
1.001057550E-1,-5.315127969E-1,-3.387795448E0,9.351752281E0
1.020904520E-1,-5.315127969E-1,-3.375824451E0,9.349357605E0
1.041039180E-1,-5.602431893E-1,-3.359065056E0,9.337387085E0
1.060885390E-1,-5.698199868E-1,-3.347094059E0,9.332598686E0
1.081014660E-1,-5.841852427E-1,-3.320757866E0,9.318233490E0
1.100846250E-1,-5.961562395E-1,-3.311181068E0,9.315838814E0
1.120990910E-1,-6.248866320E-1,-3.306392431E0,9.306262016E0
1.140827880E-1,-6.464344859E-1,-3.313575268E0,9.303867340E0
1.160971770E-1,-6.368576288E-1,-3.303998232E0,9.315838814E0
1.181104900E-1,-6.296750307E-1,-3.277662039E0,9.303867340E0
1.200948020E-1,-6.536170840E-1,-3.280056238E0,9.296685219E0
1.221080370E-1,-6.775590777E-1,-3.275267839E0,9.287108421E0
1.240923500E-1,-6.919242740E-1,-3.229778051E0,9.287108421E0
1.261065090E-1,-6.943184733E-1,-3.234566450E0,9.289502144E0
1.280898210E-1,-6.823474765E-1,-3.236960649E0,9.294290543E0
1.301052100E-1,-6.607996821E-1,-3.232172251E0,9.287108421E0
1.320883690E-1,-6.871358752E-1,-3.224989653E0,9.291896820E0
1.341022200E-1,-6.991068721E-1,-3.224989653E0,9.291896820E0
1.360861470E-1,-6.919242740E-1,-3.217807055E0,9.291896820E0
1.380996910E-1,-6.895300746E-1,-3.208230257E0,9.299078941E0
1.400837720E-1,-6.871358752E-1,-3.208230257E0,9.296685219E0
1.420993930E-1,-6.775590777E-1,-3.220201254E0,9.282320023E0
1.440818580E-1,-6.631938815E-1,-3.213018656E0,9.279925346E0
1.460967100E-1,-6.344634295E-1,-3.196259260E0,9.275136948E0
1.481098680E-1,-6.129156351E-1,-3.191470861E0,9.270348549E0
1.500935650E-1,-6.033388376E-1,-3.198653460E0,9.265560150E0
1.521077240E-1,-5.650315881E-1,-3.184288263E0,9.265560150E0
1.540921130E-1,-5.171475410E-1,-3.196259260E0,9.267954826E0
1.561052720E-1,-5.027823448E-1,-3.213018656E0,9.267954826E0
1.580889680E-1,-4.788403511E-1,-3.222595453E0,9.246406555E0
