"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.141454167E-2,5.311917141E-2,7.434318215E-2,-1.793478429E-2
2.140954166E-2,6.709517539E-2,5.878206342E-2,-1.626844518E-2
3.140454167E-2,7.287421077E-2,5.098470300E-2,-1.842289232E-2
4.139954167E-2,7.374692708E-2,5.328834057E-2,-2.222748473E-2
5.139454167E-2,7.737180591E-2,6.438950449E-2,-2.614349499E-2
6.138954167E-2,7.823014259E-2,7.467489690E-2,-3.670532629E-2
7.138454166E-2,8.083594590E-2,8.660286665E-2,-4.429114610E-2
8.137854166E-2,8.163010329E-2,9.603472054E-2,-4.951494187E-2
9.137354167E-2,8.521483839E-2,1.015117019E-1,-5.379194394E-2
1.013685417E-1,9.129270166E-2,9.633798152E-2,-5.879495665E-2
1.113635417E-1,9.746371210E-2,9.555783123E-2,-6.034878641E-2
1.213585417E-1,1.050694436E-1,1.039672941E-1,-6.477709115E-2
1.313535417E-1,1.120312288E-1,1.119214520E-1,-6.965150684E-2
1.413485417E-1,1.206241846E-1,1.222936586E-1,-8.028630912E-2
1.513435417E-1,1.304314882E-1,1.300634891E-1,-8.387804776E-2
1.613385417E-1,1.413166374E-1,1.267015040E-1,-9.166486561E-2
1.713325417E-1,1.555350870E-1,1.215149984E-1,-9.609759599E-2
1.813275417E-1,1.680098623E-1,1.301788092E-1,-9.880496562E-2
1.913225417E-1,1.748363376E-1,1.436836272E-1,-1.034588218E-1
2.013175417E-1,1.972082108E-1,1.499702930E-1,-1.053153127E-1
2.113125417E-1,2.182881832E-1,1.547439396E-1,-9.907923639E-2
2.213075417E-1,2.445751876E-1,1.612503082E-1,-9.266608208E-2
2.313025417E-1,2.803566456E-1,1.678991318E-1,-9.045147151E-2
2.412975417E-1,3.175050914E-1,1.868363470E-1,-8.940085024E-2
2.512925417E-1,3.611829877E-1,2.184495628E-1,-8.352926373E-2
2.612875417E-1,4.085683525E-1,2.436723560E-1,-7.695231587E-2
2.712815417E-1,4.590089023E-1,2.501537204E-1,-8.475938439E-2
2.812765417E-1,5.091711283E-1,2.703314126E-1,-1.001018584E-1
2.912715417E-1,5.377196670E-1,3.224873543E-1,-1.280786544E-1
3.012665417E-1,5.521452427E-1,3.963272274E-1,-1.580064595E-1
3.112615417E-1,5.499250293E-1,4.658001363E-1,-1.919090599E-1
3.212561250E-1,5.450503826E-1,5.359560847E-1,-2.296825349E-1
3.312511250E-1,5.304503441E-1,5.904432535E-1,-2.628574669E-1
3.412461250E-1,5.170929432E-1,6.104646325E-1,-2.908582091E-1
3.512411250E-1,5.040574074E-1,5.997094512E-1,-3.250239491E-1
3.612351250E-1,5.000056624E-1,5.829866529E-1,-3.581049442E-1
3.712301250E-1,4.946633577E-1,5.684091449E-1,-4.071518779E-1
3.812251250E-1,4.948122203E-1,5.561280251E-1,-4.540221691E-1
3.912201250E-1,4.905191362E-1,5.598438978E-1,-4.998010397E-1
4.012151250E-1,4.794363976E-1,5.660578012E-1,-5.403642058E-1
4.112101250E-1,4.685667157E-1,5.626764297E-1,-5.866203904E-1
4.212051250E-1,4.653685093E-1,5.634822845E-1,-6.308818460E-1
4.312001250E-1,4.657714665E-1,5.627810359E-1,-6.832035780E-1
4.411951250E-1,4.727281630E-1,5.625735521E-1,-7.366159558E-1
4.511901250E-1,4.821035564E-1,5.690873861E-1,-7.985299230E-1
4.611841250E-1,4.921093285E-1,5.881601572E-1,-8.554227352E-1
4.711791250E-1,5.023095012E-1,6.241915822E-1,-9.146347642E-1
4.811741250E-1,5.189233422E-1,6.795445681E-1,-9.619228840E-1
4.911691250E-1,5.348618031E-1,7.352032065E-1,-1.005249262E0
5.011641250E-1,5.570280552E-1,7.737562060E-1,-1.045951366E0
5.111591250E-1,5.767549872E-1,7.883025408E-1,-1.089911938E0
5.211541250E-1,6.026701927E-1,7.958824635E-1,-1.121943355E0
5.311491250E-1,6.311601400E-1,7.949348688E-1,-1.141523242E0
5.411441250E-1,6.711426973E-1,7.781140804E-1,-1.165437102E0
5.511391250E-1,7.137592435E-1,7.533793449E-1,-1.203619957E0
5.611331250E-1,7.598739862E-1,7.306926847E-1,-1.257049918E0
5.711281250E-1,8.042579293E-1,7.221069932E-1,-1.317408562E0
5.811231250E-1,8.453611732E-1,7.213264108E-1,-1.392995834E0
5.911181250E-1,8.764168620E-1,7.380819917E-1,-1.459244251E0
6.011131250E-1,9.088379145E-1,7.770016789E-1,-1.509514451E0
6.111081250E-1,9.425524473E-1,8.497443795E-1,-1.558962703E0
6.211031250E-1,9.727063775E-1,9.368236065E-1,-1.609866619E0
6.310981250E-1,1.000432968E0,1.030236244E0,-1.642246604E0
6.410931250E-1,1.020133972E0,1.097067237E0,-1.653560758E0
6.510871250E-1,1.035350800E0,1.148779511E0,-1.652002931E0
6.610821250E-1,1.057728529E0,1.165684700E0,-1.657004952E0
6.710771250E-1,1.078791142E0,1.143298268E0,-1.681465626E0
6.810721250E-1,1.094965100E0,1.106661677E0,-1.721920729E0
6.910671250E-1,1.113858342E0,1.069128275E0,-1.758391619E0
7.010621250E-1,1.135377526E0,1.054310203E0,-1.792999387E0
7.110571250E-1,1.145511866E0,1.059147835E0,-1.799038529E0
7.210521250E-1,1.150161743E0,1.083752751E0,-1.778264046E0
7.310471250E-1,1.144403696E0,1.115934730E0,-1.738383174E0
7.410421250E-1,1.148388386E0,1.141604066E0,-1.693453550E0
7.510361250E-1,1.149460554E0,1.140029430E0,-1.664924026E0
7.610311250E-1,1.157320619E0,1.110312819E0,-1.659885526E0
7.710261250E-1,1.169893146E0,1.062830925E0,-1.659830809E0
7.810211250E-1,1.181536794E0,1.015676141E0,-1.660241961E0
7.910161250E-1,1.186800241E0,9.966061711E-1,-1.638077855E0
8.010111250E-1,1.186567664E0,1.008494020E0,-1.588046670E0
8.110061250E-1,1.187793851E0,1.042438626E0,-1.535794258E0
8.210011250E-1,1.196990013E0,1.087435603E0,-1.496896625E0
8.309961250E-1,1.210087419E0,1.137979031E0,-1.466290593E0
8.409911250E-1,1.223477483E0,1.179040909E0,-1.440251350E0
8.509851250E-1,1.237306595E0,1.219720006E0,-1.427271843E0
8.609801250E-1,1.247587562E0,1.263080478E0,-1.421076775E0
8.709751250E-1,1.254816055E0,1.306212664E0,-1.417929292E0
8.809701250E-1,1.255885482E0,1.354082704E0,-1.406044841E0
8.909651250E-1,1.253233552E0,1.396225691E0,-1.399365306E0
9.009601250E-1,1.245158553E0,1.445946097E0,-1.366041660E0
9.109551250E-1,1.229889750E0,1.491173148E0,-1.320786715E0
9.209501250E-1,1.213332891E0,1.513921857E0,-1.272121668E0
9.309451250E-1,1.187114358E0,1.499855638E0,-1.248799682E0
9.409391250E-1,1.161321282E0,1.462424994E0,-1.247325182E0
9.509341250E-1,1.136590362E0,1.397586226E0,-1.267009020E0
9.609291250E-1,1.104670167E0,1.321805716E0,-1.291500211E0
9.709241250E-1,1.065728068E0,1.247111678E0,-1.312054753E0
9.809191250E-1,1.015929937E0,1.194782257E0,-1.327283502E0
9.909141250E-1,9.675938487E-1,1.160282135E0,-1.331821084E0
1.000909125E0,9.115893841E-1,1.152661800E0,-1.325251341E0
1.010904125E0,8.482797146E-1,1.154656053E0,-1.292086482E0
1.020899125E0,7.908422947E-1,1.152542591E0,-1.253827453E0
1.030893125E0,7.378712296E-1,1.149996519E0,-1.214104652E0
1.040888125E0,6.887484193E-1,1.143875480E0,-1.182078958E0
1.050883125E0,6.386319995E-1,1.139222503E0,-1.164938807E0
1.060878125E0,5.929648876E-1,1.131841779E0,-1.148748398E0
1.070873125E0,5.426896811E-1,1.132677794E0,-1.129677415E0
1.080868125E0,5.015949607E-1,1.130769134E0,-1.107733250E0
1.090863125E0,4.590102732E-1,1.133902073E0,-1.096339822E0
1.100858125E0,4.130776823E-1,1.128677726E0,-1.093066096E0
