"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.591500000E-3,8.684101701E-2,-7.239396870E-2,-1.351345628E-1
1.858650000E-2,9.882763773E-2,-9.963624179E-2,-1.305746883E-1
2.858050000E-2,1.118440926E-1,-5.874700844E-2,-1.215601042E-1
3.857550000E-2,1.223462746E-1,2.798469178E-2,-1.176431328E-1
4.857050000E-2,1.204751283E-1,1.387073696E-1,-1.215246543E-1
5.856550000E-2,1.241162047E-1,2.399770021E-1,-1.241899505E-1
6.855950000E-2,1.249279529E-1,3.166773915E-1,-1.362198144E-1
7.855450000E-2,1.265575290E-1,3.587036729E-1,-1.515098214E-1
8.854950000E-2,1.284483671E-1,3.774717450E-1,-1.747356802E-1
9.854450000E-2,1.379603744E-1,3.724125624E-1,-2.035675943E-1
1.085385000E-1,1.492407173E-1,3.586976528E-1,-2.338511497E-1
1.185335000E-1,1.657158285E-1,3.501462340E-1,-2.666157484E-1
1.285285000E-1,1.862626821E-1,3.522396684E-1,-3.054796755E-1
1.385235000E-1,2.087011486E-1,3.688263595E-1,-3.509193361E-1
1.485175000E-1,2.324964702E-1,4.056571126E-1,-4.022085369E-1
1.585123750E-1,2.482562661E-1,4.592686892E-1,-4.482015967E-1
1.685073750E-1,2.551082969E-1,5.251495242E-1,-4.945112169E-1
1.785023750E-1,2.650259137E-1,5.955877304E-1,-5.429307222E-1
1.884973750E-1,2.715589106E-1,6.752441525E-1,-6.024691463E-1
1.984913750E-1,2.872047126E-1,7.568375468E-1,-6.652473211E-1
2.084863750E-1,3.106624186E-1,8.447601199E-1,-7.261036634E-1
2.184813750E-1,3.293897510E-1,9.475623965E-1,-7.784352899E-1
2.284763750E-1,3.362710774E-1,1.063729763E0,-8.120536208E-1
2.384703750E-1,3.308909535E-1,1.173217177E0,-8.255766034E-1
2.484653750E-1,3.208191395E-1,1.247537851E0,-8.351365328E-1
2.584603750E-1,3.328587711E-1,1.290494561E0,-8.544369936E-1
2.684553750E-1,3.577741981E-1,1.294558167E0,-8.882920742E-1
2.784493750E-1,3.929492235E-1,1.285518050E0,-9.378268719E-1
2.884443750E-1,4.384826720E-1,1.295206785E0,-9.980623126E-1
2.984393750E-1,4.959829748E-1,1.341178298E0,-1.070981145E0
3.084343750E-1,5.581344366E-1,1.432787895E0,-1.147493601E0
3.184283750E-1,6.078612804E-1,1.558700562E0,-1.226512551E0
3.284233750E-1,6.488383412E-1,1.714272022E0,-1.297300458E0
3.384183750E-1,6.877801418E-1,1.896428704E0,-1.357866049E0
3.484133750E-1,7.241770029E-1,2.079508066E0,-1.421947360E0
3.584083750E-1,7.510800362E-1,2.268250942E0,-1.489195108E0
3.684023750E-1,7.559881806E-1,2.452930927E0,-1.567635655E0
3.783973750E-1,7.594763637E-1,2.645898342E0,-1.662881017E0
3.883923750E-1,7.629384995E-1,2.812339783E0,-1.774959087E0
3.983873750E-1,7.671172619E-1,2.925525427E0,-1.904438972E0
4.083813750E-1,7.631488442E-1,3.005223274E0,-2.027423382E0
4.183763750E-1,7.631430030E-1,3.066844225E0,-2.133476734E0
4.283713750E-1,7.667039037E-1,3.116044760E0,-2.233747244E0
4.383663750E-1,7.739003301E-1,3.169995070E0,-2.348165274E0
4.483603750E-1,7.972711325E-1,3.234551430E0,-2.476813078E0
4.583553750E-1,8.176152706E-1,3.321444988E0,-2.631690741E0
4.683503750E-1,8.315598965E-1,3.445843458E0,-2.797692776E0
4.783453750E-1,8.237450719E-1,3.609889507E0,-2.946865082E0
4.883393750E-1,7.869703770E-1,3.795984507E0,-3.055453062E0
4.983343750E-1,7.447235584E-1,3.965904236E0,-3.134728909E0
5.083293750E-1,7.179180384E-1,4.097607136E0,-3.168657780E0
5.183243750E-1,7.052714825E-1,4.194306374E0,-3.178917646E0
5.283193750E-1,7.140225768E-1,4.245615005E0,-3.185182571E0
5.383133750E-1,7.427370548E-1,4.224843502E0,-3.189647436E0
5.483083750E-1,7.914495468E-1,4.115921974E0,-3.188915253E0
5.583033750E-1,8.359714746E-1,3.928261518E0,-3.158926964E0
5.682983750E-1,8.732136488E-1,3.689693928E0,-3.075944185E0
5.782923750E-1,9.106971025E-1,3.420557261E0,-2.949098110E0
5.882873750E-1,9.481149912E-1,3.141288280E0,-2.813891649E0
5.982823750E-1,9.970968962E-1,2.852248430E0,-2.710774899E0
6.082773750E-1,1.041994810E0,2.571484327E0,-2.642488003E0
6.182713750E-1,1.076490760E0,2.330792904E0,-2.612442017E0
6.282663750E-1,1.082166076E0,2.158817530E0,-2.611156940E0
6.382613750E-1,1.069795966E0,2.072189569E0,-2.616698742E0
6.482563750E-1,1.027542949E0,2.068827868E0,-2.620404959E0
6.582503750E-1,9.536189437E-1,2.141219616E0,-2.588458061E0
6.682453750E-1,8.649729490E-1,2.270673513E0,-2.511478186E0
6.782403750E-1,7.845383286E-1,2.409101009E0,-2.410162687E0
6.882353750E-1,7.231218219E-1,2.512935638E0,-2.316545725E0
