"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-7.590833338E-4,-5.353916473E0,-2.750979309E0,7.904462585E0
9.235916667E-3,-5.100643158E0,-2.732567596E0,8.190667419E0
1.923091667E-2,-4.905898132E0,-2.732717285E0,8.397537231E0
2.922491667E-2,-4.746629333E0,-2.717299347E0,8.458161163E0
3.921991667E-2,-4.723577271E0,-2.733615417E0,8.353379059E0
4.921491667E-2,-4.779710541E0,-2.749332733E0,8.190966797E0
5.920891667E-2,-4.903353424E0,-2.727627869E0,8.032446442E0
6.920391667E-2,-5.009782104E0,-2.714754639E0,7.918533325E0
7.919891667E-2,-5.129084015E0,-2.730172577E0,7.870782623E0
8.919291667E-2,-5.199737091E0,-2.752775574E0,7.900121613E0
9.918791666E-2,-5.212310944E0,-2.759062500E0,7.920479279E0
1.091829167E-1,-5.174739075E0,-2.767594757E0,7.972421265E0
1.191769167E-1,-5.096751251E0,-2.756966858E0,8.008047180E0
1.291719167E-1,-5.029091949E0,-2.753823395E0,8.011789398E0
1.391669167E-1,-4.926555176E0,-2.770738220E0,8.016878815E0
1.491609167E-1,-4.875062256E0,-2.751428375E0,8.022417297E0
1.591559167E-1,-4.872367859E0,-2.757715302E0,8.011490021E0
1.691499167E-1,-4.895270233E0,-2.730322266E0,8.011939087E0
1.791449167E-1,-4.941374359E0,-2.722089386E0,8.013885040E0
1.891399167E-1,-4.985083466E0,-2.729274445E0,8.012088776E0
1.991339167E-1,-5.016368408E0,-2.740201721E0,8.024213562E0
2.091289167E-1,-5.051844635E0,-2.734663239E0,8.019872589E0
2.191239167E-1,-5.032684479E0,-2.769241333E0,7.986941071E0
2.291179167E-1,-4.978646851E0,-2.762954407E0,7.988587646E0
2.391129167E-1,-4.930297394E0,-2.774779816E0,7.990533600E0
2.491079167E-1,-4.909191284E0,-2.761457520E0,8.008346558E0
2.591019167E-1,-4.883295135E0,-2.766996002E0,7.988737335E0
2.690969167E-1,-4.871170349E0,-2.767594757E0,7.959997101E0
2.790919167E-1,-4.858446808E0,-2.743494873E0,7.935597839E0
2.890859167E-1,-4.844974823E0,-2.740950165E0,7.898924103E0
2.990809167E-1,-4.848118286E0,-2.722987518E0,7.865992584E0
3.090759167E-1,-4.842280426E0,-2.742297363E0,7.838599548E0
3.190699167E-1,-4.832850037E0,-2.742297363E0,7.814799042E0
3.290649167E-1,-4.823569336E0,-2.744093628E0,7.790549469E0
3.390599167E-1,-4.794529724E0,-2.757266235E0,7.776628418E0
3.490539167E-1,-4.768184509E0,-2.764002228E0,7.754624176E0
3.590489167E-1,-4.759652252E0,-2.799328766E0,7.717950439E0
3.690429167E-1,-4.772226105E0,-2.812651062E0,7.669301605E0
3.790379167E-1,-4.721182251E0,-2.834206238E0,7.612719269E0
3.890329167E-1,-4.725223846E0,-2.852168884E0,7.538024597E0
3.990269167E-1,-4.708458710E0,-2.828069000E0,7.451055450E0
4.090219167E-1,-4.669689331E0,-2.848875732E0,7.438032532E0
4.190169167E-1,-4.648283844E0,-2.843337250E0,7.443271637E0
4.290109167E-1,-4.572990417E0,-2.791544952E0,7.411238251E0
4.390059167E-1,-4.432881775E0,-2.659070435E0,7.437284088E0
4.490009167E-1,-4.310137024E0,-2.570454712E0,7.418273621E0
4.589949167E-1,-4.279001770E0,-2.633174286E0,7.403155060E0
4.689899167E-1,-4.305945740E0,-2.689756622E0,7.366331635E0
4.789849167E-1,-4.245621185E0,-2.658621368E0,7.321574707E0
4.889789167E-1,-4.189637604E0,-2.602637787E0,7.213948517E0
4.989739167E-1,-4.289929047E0,-2.625989227E0,7.123835907E0
5.089689167E-1,-4.437522125E0,-2.674488373E0,7.053482208E0
5.189629167E-1,-4.518054657E0,-2.677182770E0,7.003785553E0
5.289579167E-1,-4.482728119E0,-2.635718994E0,6.981931000E0
5.389519167E-1,-4.418062592E0,-2.571801910E0,6.996899872E0
5.489469167E-1,-4.324207764E0,-2.562521210E0,6.980434113E0
5.589419167E-1,-4.186494141E0,-2.577939148E0,6.889423370E0
5.689359167E-1,-3.987108765E0,-2.605032806E0,6.749614105E0
5.789309167E-1,-3.759282532E0,-2.618355103E0,6.514004059E0
5.889259167E-1,-3.545227661E0,-2.615361328E0,6.266119537E0
5.989197917E-1,-3.402125244E0,-2.555336151E0,5.923631744E0
6.089147917E-1,-3.400927734E0,-2.393223267E0,5.752836914E0
6.189097917E-1,-3.582500153E0,-2.300266571E0,5.560486908E0
6.289037917E-1,-3.826193390E0,-2.378104706E0,5.400619354E0
6.388987917E-1,-3.944597168E0,-2.591710510E0,5.281317444E0
6.488937917E-1,-3.996090088E0,-2.876568146E0,5.106181641E0
6.588877917E-1,-4.267775116E0,-3.203338623E0,4.977449341E0
6.688827917E-1,-4.726720734E0,-3.468886414E0,4.893324280E0
6.788777917E-1,-5.138813782E0,-3.578907623E0,4.896767120E0
6.888717917E-1,-5.529201965E0,-3.603755951E0,4.969066772E0
6.988667917E-1,-5.964047699E0,-3.746558990E0,4.961282959E0
7.088607917E-1,-6.276897125E0,-4.041445770E0,4.942571869E0
7.188557917E-1,-6.442452850E0,-4.406386871E0,5.000950470E0
7.288507917E-1,-6.480773163E0,-4.733905792E0,5.129533081E0
7.388447917E-1,-6.486461334E0,-5.033732300E0,5.269641724E0
7.488397917E-1,-6.440207520E0,-5.307962036E0,5.350623322E0
7.588347917E-1,-6.337071991E0,-5.480403442E0,5.390290833E0
7.688287917E-1,-6.291865997E0,-5.569917297E0,5.476062469E0
7.788237917E-1,-6.335425415E0,-5.679339752E0,5.469326477E0
7.888187917E-1,-6.569837952E0,-5.944139099E0,5.361849976E0
7.988127917E-1,-6.878047028E0,-6.256240082E0,5.253774719E0
8.088077917E-1,-7.092700653E0,-6.531218262E0,5.165009308E0
8.188027917E-1,-7.275320892E0,-6.815477142E0,5.052443390E0
8.287967917E-1,-7.291038208E0,-6.982080688E0,4.931794281E0
8.387917917E-1,-7.106921082E0,-7.011269989E0,4.889432373E0
8.487857917E-1,-6.949747925E0,-6.993906097E0,4.877906342E0
8.587807917E-1,-6.675967255E0,-7.032525787E0,4.840334473E0
8.687757917E-1,-6.418802032E0,-7.128027191E0,4.954696655E0
8.787697917E-1,-6.232140198E0,-7.218738556E0,5.065166931E0
8.887647917E-1,-5.995182953E0,-7.293582916E0,5.084925842E0
8.987597917E-1,-5.940396881E0,-7.463180237E0,4.959486694E0
9.087537917E-1,-6.030808868E0,-7.719447327E0,4.798122253E0
9.187487917E-1,-6.204148407E0,-8.007298737E0,4.533322906E0
9.287437917E-1,-6.280639343E0,-8.210126953E0,4.336182861E0
9.387377917E-1,-6.212081909E0,-8.251141663E0,4.102219391E0
9.487327917E-1,-6.071075134E0,-8.197702789E0,3.948489075E0
9.587277917E-1,-5.907165985E0,-8.162226562E0,3.835773468E0
9.687217917E-1,-5.738317108E0,-8.199948120E0,3.740721130E0
9.787167917E-1,-5.557044067E0,-8.244255981E0,3.679947510E0
9.887117917E-1,-5.382507019E0,-8.314759369E0,3.600313110E0
9.987057917E-1,-5.230722656E0,-8.409512329E0,3.464246063E0
1.008700792E0,-5.091063080E0,-8.525521088E0,3.302731934E0
1.018694792E0,-4.973108368E0,-8.674611053E0,3.123255157E0
1.028689792E0,-4.886588287E0,-8.851842499E0,2.946622467E0
1.038684792E0,-4.823269958E0,-9.050180054E0,2.761008453E0
1.048678792E0,-4.774920502E0,-9.276659088E0,2.583627319E0
1.058673792E0,-4.784500580E0,-9.508077850E0,2.439177704E0
1.068668792E0,-4.816833344E0,-9.723030853E0,2.302362213E0
1.078662792E0,-4.895419922E0,-9.864486694E0,2.208657074E0
1.088657792E0,-4.992867279E0,-9.942923584E0,2.153721313E0
1.098652792E0,-5.118007050E0,-9.987830200E0,2.115700378E0
1.108646792E0,-5.232818298E0,-1.001387604E1,2.015708313E0
1.118641792E0,-5.314548340E0,-9.992919617E0,1.929786987E0
1.128636792E0,-5.363646240E0,-9.959688721E0,1.884431305E0
1.138630792E0,-5.368436279E0,-9.917925568E0,1.866468658E0
1.148625792E0,-5.318889313E0,-9.897118835E0,1.868414612E0
1.158620792E0,-5.189258881E0,-9.856553192E0,1.876348114E0
1.168614792E0,-5.049299927E0,-9.784702606E0,1.904938660E0
1.178609792E0,-4.917723541E0,-9.736652527E0,1.898651733E0
1.188603792E0,-4.795727234E0,-9.609566803E0,1.897753601E0
1.198598792E0,-4.712500305E0,-9.470655670E0,1.863175507E0
1.208593792E0,-4.651127930E0,-9.356742554E0,1.838476868E0
1.218587792E0,-4.608466644E0,-9.296867065E0,1.870061188E0
1.228582792E0,-4.557722168E0,-9.271270294E0,1.977986755E0
