"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.985916665E-3,-2.197851419E-1,-8.689108640E-2,5.104736209E-2
1.797991667E-2,-9.485937953E-3,-7.058174014E-2,3.021022439E-1
2.797491667E-2,1.724408215E-1,-6.384896368E-2,4.148038173E-1
3.796991667E-2,2.452632147E-1,-7.127288103E-2,3.728886366E-1
4.796391667E-2,2.233940434E-1,-9.500117451E-2,2.255200911E-1
5.795891667E-2,1.061503530E-1,-8.103217632E-2,6.141096711E-2
6.795391667E-2,9.683573842E-3,-5.727406204E-2,-6.022339761E-2
7.794791667E-2,-1.039272416E-1,-6.627643526E-2,-1.390766090E-1
8.794291667E-2,-1.954490304E-1,-7.239466935E-2,-1.351250607E-1
9.793791667E-2,-2.318005854E-1,-9.962924570E-2,-1.115824163E-1
1.079319167E-1,-2.135157573E-1,-9.604168653E-2,-7.647573352E-2
1.179269167E-1,-1.480532545E-1,-1.041833496E-1,-2.799120605E-2
1.279219167E-1,-8.738722265E-2,-8.631805927E-2,-4.990013838E-3
1.379159167E-1,1.131436229E-2,-9.550754339E-2,-1.522614956E-2
1.479109167E-1,8.731822550E-2,-8.962787569E-2,4.592403173E-3
1.579059167E-1,9.753623486E-2,-8.275885910E-2,-1.264694273E-2
1.678999167E-1,9.195155919E-2,-8.206713349E-2,-1.705632806E-2
1.778949167E-1,5.454224288E-2,-4.560185015E-2,-1.517937183E-3
1.878889167E-1,1.203590870E-2,-4.622516334E-2,-9.461964369E-3
1.978839167E-1,-1.980978191E-2,-5.960476220E-2,9.839694500E-3
2.078789167E-1,-4.556793630E-2,-5.706824005E-2,1.377662480E-2
2.178729167E-1,-5.433057368E-2,-7.847869724E-2,-2.855780125E-3
2.278679167E-1,-1.057176590E-3,-8.248228580E-2,-1.947882950E-2
2.378629167E-1,5.087136090E-2,-7.983671308E-2,-1.704229474E-2
2.478569167E-1,8.121373236E-2,-7.508234203E-2,2.993189692E-3
2.578519167E-1,1.117484772E-1,-7.400499254E-2,3.749819398E-3
2.678469167E-1,1.362746233E-1,-7.236075550E-2,-3.021782577E-2
2.778409167E-1,1.394993627E-1,-6.153025031E-2,-5.135141730E-2
2.878359167E-1,1.688518006E-1,-4.815094382E-2,-7.200436771E-2
2.978309167E-1,1.696546233E-1,-2.615225673E-2,-1.064380360E-1
3.078249167E-1,1.889299697E-1,-3.861764342E-2,-1.270278364E-1
3.178199167E-1,1.892240846E-1,-5.018431306E-2,-1.555821294E-1
3.278149167E-1,2.111154753E-1,-4.824566871E-2,-1.809596300E-1
3.378089167E-1,2.304767758E-1,-7.170732915E-2,-1.899204880E-1
3.478039167E-1,2.760803801E-1,-7.771768212E-2,-2.035526866E-1
3.577979167E-1,3.008240426E-1,-1.066915128E-1,-2.381512463E-1
3.677929167E-1,2.953107029E-1,-1.311743894E-1,-2.717633808E-1
3.777879167E-1,3.493705505E-1,-1.649183786E-1,-3.305062634E-1
3.877819167E-1,3.775629008E-1,-2.043025920E-1,-3.819904125E-1
3.977769167E-1,3.950063145E-1,-1.906955364E-1,-4.737022358E-1
4.077719167E-1,4.439995497E-1,-2.069940653E-1,-4.931828195E-1
4.177659167E-1,4.965484768E-1,-2.378220481E-1,-4.791495019E-1
4.277609167E-1,5.658368129E-1,-2.108698922E-1,-4.908088499E-1
4.377559167E-1,6.940662521E-1,-1.177912822E-1,-4.851212633E-1
4.477499167E-1,8.652329654E-1,2.562834620E-3,-4.717457575E-1
4.577449167E-1,9.506257027E-1,-3.365277261E-2,-4.844020557E-1
4.677399167E-1,9.563647449E-1,-1.087102640E-1,-4.992060363E-1
4.777339167E-1,1.003142470E0,-1.286366978E-1,-5.153466904E-1
4.877289167E-1,1.119987965E0,-7.859184086E-2,-5.873060346E-1
4.977239167E-1,1.123931912E0,-8.500506699E-2,-6.665819997E-1
5.077179167E-1,1.003454711E0,-1.212975651E-1,-7.128638810E-1
5.177129167E-1,9.471922177E-1,-1.483426917E-1,-7.465298098E-1
5.277069167E-1,9.824906892E-1,-1.217986715E-1,-7.422806382E-1
5.377019167E-1,1.087008500E0,-4.485457599E-2,-7.010460734E-1
5.476969167E-1,1.208146436E0,-2.991143167E-3,-6.597425115E-1
5.576909167E-1,1.374108542E0,3.897169232E-4,-6.962905329E-1
5.676859167E-1,1.596627842E0,6.487485766E-4,-7.711436641E-1
5.776809167E-1,1.871057553E0,-1.010164976E-2,-9.241489255E-1
5.876749167E-1,2.161844265E0,2.118563175E-2,-1.109724348E0
5.976697917E-1,2.400773191E0,7.600327849E-2,-1.361428270E0
6.076647917E-1,2.545732099E0,2.527301091E-1,-1.539650234E0
6.176587917E-1,2.494851968E0,4.503154197E-1,-1.601064709E0
6.276537917E-1,2.340257433E0,4.950670847E-1,-1.713089760E0
6.376487917E-1,2.238082017E0,3.977255622E-1,-1.725468315E0
6.476427917E-1,2.277636677E0,2.172097358E-1,-1.783826451E0
6.576377917E-1,2.193660720E0,-2.601133883E-3,-1.820443470E0
6.676327917E-1,1.835632782E0,-2.136674926E-1,-1.820880257E0
6.776267917E-1,1.471624312E0,-2.764285818E-1,-1.732892525E0
6.876217917E-1,1.133654662E0,-2.034623471E-1,-1.562625114E0
6.976157917E-1,7.724242043E-1,-1.598944509E-1,-1.403170958E0
