"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.115624994E-3,-7.088676095E-2,8.028244972E-2,-4.082435369E-2
1.405462500E-2,-6.633062661E-2,7.810770720E-2,-3.569563478E-2
2.399362499E-2,-5.583607405E-2,8.645388484E-2,-3.909015283E-2
3.393362500E-2,-2.838846482E-2,9.404895455E-2,-4.997209460E-2
4.387262498E-2,-6.323851645E-3,1.015734449E-1,-5.862772465E-2
5.381162500E-2,-1.650270075E-3,9.032824636E-2,-6.489068270E-2
6.375062501E-2,-5.026808474E-3,7.668420672E-2,-6.928130984E-2
7.369062499E-2,-1.023302227E-2,6.039950624E-2,-7.394343615E-2
8.362962501E-2,-1.192670036E-2,5.147305876E-2,-7.580944896E-2
9.356862499E-2,-2.030393854E-2,4.786660522E-2,-7.570745051E-2
1.035076250E-1,-2.706703544E-2,3.834181279E-2,-6.989483535E-2
1.134466250E-1,-3.241280094E-2,3.925154358E-2,-6.653524935E-2
1.233866250E-1,-4.106313735E-2,4.529091716E-2,-6.125815958E-2
1.333256250E-1,-4.599877447E-2,4.896048456E-2,-5.543169379E-2
1.432646250E-1,-4.936116561E-2,5.371661484E-2,-4.824347794E-2
1.532036250E-1,-5.223924667E-2,5.634941161E-2,-4.344739020E-2
1.631436250E-1,-4.806644469E-2,5.965182185E-2,-3.174614161E-2
1.730826250E-1,-4.979377240E-2,5.739320070E-2,-2.355585620E-2
1.830216250E-1,-4.984918982E-2,5.002630875E-2,-8.124182001E-3
1.929606250E-1,-5.219836533E-2,4.869339988E-2,-3.727569245E-3
2.029006250E-1,-5.720188841E-2,5.375718325E-2,5.257781595E-4
2.128396250E-1,-6.355859339E-2,6.417520344E-2,1.230451278E-3
2.227786250E-1,-6.801211834E-2,7.881243527E-2,2.319668420E-3
2.327176250E-1,-7.369743288E-2,9.494266659E-2,8.549069054E-3
2.426566250E-1,-8.547193557E-2,1.064052209E-1,1.071432699E-2
2.525966250E-1,-9.194900841E-2,1.112756059E-1,1.182806119E-2
2.625356250E-1,-9.862152487E-2,1.098475680E-1,1.938494109E-2
2.724746250E-1,-1.026879102E-1,9.732058644E-2,2.420819178E-2
2.824136250E-1,-1.109784544E-1,8.193695545E-2,3.356338292E-2
2.923536250E-1,-1.096362174E-1,7.046832144E-2,3.527180105E-2
3.022926250E-1,-1.045878530E-1,5.768412352E-2,3.685496747E-2
3.122316250E-1,-9.830251336E-2,4.886959493E-2,3.659637645E-2
3.221700000E-1,-9.076984972E-2,4.280393571E-2,3.914456815E-2
3.321100000E-1,-8.674022555E-2,3.292787075E-2,3.763269261E-2
3.420490000E-1,-7.375443727E-2,2.522023208E-2,3.844844550E-2
3.519880000E-1,-6.859136373E-2,1.147272997E-2,3.518607467E-2
3.619270000E-1,-5.691272393E-2,-4.798266105E-3,3.546601161E-2
3.718660000E-1,-4.737434909E-2,-2.172718197E-2,3.380499780E-2
3.818060000E-1,-4.305449128E-2,-3.628188372E-2,3.373371810E-2
3.917450000E-1,-3.620777279E-2,-5.733150616E-2,3.730874509E-2
4.016840000E-1,-2.879461460E-2,-7.582446933E-2,3.715233877E-2
4.116230000E-1,-2.100859769E-2,-9.738782048E-2,3.869670630E-2
4.215630000E-1,-1.748654246E-2,-1.097376496E-1,3.861922026E-2
4.315020000E-1,-1.188697945E-2,-1.228127033E-1,4.175163060E-2
