"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.591278800E-2,-4.212808609E-2,1.391229630E-1,-7.578897476E-2
2.390849600E-2,4.960560799E-2,1.408796310E-1,3.863048553E-2
3.190389600E-2,1.687502861E-2,8.733654022E-2,6.686019897E-2
3.992906600E-2,3.186249733E-2,4.657268524E-2,1.067247391E-1
4.792454200E-2,8.813905716E-2,2.000427246E-2,1.361169815E-1
5.592048100E-2,2.210736275E-2,6.700611115E-2,8.059310913E-2
6.391618900E-2,-7.642984390E-3,9.515762329E-2,6.005239487E-2
7.191166600E-2,-5.797147751E-3,1.060352325E-1,-1.399374008E-2
7.990698900E-2,1.609373093E-2,1.043272018E-1,-5.874490738E-2
8.790239000E-2,7.054281235E-2,1.535291672E-1,-1.323866844E-1
9.593017400E-2,5.955696106E-2,1.384754181E-1,-1.611580849E-1
1.039251900E-1,2.532911301E-2,1.565790176E-1,-1.563444138E-1
1.119203590E-1,-1.296687126E-2,1.751403809E-1,-1.636195183E-1
1.199153750E-1,-8.814597130E-2,1.937980652E-1,-1.458430290E-1
1.279120050E-1,-1.655225754E-1,1.754179001E-1,-8.218717575E-2
1.359074060E-1,-1.930932999E-1,1.777181625E-1,-5.837965012E-2
1.439031900E-1,-2.299158573E-1,1.410522461E-1,-4.269552231E-2
1.519284370E-1,-2.242436409E-1,1.251316071E-1,-1.836299896E-2
1.599240670E-1,-1.907143593E-1,1.077642441E-1,-4.253864288E-3
1.679201600E-1,-1.418271065E-1,1.113739014E-1,-6.113576889E-2
1.759164060E-1,-8.344626427E-2,9.158420563E-2,-4.796648026E-2
1.839118830E-1,-2.700901031E-2,1.051788330E-1,-8.759546280E-2
1.919066680E-1,9.832143784E-3,9.719276428E-2,-9.813356400E-2
1.999029910E-1,1.940488815E-2,8.261394501E-2,-9.990406036E-2
2.079285450E-1,7.388591766E-2,6.995201111E-3,-1.376953125E-1
2.159254840E-1,9.022951126E-2,-2.317428589E-4,-2.162814140E-1
2.239198840E-1,1.041314602E-1,-8.231163025E-3,-2.810807228E-1
2.319153610E-1,1.193349361E-1,-4.319763184E-2,-2.960758209E-1
2.399119150E-1,1.538226604E-1,1.377391815E-2,-2.897210121E-1
2.479070850E-1,1.139712334E-1,7.464694977E-2,-2.583074570E-1
2.559034070E-1,2.656745911E-2,1.399030685E-1,-2.476401329E-1
2.639291930E-1,-1.888298988E-2,1.708955765E-1,-1.889829636E-1
2.719239770E-1,-3.066897392E-2,1.903572083E-1,-1.209802628E-1
2.799199930E-1,-4.340672493E-2,2.223768234E-1,-7.145261765E-2
2.879153920E-1,-4.416465759E-2,2.287130356E-1,-7.813453674E-2
