"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.777307000E-3,2.329558372E0,-8.109161377E0,4.417302132E0
7.825081000E-3,2.346317768E0,-8.149862289E0,4.412513733E0
9.899238000E-3,2.365471363E0,-8.180987358E0,4.400542736E0
1.191331900E-2,2.382230759E0,-8.176198959E0,4.400542736E0
1.392847700E-2,2.432508945E0,-8.190564156E0,4.419696331E0
1.591278800E-2,2.477998734E0,-8.183381081E0,4.458003521E0
1.792694600E-2,2.506729126E0,-8.173804283E0,4.469974518E0
1.991002700E-2,2.552218914E0,-8.169015884E0,4.510675907E0
2.192287700E-2,2.578555346E0,-8.173804283E0,4.560954094E0
2.390849600E-2,2.580949545E0,-8.171410561E0,4.584896088E0
2.592142300E-2,2.568978310E0,-8.169015884E0,4.611232281E0
2.790473500E-2,2.557007313E0,-8.180987358E0,4.620809078E0
2.991981600E-2,2.549824715E0,-8.185775757E0,4.618414879E0
3.190389600E-2,2.552218914E0,-8.216899872E0,4.625597477E0
3.391713100E-2,2.554613113E0,-8.231265068E0,4.642356873E0
3.590144200E-2,2.559401512E0,-8.233659744E0,4.644751072E0
3.791460000E-2,2.557007313E0,-8.248024940E0,4.668693542E0
3.992906600E-2,2.571372509E0,-8.248024940E0,4.680664539E0
4.191337700E-2,2.609679937E0,-8.238448143E0,4.692635536E0
4.392638100E-2,2.631227732E0,-8.245630264E0,4.702212334E0
4.591130800E-2,2.633621931E0,-8.257601738E0,4.714183331E0
4.792454200E-2,2.638410330E0,-8.262390137E0,4.726154327E0
4.990823900E-2,2.633621931E0,-8.231265068E0,4.730942726E0
5.192262700E-2,2.624045134E0,-8.233659744E0,4.728548527E0
5.390578500E-2,2.604891539E0,-8.209717751E0,4.707000732E0
5.592048100E-2,2.576161146E0,-8.207323074E0,4.683058739E0
5.790448500E-2,2.573766708E0,-8.204929352E0,4.678270340E0
5.991864300E-2,2.566584110E0,-8.197746277E0,4.683058739E0
6.190110900E-2,2.554613113E0,-8.176198959E0,4.666299343E0
6.391618900E-2,2.547430515E0,-8.171410561E0,4.675876141E0
6.589965400E-2,2.540247917E0,-8.188169479E0,4.692635536E0
6.791381200E-2,2.533065319E0,-8.190564156E0,4.654327869E0
6.992827800E-2,2.547430515E0,-8.188169479E0,4.632780075E0
7.191166600E-2,2.552218914E0,-8.157045364E0,4.606443882E0
7.392543900E-2,2.557007313E0,-8.145073891E0,4.592078686E0
7.591067400E-2,2.580949545E0,-8.123526573E0,4.582501888E0
7.792367800E-2,2.576161146E0,-8.152256966E0,4.572925091E0
7.990698900E-2,2.580949545E0,-8.157045364E0,4.560954094E0
8.192176200E-2,2.592920542E0,-8.142680168E0,4.529829502E0
8.390553500E-2,2.616862535E0,-8.133103371E0,4.496310711E0
8.591900100E-2,2.626439333E0,-8.128314972E0,4.481945515E0
8.790239000E-2,2.652775526E0,-8.106766701E0,4.479551315E0
8.991662400E-2,2.650381327E0,-8.111555099E0,4.460397720E0
9.190024400E-2,2.655169725E0,-8.125920296E0,4.455609322E0
9.391386300E-2,2.659958124E0,-8.125920296E0,4.434061527E0
9.593017400E-2,2.657563925E0,-8.123526573E0,4.438849926E0
9.791317800E-2,2.662352324E0,-8.113949776E0,4.438849926E0
9.992710500E-2,2.655169725E0,-8.113949776E0,4.424484730E0
1.019098010E-1,2.647987127E0,-8.113949776E0,4.431667328E0
1.039251900E-1,2.636016130E0,-8.106766701E0,4.434061527E0
1.059086550E-1,2.621650934E0,-8.104372978E0,4.431667328E0
1.079221210E-1,2.624045134E0,-8.109161377E0,4.429273129E0
1.099068170E-1,2.600103140E0,-8.090007782E0,4.419696331E0
1.119203590E-1,2.597708941E0,-8.094796181E0,4.414907932E0
1.139043630E-1,2.595314741E0,-8.092401505E0,4.419696331E0
1.159188280E-1,2.564189911E0,-8.097189903E0,4.429273129E0
1.179025250E-1,2.533065319E0,-8.085219383E0,4.429273129E0
1.199153750E-1,2.525882721E0,-8.075642586E0,4.431667328E0
1.219307630E-1,2.501940727E0,-8.094796181E0,4.434061527E0
1.239136140E-1,2.468421936E0,-8.104372978E0,4.460397720E0
1.259274640E-1,2.456450939E0,-8.092401505E0,4.474762917E0
1.279120050E-1,2.432508945E0,-8.097189903E0,4.498704910E0
1.299259320E-1,2.422932148E0,-8.099584579E0,4.513070107E0
1.319083980E-1,2.415749550E0,-8.104372978E0,4.515464306E0
1.339237090E-1,2.396595955E0,-8.104372978E0,4.522646904E0
1.359074060E-1,2.384624958E0,-8.097189903E0,4.529829502E0
1.379212560E-1,2.341529369E0,-8.106766701E0,4.537012100E0
1.399047210E-1,2.346317768E0,-8.113949776E0,4.529829502E0
1.419182640E-1,2.331952572E0,-8.121131897E0,4.541800499E0
1.439031900E-1,2.319981337E0,-8.137891769E0,4.553771496E0
1.459167320E-1,2.305616140E0,-8.157045364E0,4.570530891E0
1.479004290E-1,2.319981337E0,-8.152256966E0,4.560954094E0
1.499148170E-1,2.324769735E0,-8.147468567E0,4.565742493E0
1.519284370E-1,2.298433542E0,-8.157045364E0,4.587290287E0
1.539126720E-1,2.303221941E0,-8.152256966E0,4.592078686E0
1.559278290E-1,2.296039343E0,-8.166622162E0,4.606443882E0
1.579099870E-1,2.305616140E0,-8.183381081E0,4.613626480E0
1.599240670E-1,2.308010340E0,-8.176198959E0,4.611232281E0
1.619089940E-1,2.317587137E0,-8.161833763E0,4.587290287E0
1.639219980E-1,2.327163935E0,-8.183381081E0,4.563348293E0
1.659056180E-1,2.329558372E0,-8.190564156E0,4.553771496E0
1.679201600E-1,2.341529369E0,-8.176198959E0,4.556165695E0
1.699040870E-1,2.343923569E0,-8.176198959E0,4.553771496E0
1.719182450E-1,2.346317768E0,-8.190564156E0,4.570530891E0
1.739016340E-1,2.382230759E0,-8.202534676E0,4.580107689E0
1.759164060E-1,2.391807556E0,-8.197746277E0,4.570530891E0
1.778997950E-1,2.410961151E0,-8.195352554E0,4.548983097E0
1.799131060E-1,2.437297344E0,-8.190564156E0,4.522646904E0
1.819269560E-1,2.451662540E0,-8.176198959E0,4.520252705E0
1.839118830E-1,2.449268341E0,-8.185775757E0,4.527435303E0
1.859257340E-1,2.458845139E0,-8.200140953E0,4.522646904E0
1.879081990E-1,2.466027737E0,-8.209717751E0,4.517858505E0
1.899235880E-1,2.468421936E0,-8.200140953E0,4.510675907E0
1.919066680E-1,2.492363930E0,-8.195352554E0,4.510675907E0
1.939214410E-1,2.501940727E0,-8.180987358E0,4.505887508E0
1.959054450E-1,2.511517525E0,-8.188169479E0,4.484339714E0
1.979186800E-1,2.506729126E0,-8.200140953E0,4.491522312E0
1.999029910E-1,2.509123325E0,-8.212111473E0,4.501099110E0
