"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.169583167E-4,-3.822451172E0,-9.005872192E0,1.262025604E0
9.723041672E-3,-3.660038910E0,-9.050329742E0,1.332978058E0
1.966304166E-2,-3.342249756E0,-9.108558655E0,1.349294128E0
2.960304168E-2,-3.140619049E0,-9.111702118E0,1.391656036E0
3.954304167E-2,-3.142714691E0,-9.056466980E0,1.357826385E0
4.948304169E-2,-3.313659210E0,-9.022038574E0,1.338516541E0
5.942304168E-2,-3.463497620E0,-9.021888885E0,1.327888641E0
6.936304166E-2,-3.537443848E0,-9.016350403E0,1.290616150E0
7.930204167E-2,-3.564088440E0,-9.002429352E0,1.318607941E0
8.924204166E-2,-3.599564667E0,-8.997938690E0,1.315015411E0
9.918204168E-2,-3.619024200E0,-8.986412659E0,1.304986267E0
1.091220417E-1,-3.598816223E0,-8.982670441E0,1.294957123E0
1.190620417E-1,-3.559747467E0,-9.001381531E0,1.328786774E0
1.290020417E-1,-3.505560150E0,-9.026379547E0,1.328038330E0
1.389420417E-1,-3.444187775E0,-9.045689392E0,1.323248291E0
1.488820417E-1,-3.418441315E0,-9.076525269E0,1.330133972E0
1.588220417E-1,-3.430865479E0,-9.120982819E0,1.343905334E0
1.687610417E-1,-3.460952911E0,-9.149573364E0,1.333876190E0
1.787010417E-1,-3.480113068E0,-9.158105621E0,1.312021637E0
1.886410417E-1,-3.497476959E0,-9.171876984E0,1.312470703E0
1.985810417E-1,-3.496878204E0,-9.181157684E0,1.307680664E0
2.085210417E-1,-3.471880188E0,-9.177265778E0,1.277742920E0
2.184610417E-1,-3.464844818E0,-9.177714844E0,1.286125488E0
2.284010417E-1,-3.474873962E0,-9.160650330E0,1.299447784E0
2.383410417E-1,-3.462449799E0,-9.151070251E0,1.315913544E0
2.482810417E-1,-3.458258514E0,-9.140292664E0,1.312470703E0
2.582210417E-1,-3.431613922E0,-9.125922546E0,1.293460236E0
2.681600417E-1,-3.432512054E0,-9.134005737E0,1.300046539E0
2.781000417E-1,-3.440295868E0,-9.150621185E0,1.301543427E0
2.880400417E-1,-3.447480927E0,-9.165290680E0,1.319655762E0
2.979800417E-1,-3.444187775E0,-9.162596283E0,1.333277435E0
3.079200417E-1,-3.442990265E0,-9.165290680E0,1.339863739E0
3.178600417E-1,-3.440445557E0,-9.152267761E0,1.344204712E0
3.278000417E-1,-3.438798981E0,-9.124725037E0,1.361418915E0
3.377400417E-1,-3.425626373E0,-9.124575348E0,1.400487671E0
3.476800417E-1,-3.417992249E0,-9.132359161E0,1.440604248E0
3.576190417E-1,-3.437900848E0,-9.148076477E0,1.450932770E0
3.675590417E-1,-3.451372833E0,-9.168434143E0,1.463506622E0
3.774990417E-1,-3.483106842E0,-9.161398773E0,1.481169891E0
3.874390417E-1,-3.507506104E0,-9.166488190E0,1.493444366E0
3.973790417E-1,-3.524570618E0,-9.179810486E0,1.517993317E0
4.073190417E-1,-3.535797272E0,-9.203910370E0,1.508862305E0
4.172590417E-1,-3.526067505E0,-9.220525818E0,1.477277985E0
4.271990417E-1,-3.514242096E0,-9.220076752E0,1.464554443E0
4.371390417E-1,-3.495680695E0,-9.210646362E0,1.485361176E0
4.470790417E-1,-3.460952911E0,-9.208850098E0,1.474134521E0
4.570180417E-1,-3.437900848E0,-9.203910370E0,1.477876740E0
4.669580417E-1,-3.415896606E0,-9.188642120E0,1.488055573E0
4.768980417E-1,-3.414549408E0,-9.176966400E0,1.484762421E0
4.868380417E-1,-3.417243805E0,-9.163943481E0,1.495240631E0
4.967780417E-1,-3.434458008E0,-9.148226166E0,1.484313354E0
5.067180417E-1,-3.459755402E0,-9.132209473E0,1.475631409E0
5.166580417E-1,-3.485651550E0,-9.113648071E0,1.471739502E0
5.265980417E-1,-3.465443573E0,-9.096733246E0,1.471290436E0
5.365380417E-1,-3.432512054E0,-9.062604218E0,1.459015961E0
5.464770417E-1,-3.384611664E0,-9.005423126E0,1.435065765E0
5.564170417E-1,-3.310366058E0,-8.940907288E0,1.422192535E0
5.663570417E-1,-3.241209869E0,-8.892857208E0,1.423539734E0
5.762970417E-1,-3.178190918E0,-8.884324951E0,1.431772614E0
5.862370417E-1,-3.124901733E0,-8.916508026E0,1.468596039E0
5.961770417E-1,-3.097508698E0,-8.945996704E0,1.497935028E0
6.061170417E-1,-3.080444183E0,-8.940458221E0,1.494492188E0
6.160570417E-1,-3.106040955E0,-8.941506042E0,1.526824951E0
6.259970417E-1,-3.166215820E0,-8.948840790E0,1.552122345E0
6.359370417E-1,-3.229683838E0,-8.974587250E0,1.566193085E0
6.458760417E-1,-3.278182983E0,-8.980874176E0,1.556912384E0
6.558160417E-1,-3.322490845E0,-8.987011414E0,1.552571411E0
6.657560417E-1,-3.313359833E0,-8.992400208E0,1.520538025E0
6.756960417E-1,-3.256627808E0,-8.976682892E0,1.497485962E0
6.856360417E-1,-3.179089050E0,-8.971144409E0,1.502874756E0
6.955760417E-1,-3.110830994E0,-9.004075928E0,1.520238647E0
7.055160417E-1,-3.076701965E0,-9.049132233E0,1.537452850E0
