"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.096504167E-2,8.001242191E-2,-3.026109517E-2,1.563563007E-1
2.090504166E-2,3.746732068E-1,-8.115233660E-2,1.882271343E-1
3.084504168E-2,5.123634410E-1,-5.201156795E-2,2.043129708E-1
4.078504167E-2,4.272472769E-1,7.899588346E-4,1.657603776E-1
5.072504168E-2,2.529993734E-1,1.918296039E-2,1.633851656E-1
6.066504167E-2,1.341672868E-1,1.539454937E-2,1.381409083E-1
7.060504166E-2,8.722847074E-2,2.618617058E-2,1.300420761E-1
8.054404167E-2,7.022681415E-2,3.070723772E-2,1.577824366E-1
9.048404166E-2,3.098322630E-2,3.981252193E-2,1.456630589E-1
1.004240417E-1,3.016227722E-2,5.278924763E-2,1.337363470E-1
1.103640417E-1,5.222616076E-2,4.600355387E-2,1.354308701E-1
1.203040417E-1,9.980641633E-2,2.025183141E-2,1.629684784E-1
1.302440417E-1,1.536794454E-1,1.776968837E-3,1.481814547E-1
1.401840417E-1,2.066809469E-1,-1.943614483E-2,1.459751540E-1
1.501240417E-1,2.146612269E-1,-5.696006656E-2,1.559329623E-1
1.600640417E-1,1.902461779E-1,-9.846652687E-2,1.680413765E-1
1.700030417E-1,1.635428211E-1,-1.184189808E-1,1.447834915E-1
1.799430417E-1,1.430494997E-1,-1.248830777E-1,1.344508767E-1
1.898830417E-1,1.304864645E-1,-1.414821535E-1,1.343163908E-1
1.998230417E-1,1.429916123E-1,-1.406302142E-1,1.181098093E-1
2.097630417E-1,1.611574495E-1,-1.406688058E-1,9.759353757E-2
2.197030417E-1,1.591705656E-1,-1.311799443E-1,1.113348598E-1
2.296430417E-1,1.512344322E-1,-1.171963280E-1,1.280679099E-1
2.395830417E-1,1.600470632E-1,-1.102866733E-1,1.319634712E-1
2.495230417E-1,1.707378200E-1,-8.864320457E-2,1.243248148E-1
2.594630417E-1,1.893799129E-1,-8.567983568E-2,1.101621276E-1
2.694020417E-1,1.774802443E-1,-9.549497187E-2,1.158720799E-1
2.793420417E-1,1.630890772E-1,-1.138113749E-1,1.225927234E-1
2.892820417E-1,1.595085347E-1,-1.189569247E-1,1.379529203E-1
2.992220417E-1,1.537408412E-1,-1.136342043E-1,1.499449749E-1
3.091620417E-1,1.464321139E-1,-1.127273011E-1,1.516428602E-1
3.191020417E-1,1.442648435E-1,-8.590027571E-2,1.524053371E-1
3.290420417E-1,1.403042319E-1,-6.465617180E-2,1.785517466E-1
