"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.177437500E-2,-2.605063212E-1,-5.570607177E-2,3.817764044E-2
2.176937500E-2,-2.919678497E-1,-6.980157539E-2,8.463318408E-2
3.176437500E-2,-2.326490164E-1,-3.434392263E-2,1.095101631E-1
4.175937500E-2,-1.220062476E-1,2.428558795E-4,9.759704590E-2
5.175437500E-2,1.277265787E-2,3.125369657E-2,9.292629004E-2
6.174937500E-2,1.305922991E-1,5.198553870E-2,7.277152240E-2
7.174337500E-2,1.808853704E-1,6.462693572E-2,6.585835934E-2
8.173837500E-2,1.752878308E-1,4.837594285E-2,6.224711895E-2
9.173337500E-2,1.247088307E-1,2.279745786E-2,6.793178201E-2
1.017283750E-1,5.001298964E-2,-2.207582009E-2,2.521787167E-2
1.117233750E-1,-3.040025890E-2,-2.811542284E-2,-2.557572126E-3
1.217183750E-1,-8.259776831E-2,-1.823093775E-2,-3.292684078E-2
1.317133750E-1,-5.533512533E-2,-4.036487368E-2,-6.703481913E-2
1.417073750E-1,-7.036714733E-2,-3.306709402E-2,-5.465392470E-2
1.517023750E-1,-3.942134321E-2,-4.105791948E-2,-4.479201078E-2
1.616973750E-1,4.499549389E-2,-3.765139788E-2,-2.876596212E-2
1.716923750E-1,7.209909260E-2,-6.272692868E-2,-3.683570445E-2
1.816873750E-1,5.459545255E-3,-1.394968228E-1,-6.485731602E-3
1.916823750E-1,-6.352356613E-2,-6.221801078E-2,1.029987037E-2
2.016773750E-1,-5.381777287E-2,5.358112965E-2,-3.146445215E-2
2.116713750E-1,-3.555048645E-2,4.007682065E-2,-3.381093979E-2
2.216663750E-1,4.539778233E-3,-6.500030328E-2,1.469814599E-2
2.316613750E-1,1.061462599E-1,-1.499494426E-1,3.203572512E-2
2.416563750E-1,2.419607073E-1,-2.149951760E-1,2.831280291E-2
2.516513750E-1,3.618397379E-1,-3.056770123E-1,4.740103841E-2
2.616463750E-1,4.920168847E-1,-3.872856144E-1,5.824996233E-3
2.716413750E-1,6.109539288E-1,-4.150685500E-1,-9.108207822E-3
2.816353750E-1,6.651412457E-1,-4.344203487E-1,-6.134898663E-2
2.916303750E-1,7.388524157E-1,-4.461190923E-1,-1.135774863E-1
3.016253750E-1,8.249281079E-1,-5.029510683E-1,-1.936896032E-1
3.116203750E-1,9.849646461E-1,-6.030364334E-1,-2.706915861E-1
3.216153750E-1,1.194914187E0,-7.085859118E-1,-2.926344323E-1
3.316103750E-1,1.475724379E0,-7.875080473E-1,-3.268885911E-1
3.416043750E-1,1.707812063E0,-7.872875342E-1,-3.307302117E-1
3.515993750E-1,1.922698992E0,-6.895624343E-1,-2.961649811E-1
3.615943750E-1,2.154504840E0,-5.232083815E-1,-3.014999807E-1
3.715893750E-1,2.422071674E0,-4.019947605E-1,-2.150968444E-1
3.815843750E-1,2.812268069E0,-2.158199623E-1,-2.586907607E-1
3.915793750E-1,3.071617811E0,-2.490081919E-1,-1.886224061E-1
4.015743750E-1,3.305704073E0,-2.512826491E-1,-2.936378145E-1
4.115683750E-1,3.433658109E0,-3.842392882E-1,-4.345083493E-1
4.215633750E-1,3.464070647E0,-5.359765443E-1,-9.017371327E-1
4.315583750E-1,3.428937067E0,-6.008374418E-1,-1.353101251E0
4.415533750E-1,3.289703752E0,-4.406757366E-1,-1.638863450E0
4.515483750E-1,2.919817661E0,-2.215063795E-1,-1.710862556E0
4.615433750E-1,2.588534887E0,5.507346243E-4,-1.789431592E0
4.715383750E-1,2.419319390E0,2.626022556E-1,-1.917569815E0
4.815323750E-1,1.895252747E0,1.495814243E-1,-1.789956672E0
4.915273750E-1,9.032772893E-1,-3.617895980E-1,-1.657993786E0
5.015223750E-1,4.813661814E-2,-8.172822156E-1,-1.637515082E0
5.115178750E-1,-2.335512418E-1,-9.225865495E-1,-1.518135404E0
5.215128750E-1,-2.270263338E-1,-7.823554078E-1,-1.400110525E0
5.315078750E-1,-2.124351919E-1,-5.804440346E-1,-1.222693723E0
5.415028750E-1,-2.073779351E-1,-4.140327157E-1,-9.859212506E-1
5.514968750E-1,-3.809870303E-2,-3.452928485E-1,-7.043316239E-1
5.614918750E-1,2.846477205E-1,-3.835869947E-1,-3.868664056E-1
5.714868750E-1,6.479808372E-1,-4.595933430E-1,-1.009627032E-1
5.814818750E-1,6.618551105E-1,-6.862726445E-1,5.658584476E-2
5.914768750E-1,3.211284989E-1,-1.014549511E0,8.518223763E-2
6.014718750E-1,-4.662277400E-2,-1.259694027E0,3.107970536E-2
6.114668750E-1,-2.549590677E-1,-1.330105906E0,-2.353504300E-2
6.214608750E-1,-2.603057617E-1,-1.188502422E0,-1.215636134E-1
6.314558750E-1,-2.077357846E-1,-9.377828783E-1,-2.683778429E-1
6.414508750E-1,-2.217322648E-1,-6.730797181E-1,-3.655720156E-1
6.514458750E-1,-7.278029323E-2,-4.849318135E-1,-4.482487214E-1
6.614408750E-1,1.001949638E-1,-3.496860078E-1,-4.809422582E-1
6.714358750E-1,5.923814178E-3,-4.002474663E-1,-4.945417124E-1
6.814308750E-1,-1.524719954E-1,-6.038124320E-1,-4.438121465E-1
6.914248750E-1,-3.495079601E-1,-8.314436603E-1,-5.246437633E-1
7.014198750E-1,-7.925918359E-1,-1.115536772E0,-5.711542708E-1
7.114148750E-1,-9.758693022E-1,-1.217705464E0,-5.579164669E-1
7.214098750E-1,-8.330528140E-1,-1.078636456E0,-4.914526284E-1
7.314048750E-1,-5.209050536E-1,-7.905418020E-1,-4.599419832E-1
7.413998750E-1,-2.885431355E-1,-5.430996224E-1,-4.655670047E-1
7.513948750E-1,-7.306856096E-2,-4.334739769E-1,-4.061894068E-1
7.613888750E-1,1.591658878E-1,-3.510902166E-1,-3.395191616E-1
7.713838750E-1,3.000984031E-1,-3.690095937E-1,-3.179207164E-1
7.813788750E-1,2.121059936E-1,-5.190111405E-1,-3.826768756E-1
7.913738750E-1,-2.286647236E-1,-8.316488975E-1,-5.319340718E-1
8.013688750E-1,-6.557968104E-1,-1.140757860E0,-6.098762870E-1
8.113638750E-1,-8.003779882E-1,-1.250958579E0,-6.189038032E-1
8.213588750E-1,-8.460260314E-1,-1.191080167E0,-6.647641003E-1
8.313528750E-1,-7.952476412E-1,-1.098676034E0,-6.682316454E-1
8.413478750E-1,-7.226544589E-1,-9.456210709E-1,-6.476389213E-1
8.513428750E-1,-5.766915840E-1,-7.781082827E-1,-5.617561872E-1
8.613378750E-1,-4.079310000E-1,-6.204129696E-1,-4.760485773E-1
8.713328750E-1,-2.366040730E-1,-5.402260083E-1,-4.151429558E-1
8.813278750E-1,-7.166172087E-2,-5.060133648E-1,-3.304988082E-1
8.913218750E-1,8.995941281E-3,-4.937599397E-1,-4.125831909E-1
9.013168750E-1,-2.671341401E-1,-6.983569390E-1,-6.136891101E-1
9.113118750E-1,-7.264264977E-1,-1.055127726E0,-7.243694472E-1
9.213068750E-1,-1.006271900E0,-1.266116901E0,-7.563952321E-1
9.313018750E-1,-1.030988665E0,-1.199020101E0,-8.019579790E-1
9.412968750E-1,-9.073253167E-1,-9.677843571E-1,-8.602078682E-1
9.512918750E-1,-7.832772213E-1,-7.456901497E-1,-9.203692853E-1
9.612858750E-1,-7.351330018E-1,-6.177326059E-1,-9.321911129E-1
9.712808750E-1,-6.998169887E-1,-6.067281461E-1,-9.079111346E-1
9.812758750E-1,-6.757878560E-1,-5.995156056E-1,-8.975709915E-1
9.912708750E-1,-6.533433187E-1,-5.700263429E-1,-8.422178129E-1
1.001265875E0,-6.220577914E-1,-5.297711867E-1,-7.521543197E-1
1.011260875E0,-5.848700845E-1,-5.187076700E-1,-6.719906741E-1
1.021255875E0,-5.760033667E-1,-5.612789083E-1,-5.871551764E-1
1.031250875E0,-5.753949639E-1,-6.364004266E-1,-5.069553878E-1
1.041244875E0,-6.232848296E-1,-7.285256481E-1,-4.332956368E-1
1.051239875E0,-6.886567006E-1,-7.872410488E-1,-3.892555779E-1
1.061234875E0,-8.051048774E-1,-8.556102026E-1,-3.370469588E-1
1.071229875E0,-9.374414009E-1,-8.932539922E-1,-3.113162863E-1
1.081224875E0,-1.088865575E0,-9.119457865E-1,-2.928244668E-1
