"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.966624999E-3,-6.990912323E0,-7.394622803E-2,6.980733490E0
8.027375001E-3,-7.027136993E0,-1.058299255E-1,7.089407501E0
1.802237500E-2,-7.070696411E0,-1.372645569E-1,7.152576141E0
2.801737500E-2,-7.060367889E0,-1.145118713E-1,7.177274780E0
3.801237500E-2,-6.954987030E0,-7.843688965E-2,7.188351746E0
4.800737500E-2,-6.828050995E0,-4.131408691E-2,7.162006531E0
5.800237500E-2,-6.694079590E0,-6.735992432E-3,7.167694702E0
6.799637500E-2,-6.615193634E0,1.137634277E-2,7.159162445E0
7.799137500E-2,-6.607709198E0,9.729766846E-3,7.145391083E0
8.798637500E-2,-6.636898499E0,-8.083190918E-3,7.138505402E0
9.798137500E-2,-6.721772003E0,-4.610412598E-2,7.120093689E0
1.079763750E-1,-6.816524963E0,-7.364685059E-2,7.072792053E0
1.179713750E-1,-6.878945160E0,-6.586303711E-2,7.049290924E0
1.279663750E-1,-6.874454498E0,-6.391708374E-2,7.000043335E0
1.379603750E-1,-6.869514771E0,-7.499404907E-2,7.001240845E0
1.479553750E-1,-6.881639557E0,-6.691085815E-2,7.007527771E0
1.579503750E-1,-6.803202667E0,-6.750961304E-2,7.021598511E0
1.679453750E-1,-6.751709747E0,-6.855743408E-2,7.011120300E0
1.779403750E-1,-6.791676636E0,-1.287322998E-1,7.027586060E0
1.879353750E-1,-6.885830841E0,-1.297801208E-1,7.050638123E0
1.979303750E-1,-6.893315277E0,7.933502197E-3,7.027286682E0
2.079243750E-1,-6.887776794E0,4.909790039E-2,6.994654541E0
2.179193750E-1,-6.866371307E0,-1.826202393E-2,7.023544464E0
2.279143750E-1,-6.785539398E0,-1.210981750E-1,7.053781586E0
2.379093750E-1,-6.672524414E0,-1.763333130E-1,7.041956177E0
2.479043750E-1,-6.544839935E0,-2.528242493E-1,7.056775360E0
2.578993750E-1,-6.434519348E0,-3.535647583E-1,7.014712830E0
2.678943750E-1,-6.318360901E0,-3.869453430E-1,6.984026642E0
2.778883750E-1,-6.258635101E0,-4.090992737E-1,6.920708313E0
2.878833750E-1,-6.223158875E0,-4.308041382E-1,6.849456482E0
2.978783750E-1,-6.163133698E0,-4.445755005E-1,6.772815857E0
3.078733750E-1,-6.056705017E0,-5.355862427E-1,6.630162506E0
3.178683750E-1,-5.910758514E0,-6.388714600E-1,6.587950287E0
3.278633750E-1,-5.684728546E0,-7.328759766E-1,6.491401062E0
3.378573750E-1,-5.466632080E0,-7.707472229E-1,6.461912384E0
3.478523750E-1,-5.292993164E0,-7.180567932E-1,6.419101410E0
3.578473750E-1,-5.131479034E0,-5.522016907E-1,6.367458801E0
3.678423750E-1,-4.950655060E0,-4.285588074E-1,6.364764404E0
3.778373750E-1,-4.665048981E0,-2.760260010E-1,6.265520782E0
3.878323750E-1,-4.417912903E0,-2.457888794E-1,6.230493622E0
3.978273750E-1,-4.288132782E0,-3.080593872E-1,6.055806885E0
4.078213750E-1,-4.204157410E0,-4.203259277E-1,5.844147034E0
4.178163750E-1,-4.264332275E0,-6.351292419E-1,5.334606628E0
4.278113750E-1,-4.373305664E0,-8.056246948E-1,4.717140656E0
4.378063750E-1,-4.554279327E0,-8.078700256E-1,4.204007721E0
4.478013750E-1,-4.936584320E0,-6.646179199E-1,3.963308258E0
4.577963750E-1,-5.406906281E0,-5.542973328E-1,3.772155762E0
4.677913750E-1,-5.672005005E0,-4.020639038E-1,3.554358673E0
4.777853750E-1,-6.039640503E0,-4.448748779E-1,3.414250031E0
4.877803750E-1,-6.967860260E0,-9.949809265E-1,3.573219452E0
4.977753750E-1,-8.020321655E0,-1.664089508E0,3.422183533E0
5.077708750E-1,-8.551866302E0,-2.032922516E0,3.425626373E0
5.177658750E-1,-8.674910431E0,-2.100432129E0,3.401376801E0
5.277608750E-1,-8.687184906E0,-2.039957886E0,3.440894623E0
5.377558750E-1,-8.735384674E0,-1.985471191E0,3.541635132E0
5.477498750E-1,-8.655899963E0,-2.025438080E0,3.729644165E0
5.577448750E-1,-8.387957153E0,-2.183209991E0,3.958218842E0
5.677398750E-1,-8.019872589E0,-2.410886536E0,4.190685425E0
5.777348750E-1,-7.816595306E0,-2.719095612E0,4.345164185E0
5.877298750E-1,-8.067623291E0,-3.208877106E0,4.336482239E0
5.977248750E-1,-8.439300385E0,-3.654949493E0,4.221670990E0
6.077198750E-1,-8.739426270E0,-3.961511993E0,4.064647522E0
6.177138750E-1,-8.815917206E0,-4.056115265E0,3.879332886E0
6.277088750E-1,-8.742270355E0,-3.985312500E0,3.621568909E0
6.377038750E-1,-8.757089539E0,-3.879033508E0,3.370840302E0
6.476988750E-1,-8.672964478E0,-3.819008331E0,3.170556793E0
6.576938750E-1,-8.436905365E0,-3.838617554E0,3.003803558E0
6.676888750E-1,-8.387508087E0,-3.969744873E0,2.885549469E0
6.776838750E-1,-8.542585602E0,-4.320764923E0,2.835403748E0
6.876778750E-1,-8.623716888E0,-4.699028320E0,2.720891876E0
6.976728750E-1,-8.957822113E0,-5.148094482E0,2.536475372E0
7.076678750E-1,-9.244775391E0,-5.503754883E0,2.449805603E0
7.176628750E-1,-9.157806244E0,-5.607489166E0,2.407443695E0
7.276578750E-1,-8.817713470E0,-5.514831848E0,2.374512177E0
7.376528750E-1,-8.484506378E0,-5.394781494E0,2.281256104E0
7.476478750E-1,-8.221054230E0,-5.390739899E0,2.238295441E0
7.576418750E-1,-7.896678772E0,-5.468278656E0,2.224374390E0
7.676368750E-1,-7.635022888E0,-5.603148193E0,2.194286957E0
7.776318750E-1,-7.530540161E0,-5.866899719E0,2.082469482E0
7.876268750E-1,-7.762557678E0,-6.274801483E0,1.882784729E0
7.976218750E-1,-8.172106018E0,-6.758745117E0,1.665287018E0
8.076168750E-1,-8.323740692E0,-7.107669525E0,1.560804291E0
8.176118750E-1,-8.323890381E0,-7.224426727E0,1.422940979E0
8.276058750E-1,-8.207133179E0,-7.275470581E0,1.302142181E0
8.376008750E-1,-8.065976715E0,-7.278464355E0,1.216819611E0
8.475958750E-1,-7.852969666E0,-7.241042175E0,1.192570038E0
8.575908750E-1,-7.595505066E0,-7.217690735E0,1.190923462E0
8.675858750E-1,-7.319029999E0,-7.219337311E0,1.173110504E0
8.775808750E-1,-7.035818939E0,-7.312892761E0,1.176553345E0
8.875748750E-1,-6.790628815E0,-7.427554321E0,1.098565521E0
8.975698750E-1,-6.772366791E0,-7.656428375E0,8.430468750E-1
9.075648750E-1,-7.114854584E0,-8.116421814E0,5.869294739E-1
9.175598750E-1,-7.343429260E0,-8.539591827E0,4.686753845E-1
9.275548750E-1,-7.357350311E0,-8.689579926E0,3.403921509E-1
9.375498750E-1,-7.137607269E0,-8.609945526E0,2.103126526E-1
9.475448750E-1,-6.875352631E0,-8.474177856E0,7.424560547E-2
9.575388750E-1,-6.670578461E0,-8.417146454E0,-2.679428101E-2
9.675338750E-1,-6.498735809E0,-8.477021942E0,-6.571334839E-2
9.775288750E-1,-6.340215454E0,-8.582552490E0,-1.095721436E-1
9.875238750E-1,-6.162385254E0,-8.666378174E0,-1.172062683E-1
9.975188750E-1,-5.973178711E0,-8.735833740E0,-8.247848511E-2
1.007513875E0,-5.787415009E0,-8.813073120E0,-2.260299683E-2
