"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.177437500E-2,1.600762270E-2,3.833612800E-2,-3.424554691E-2
2.176937500E-2,3.105142713E-2,1.185310632E-2,-2.045447193E-2
3.176437500E-2,4.354138672E-2,-1.132252067E-2,-1.412680186E-2
4.175937500E-2,5.357863754E-2,-2.661331743E-2,-1.372767519E-2
5.175437500E-2,5.532007664E-2,-2.845728956E-2,-1.590400934E-2
6.174937500E-2,5.490537733E-2,-1.123190392E-2,-1.907790452E-2
7.174337500E-2,5.411814526E-2,1.699280925E-2,-1.905366965E-2
8.173837500E-2,5.490471050E-2,4.217810929E-2,-2.030872181E-2
9.173337500E-2,5.631858110E-2,6.137310714E-2,-1.923813112E-2
1.017283750E-1,5.514793098E-2,6.937637925E-2,-1.708524488E-2
1.117233750E-1,6.071766466E-2,6.376936287E-2,-1.267212071E-2
1.217183750E-1,5.846200511E-2,5.620136112E-2,-1.323303487E-2
1.317133750E-1,5.908758193E-2,4.635911807E-2,-1.146496180E-2
1.417073750E-1,5.940542370E-2,4.556258023E-2,-6.488740444E-3
1.517023750E-1,5.901926383E-2,4.785023630E-2,-4.049550742E-3
1.616973750E-1,5.742259696E-2,5.415935442E-2,-7.110724226E-3
1.716923750E-1,5.944073945E-2,6.477098912E-2,-6.375958212E-3
1.816873750E-1,6.633094698E-2,7.055035233E-2,-3.251894843E-3
1.916823750E-1,6.844815612E-2,6.554467231E-2,-9.220570326E-3
2.016773750E-1,5.856195837E-2,5.394284427E-2,-1.422597095E-2
2.116713750E-1,6.326670200E-2,5.550052971E-2,-1.487924531E-2
2.216663750E-1,6.470559537E-2,6.809774041E-2,-1.788966358E-2
2.316613750E-1,7.953859866E-2,9.556398541E-2,-2.730713412E-2
2.416563750E-1,9.201679379E-2,1.273299754E-1,-4.384796321E-2
2.516513750E-1,1.121087447E-1,1.593054831E-1,-6.431515515E-2
2.616463750E-1,1.370988488E-1,1.992760748E-1,-9.144326299E-2
2.716413750E-1,1.597327888E-1,2.425481677E-1,-1.202578619E-1
2.816353750E-1,1.794869602E-1,2.886255383E-1,-1.418195069E-1
2.916303750E-1,2.032189220E-1,3.467058837E-1,-1.635628790E-1
3.016253750E-1,2.315167040E-1,3.963772058E-1,-1.913216561E-1
3.116203750E-1,2.692331970E-1,4.524969161E-1,-2.212255001E-1
3.216153750E-1,3.162003458E-1,5.161396265E-1,-2.623453736E-1
3.316103750E-1,3.618077636E-1,5.914701223E-1,-3.210726082E-1
3.416043750E-1,4.089319706E-1,6.820078492E-1,-3.903359473E-1
3.515993750E-1,4.568614066E-1,7.833626866E-1,-4.858265221E-1
3.615943750E-1,4.965024889E-1,9.302688241E-1,-5.855706334E-1
3.715893750E-1,5.339050293E-1,1.085669875E0,-7.063463330E-1
3.815843750E-1,5.693293214E-1,1.280022860E0,-8.299146295E-1
3.915793750E-1,5.979090333E-1,1.483099461E0,-9.536104202E-1
4.015743750E-1,6.310028434E-1,1.689512968E0,-1.064542055E0
4.115683750E-1,6.622177958E-1,1.809619427E0,-1.176331162E0
4.215633750E-1,6.964692473E-1,1.826611042E0,-1.291817546E0
4.315583750E-1,7.303051949E-1,1.738684654E0,-1.426286697E0
4.415533750E-1,7.650005221E-1,1.624938965E0,-1.586478949E0
4.515483750E-1,7.900728583E-1,1.511964202E0,-1.747661710E0
4.615433750E-1,8.068184257E-1,1.382098556E0,-1.927538753E0
4.715383750E-1,7.970941663E-1,1.279374480E0,-2.093842030E0
4.815323750E-1,7.574488521E-1,1.368480563E0,-2.143499374E0
4.915273750E-1,6.946118474E-1,1.465710402E0,-2.086951494E0
5.015223750E-1,6.456403732E-1,1.528486609E0,-1.997105837E0
5.115178750E-1,6.231475472E-1,1.536309838E0,-1.943892837E0
5.215128750E-1,6.084429026E-1,1.494243503E0,-1.939573884E0
5.315078750E-1,6.204628348E-1,1.386512518E0,-1.982618570E0
5.415028750E-1,6.399732232E-1,1.236114025E0,-2.051161289E0
5.514968750E-1,6.692343950E-1,1.089455128E0,-2.134480953E0
5.614918750E-1,6.968871355E-1,9.793744087E-1,-2.220611572E0
5.714868750E-1,7.108247876E-1,9.455813169E-1,-2.284796715E0
5.814818750E-1,7.009510398E-1,1.014206171E0,-2.288208246E0
5.914768750E-1,6.658516526E-1,1.153092146E0,-2.237977982E0
6.014718750E-1,6.267217398E-1,1.323661327E0,-2.165965557E0
6.114668750E-1,5.975419879E-1,1.488300681E0,-2.119712591E0
