"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.527458334E-3,2.799954964E-3,-3.285064176E-2,7.000071928E-4
1.552245833E-2,3.855787916E-3,-1.605753601E-2,-1.258847769E-3
2.551645833E-2,8.917391300E-3,1.482980698E-2,1.720688306E-4
3.551145833E-2,8.210625499E-3,4.444726184E-2,-1.105534285E-2
4.550645833E-2,2.051799092E-3,5.421493948E-2,-1.697102189E-2
5.550145833E-2,-6.514287554E-3,4.602903873E-2,-2.123709396E-2
6.549645833E-2,-4.806402605E-3,3.597240895E-2,-1.999819279E-2
7.549145833E-2,-6.942588370E-4,3.854721040E-2,-1.424170099E-2
8.548545833E-2,6.930637639E-3,4.489645362E-2,-5.578971002E-3
9.548045833E-2,9.663609788E-3,5.394125730E-2,-1.829308458E-4
1.054754583E-1,1.139359921E-2,5.332553387E-2,-4.087667912E-4
1.154704583E-1,5.098440684E-3,4.914873838E-2,-1.136642881E-3
1.254654583E-1,5.428672768E-3,5.122973025E-2,-9.563467465E-4
1.354604583E-1,4.841682967E-3,4.839199036E-2,8.839429356E-4
1.454544583E-1,3.013689304E-3,3.097172268E-2,6.810100749E-4
1.554494583E-1,-2.960284473E-3,3.519998863E-3,-3.245333210E-3
1.654444583E-1,-5.527838599E-3,-3.218846396E-2,-5.140438676E-3
1.754394583E-1,-7.867763750E-3,-6.551694125E-2,-3.762140404E-3
1.854344583E-1,-6.942848209E-3,-8.874583244E-2,-6.236047484E-4
1.954294583E-1,-4.510330968E-3,-1.011133566E-1,-1.374327112E-3
2.054234583E-1,-5.297828000E-3,-1.044231281E-1,-3.268899396E-3
2.154184583E-1,-5.000959709E-2,-1.041827053E-1,-1.443214063E-2
2.254134583E-1,9.946416132E-3,-1.004809067E-1,-2.700838819E-2
2.354084583E-1,3.608213738E-2,-2.158506587E-2,1.457954850E-2
2.454034583E-1,3.736444935E-2,8.017884195E-2,-3.980691545E-4
2.553984583E-1,1.983452402E-2,1.363169998E-1,-8.864093572E-3
2.653924583E-1,9.568038397E-3,1.317992061E-1,-1.058795676E-2
2.753874583E-1,9.296429926E-5,1.065230295E-1,-1.491467096E-2
2.853824583E-1,-2.487638965E-3,8.606782556E-2,-1.748435386E-2
2.953774583E-1,7.218755200E-4,5.341253802E-2,-1.117207669E-2
3.053724583E-1,1.595658716E-3,1.946096495E-2,4.226586781E-3
3.153674583E-1,2.968638437E-3,-1.331365854E-2,1.193213463E-2
3.253614583E-1,2.490183688E-4,-2.498682588E-2,1.025673933E-2
3.353564583E-1,8.766684914E-5,-2.206676081E-2,1.489024144E-3
3.453514583E-1,1.745218295E-3,-4.981251433E-3,-1.622347161E-3
3.553464583E-1,-8.040026296E-5,4.274992272E-3,4.342635628E-3
3.653414583E-1,-2.860740293E-3,8.896376006E-3,1.746586058E-3
3.753364583E-1,-5.085242912E-3,3.919368144E-3,-5.840025842E-4
3.853304583E-1,-3.409848083E-3,-2.918031067E-3,4.159885924E-3
3.953254583E-1,-2.997500123E-4,-7.479481399E-3,2.656175988E-3
4.053204583E-1,-3.846548032E-3,-9.158603847E-3,1.964020543E-3
4.153154583E-1,-5.802899832E-4,-7.116216235E-3,3.570873989E-3
4.253104583E-1,-1.984042116E-3,-7.173473947E-3,7.032184396E-3
4.353054583E-1,-2.407145919E-3,-1.015986130E-2,5.221920554E-3
4.452994583E-1,-7.594482740E-4,-9.746005759E-3,3.016557079E-3
4.552944583E-1,-2.178070135E-3,-6.726304535E-3,5.948896986E-3
4.652894583E-1,1.680850284E-3,-6.995550357E-3,4.267643206E-3
4.752844583E-1,2.556808293E-3,-3.796885489E-3,3.455579979E-3
4.852794583E-1,1.486483961E-3,-4.416070413E-3,4.185019992E-3
4.952744583E-1,3.915392328E-3,-7.684268057E-3,5.178091582E-3
5.052684583E-1,1.303896424E-3,-3.897785908E-3,6.015655585E-3
5.152634583E-1,4.029980395E-3,-5.132878199E-3,6.144173443E-3
5.252584583E-1,2.671687980E-5,-1.473162090E-3,4.171836190E-3
5.352534583E-1,2.545398020E-4,-1.510345843E-3,3.238094272E-3
5.452484583E-1,-3.909844905E-3,2.242048271E-3,1.576281618E-3
5.552434583E-1,-6.750334287E-4,-2.883565612E-4,2.079668455E-3
5.652374583E-1,-2.399164019E-3,1.244335435E-4,1.443971880E-3
5.752324583E-1,-2.892748453E-3,1.230222173E-3,-2.837965731E-3
5.852274583E-1,-1.864768332E-3,-4.694778938E-3,1.878226642E-3
5.952224583E-1,1.540385070E-3,-8.076818660E-3,3.604334779E-4
6.052174583E-1,-6.750986213E-4,-1.052106731E-2,-2.384487074E-3
6.152124583E-1,2.106616739E-4,-2.504721284E-3,1.072308049E-3
6.252064583E-1,1.815748867E-3,3.669285215E-3,1.008391846E-3
6.352014583E-1,3.077575937E-3,1.125966478E-2,1.041647512E-3
6.451964583E-1,1.494859462E-3,1.805898175E-2,-4.712943919E-4
6.551914583E-1,1.701680478E-3,1.767336205E-2,-3.255988937E-3
6.651864583E-1,2.039102837E-3,1.506719366E-2,-1.190440729E-3
6.751814583E-1,2.946023364E-3,9.453278035E-3,-2.855900675E-3
6.851754583E-1,-1.391467289E-3,-1.406027703E-3,9.164675139E-4
6.951704583E-1,1.822235936E-4,-1.300555281E-2,-2.513737418E-4
7.051654583E-1,1.133504673E-3,-2.281184308E-2,-3.525740467E-4
7.151604583E-1,1.149720978E-3,-2.796786278E-2,-2.551500686E-3
7.251554583E-1,-3.477744176E-4,-2.594545856E-2,-3.851389512E-3
7.351504583E-1,5.883411504E-4,-2.466121316E-2,-2.566437703E-3
7.451444583E-1,7.212328492E-4,-2.023930103E-2,-2.808252815E-3
7.551394583E-1,2.018465893E-3,-1.442638412E-2,-4.112946335E-3
7.651344583E-1,3.739666892E-3,-6.561270449E-3,-4.827472847E-3
7.751294583E-1,1.424991991E-3,-9.199192747E-3,-4.702374805E-3
7.851244583E-1,3.839680227E-3,-1.337822527E-2,-2.547611017E-3
7.951194583E-1,7.656716043E-4,-1.917261258E-2,-8.518374525E-4
8.051134583E-1,-5.138621782E-5,-1.739548519E-2,1.035278197E-3
8.151084583E-1,-5.996950204E-4,-1.718465425E-2,-4.854435101E-4
8.251034583E-1,-4.423994571E-3,-1.038640365E-2,1.497203484E-4
8.350984583E-1,-1.917821821E-3,-6.129970308E-3,1.486035995E-3
8.450934583E-1,5.743643269E-4,-1.711472869E-4,3.756380873E-3
8.550884583E-1,-1.797951525E-3,1.733951736E-3,3.225299530E-3
8.650824583E-1,-5.257593002E-4,7.234178483E-3,1.272669993E-3
8.750774583E-1,-2.059424063E-3,6.294860970E-3,-1.265403815E-3
8.850724583E-1,-5.390239414E-3,5.117477383E-3,-2.531737089E-3
8.950674583E-1,-3.597673262E-3,-3.319184761E-4,-7.046847604E-3
9.050624583E-1,-1.657826477E-3,-2.163640689E-3,-4.713386297E-3
9.150574583E-1,1.856459538E-3,-5.147817545E-3,-6.163177546E-3
9.250514583E-1,1.825034153E-3,-2.817551605E-3,-4.816416185E-3
9.350464583E-1,1.237821532E-3,-3.622022457E-3,-3.406296019E-3
9.450414583E-1,1.304400503E-3,-6.696376018E-3,-3.860631492E-3
9.550364583E-1,1.454977435E-3,-7.060971577E-3,-3.147074021E-3
9.650314583E-1,1.339928829E-3,-8.363258094E-3,-4.636047408E-3
9.750254583E-1,3.455773927E-3,-1.222900953E-2,-5.084467586E-3
9.850204583E-1,8.147170884E-4,-1.644958742E-2,-4.257555585E-3
9.950154583E-1,4.556070548E-3,-2.258796990E-2,8.724206127E-4
1.005010458E0,1.658285037E-3,-2.535206452E-2,-2.537757624E-3
1.015005458E0,3.891438246E-3,-2.156672440E-2,-3.492650110E-3
1.025000458E0,1.470336865E-4,-2.038401552E-2,-5.759000313E-3
1.034994458E0,-6.773776840E-5,-1.931668259E-2,-6.946041249E-3
1.044989458E0,4.203173798E-3,-1.714008115E-2,-5.299407989E-3
1.054984458E0,2.388523892E-3,-1.791545376E-2,-6.001730915E-3
1.064979458E0,3.207445843E-3,-1.905901358E-2,-6.633699406E-3
1.074974458E0,1.243112260E-3,-1.837983727E-2,-5.429707468E-3
1.084969458E0,2.854395425E-4,-1.451425999E-2,-4.267238081E-3
1.094963458E0,-1.125467708E-3,-1.506029908E-2,-5.696614739E-3
1.104958458E0,-5.275880103E-4,-1.272177789E-2,-2.504815813E-3
1.114953458E0,1.531582326E-3,-1.278722100E-2,-8.587390184E-4
1.124948458E0,1.280179946E-3,-8.179419674E-3,3.000022843E-4
1.134943458E0,-1.073305262E-3,-8.452638984E-3,-4.381448962E-4
1.144938458E0,2.611835953E-6,-3.683184041E-3,6.055478007E-4
1.154932458E0,-2.128154971E-3,-7.535666227E-4,5.365260877E-4
1.164927458E0,-1.473283628E-3,1.006516628E-3,-5.194172263E-4
1.174922458E0,-3.059448209E-3,2.720064018E-3,8.736592717E-4
1.184917458E0,-1.308153383E-3,4.285203759E-3,4.319257103E-3
1.194912458E0,9.047499043E-5,8.581366390E-3,4.528952297E-3
1.204907458E0,6.409503985E-4,8.521178737E-3,3.849047236E-3
1.214901458E0,-9.404696757E-4,5.885006860E-3,4.996485077E-4
1.224896458E0,-2.725053811E-3,5.288193002E-3,-1.682722941E-4
1.234891458E0,-2.021887572E-3,3.100594971E-3,3.604791127E-4
1.244886458E0,2.184575191E-3,6.642865017E-3,1.420150511E-3
1.254881458E0,-1.191549702E-3,4.584332928E-3,1.716885250E-3
1.264876458E0,-4.122358281E-3,2.047938760E-3,-7.068580016E-4
1.274870458E0,-5.556708667E-3,5.143470597E-3,1.163700595E-3
1.284865458E0,-1.368088764E-3,4.918699618E-3,3.572529647E-3
1.294860458E0,-1.738765161E-3,5.551908631E-3,1.011842396E-3
1.304855458E0,9.502286557E-4,2.000849694E-3,1.416110434E-3
1.314850458E0,-1.290849876E-3,2.048646100E-3,2.932559932E-3
