"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.294583334E-4,-6.256090393E0,-8.735833740E-1,7.493716736E0
1.052445833E-2,-6.122418365E0,-8.951385498E-1,7.453899536E0
2.051945833E-2,-6.137985992E0,-9.071136475E-1,7.629783783E0
3.051445833E-2,-6.233786774E0,-8.948391724E-1,7.808512115E0
4.050945833E-2,-6.184988251E0,-8.713380432E-1,7.764353943E0
5.050345833E-2,-6.102509766E0,-8.219407654E-1,7.558981018E0
6.049845833E-2,-6.133345642E0,-8.406518555E-1,7.451953583E0
7.049345833E-2,-6.314169617E0,-8.913963318E-1,7.528743896E0
8.048845833E-2,-6.430178375E0,-9.559121704E-1,7.640561371E0
9.048345833E-2,-6.436315613E0,-9.789642334E-1,7.705825653E0
1.004784583E-1,-6.352040863E0,-9.698332214E-1,7.638016663E0
1.104724583E-1,-6.268364868E0,-9.142987061E-1,7.542066193E0
1.204674583E-1,-6.253545685E0,-9.084608459E-1,7.499255219E0
1.304624583E-1,-6.337521057E0,-9.147477722E-1,7.571854248E0
1.404574583E-1,-6.391408997E0,-9.217831421E-1,7.514523468E0
1.504524583E-1,-6.379733276E0,-8.918453979E-1,7.413483582E0
1.604474583E-1,-6.391259308E0,-8.746311951E-1,7.344327393E0
1.704424583E-1,-6.408473511E0,-8.723858643E-1,7.287745056E0
1.804364583E-1,-6.442602539E0,-8.991801453E-1,7.318730621E0
1.904314583E-1,-6.458768921E0,-9.361532593E-1,7.440577240E0
2.004264583E-1,-6.415508881E0,-9.297166443E-1,7.495213623E0
2.104214583E-1,-6.300847321E0,-9.065148926E-1,7.562423859E0
2.204164583E-1,-6.165828094E0,-7.565267944E-1,7.413034515E0
2.304114583E-1,-6.055956573E0,-9.024732971E-1,7.675438843E0
2.404054583E-1,-6.476881256E0,-1.375190277E0,8.412655792E0
2.504004583E-1,-6.083948364E0,-8.078700256E-1,8.264463959E0
2.603954583E-1,-5.755231934E0,-7.909552002E-1,7.826474762E0
2.703904583E-1,-5.837560730E0,-8.201445007E-1,7.343279572E0
2.803854583E-1,-6.162385254E0,-8.261320496E-1,7.324119415E0
2.903804583E-1,-6.564149780E0,-8.601113892E-1,7.409891052E0
3.003744583E-1,-6.759044495E0,-9.562115479E-1,7.447462921E0
3.103694583E-1,-6.688391418E0,-1.031504974E0,7.352560272E0
