"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.579764400E-2,-1.972131729E-1,4.613294601E-1,-3.930964470E-1
2.379174000E-2,-1.798839569E-1,4.581470490E-1,-2.878050804E-1
3.178875800E-2,-2.069656849E-1,4.486064911E-1,-1.796503067E-1
3.981462300E-2,-2.858893871E-1,4.306159019E-1,-2.368750572E-1
4.780971800E-2,-2.586386204E-1,3.658800125E-1,-2.967848778E-1
5.580727500E-2,-1.151711941E-1,3.754587173E-1,-3.458380699E-1
6.380198600E-2,-9.288477898E-2,4.020547867E-1,-3.854913712E-1
7.179738800E-2,-2.152025700E-1,4.426331520E-1,-4.705533981E-1
7.979279200E-2,-3.008177280E-1,4.718689919E-1,-5.587844849E-1
8.778765600E-2,-3.619139194E-1,5.146069527E-1,-5.951147079E-1
9.581506000E-2,-4.640607834E-1,5.592999458E-1,-6.757383347E-1
1.038089240E-1,-5.528018475E-1,6.305718422E-1,-7.097067833E-1
1.118058660E-1,-6.294078827E-1,6.823306084E-1,-7.479410172E-1
1.198009610E-1,-7.003524303E-1,6.804580688E-1,-6.627221107E-1
1.277966720E-1,-5.933938026E-1,5.907177925E-1,-6.282439232E-1
1.357933060E-1,-2.143335342E-1,4.711942673E-1,-8.889894485E-1
1.438191710E-1,1.405918598E-1,3.578529358E-1,-9.499373436E-1
1.518141890E-1,4.572715759E-1,2.610096931E-1,-8.896961212E-1
1.598099000E-1,6.069855690E-1,1.883668900E-1,-8.530983925E-1
1.678059180E-1,5.223405361E-1,1.542520523E-1,-7.670154572E-1
1.758023220E-1,3.530766964E-1,7.375860214E-2,-6.298804283E-1
1.837964170E-1,1.612803936E-1,5.717992783E-2,-5.015358925E-1
1.917924360E-1,-1.780676842E-2,8.692169189E-2,-4.401240349E-1
1.997878380E-1,-2.963006496E-1,1.098351479E-1,-3.351082802E-1
2.078140110E-1,-5.297944546E-1,1.305794716E-1,-2.240581512E-1
2.158103370E-1,-6.796112061E-1,8.734560013E-2,-7.824993134E-2
2.238057410E-1,-6.051008701E-1,3.723430634E-2,-4.895019531E-2
2.318009130E-1,-3.753221035E-1,-1.067533493E-1,-1.114869118E-1
2.397960080E-1,-1.789152622E-1,-2.878613472E-1,-5.617141724E-4
2.477919500E-1,1.675705910E-1,-3.420867920E-1,-7.332038879E-2
2.558187380E-1,3.359391689E-1,-3.974695206E-1,-1.794528961E-1
2.638135250E-1,4.120831490E-1,-4.475684166E-1,-1.953320503E-1
2.718098520E-1,3.918797970E-1,-4.659633636E-1,-1.123242378E-1
2.798052540E-1,2.092366219E-1,-4.097681046E-1,-7.107210159E-2
2.878009660E-1,-4.944276810E-2,-3.743834496E-1,1.457214355E-3
2.957975990E-1,-2.844951153E-1,-3.491964340E-1,7.567930222E-2
3.037930800E-1,-4.575967789E-1,-2.981667519E-1,1.267871857E-1
3.118182520E-1,-6.032049656E-1,-2.490534782E-1,2.469334602E-1
3.198137320E-1,-5.351734161E-1,-2.756781578E-1,3.008456230E-1
3.278093660E-1,-2.058393955E-1,-3.808956146E-1,2.125124931E-1
3.358060000E-1,1.080207825E-1,-4.235191345E-1,6.386470795E-2
3.437999410E-1,3.306069374E-1,-4.342451096E-1,1.002922058E-1
3.517961910E-1,5.776789188E-1,-4.322986603E-1,5.885648727E-2
3.597919780E-1,6.577453613E-1,-4.486761093E-1,7.722759247E-2
3.678175360E-1,5.629260540E-1,-4.160413742E-1,1.046247482E-1
3.758141690E-1,4.309856892E-1,-4.033527374E-1,1.626429558E-1
3.838101100E-1,2.320091724E-1,-3.625192642E-1,2.187409401E-1
3.918052060E-1,-3.510832787E-2,-3.127613068E-1,3.380589485E-1
3.998012240E-1,-2.077438831E-1,-2.827854156E-1,3.591928482E-1
4.077960120E-1,-2.790017128E-1,-2.347822189E-1,3.425498009E-1
4.157926460E-1,-2.145602703E-1,-2.169046402E-1,2.357678413E-1
4.238176650E-1,-6.722640991E-2,-1.979999542E-1,1.226968765E-1
4.318145290E-1,2.121493816E-1,-2.378025055E-1,6.028461456E-2
4.398084710E-1,5.098192692E-1,-2.286500931E-1,-4.801988602E-2
4.478051040E-1,6.427352428E-1,-2.112483978E-1,-7.365512848E-2
4.558010460E-1,6.367504597E-1,-1.926479340E-1,-5.573940277E-2
4.637968340E-1,4.892172813E-1,-1.819448471E-1,1.257753372E-2
4.717916220E-1,3.373889923E-1,-1.619195938E-1,9.336566925E-2
4.798181010E-1,1.234540939E-1,-1.634397507E-1,1.824679375E-1
4.878134280E-1,-1.010122299E-1,-1.098957062E-1,2.804636955E-1
4.958100620E-1,-2.546992302E-1,-1.022253036E-1,3.760309219E-1
5.038046190E-1,-2.946469784E-1,-7.883071899E-2,3.926992416E-1
5.118002520E-1,-4.054932594E-1,-8.017539978E-2,2.615947723E-1
5.197962710E-1,-4.039134979E-1,-1.082944870E-1,1.406540871E-1
5.277923660E-1,-1.524994373E-1,-1.628904343E-1,8.976984024E-2
5.358181550E-1,-2.105116844E-2,-1.218347549E-1,5.561923981E-2
5.438142500E-1,1.577877998E-2,-1.093521118E-1,3.556251526E-2
5.518089610E-1,4.565429688E-2,-8.718299866E-2,6.463384628E-2
5.598040560E-1,3.249096870E-2,-7.224178314E-2,1.187095642E-1
5.678001520E-1,-3.429985046E-2,-4.316234589E-2,1.548771858E-1
5.757964010E-1,-1.417982578E-1,2.037048340E-3,1.851363182E-1
5.838211120E-1,-3.078002930E-1,3.919315338E-2,1.808791161E-1
5.918173610E-1,-4.105389118E-1,7.067298889E-2,1.877188683E-1
5.998130720E-1,-4.669818878E-1,8.699989319E-2,1.317119598E-1
6.078087820E-1,-5.248018503E-1,9.103298187E-2,-1.512336731E-2
6.158051860E-1,-6.348311901E-1,1.294956207E-1,-1.676788330E-1
6.238005890E-1,-6.915056705E-1,1.959095001E-1,-2.433490753E-1
6.317959150E-1,-7.560211420E-1,2.664585114E-1,-2.770619392E-1
6.397913180E-1,-9.026515484E-1,3.339004517E-1,-3.071684837E-1
6.478178750E-1,-1.078749537E0,3.362007141E-1,-3.379831314E-1
6.558129700E-1,-1.270339608E0,3.453979492E-1,-3.927526474E-1
6.638082970E-1,-1.343464971E0,2.937288284E-1,-1.327295303E-1
6.718043150E-1,-1.149626493E0,2.042388916E-1,-2.047157288E-1
6.798001020E-1,-9.046750069E-1,8.868026733E-2,-4.542803764E-1
6.877955060E-1,-6.770005226E-1,-4.101181030E-2,-5.586941242E-1
6.957915240E-1,-3.864581585E-1,-9.363555908E-2,-7.286853790E-1
7.038183120E-1,-9.591579437E-2,-6.673717499E-2,-8.117418289E-1
7.118131000E-1,1.957492828E-1,-5.593967438E-2,-8.847200871E-1
7.198081190E-1,3.350744247E-1,-8.616447449E-3,-8.507359028E-1
7.278045210E-1,3.079869747E-1,-6.597614288E-2,-6.849856377E-1
7.358008480E-1,2.825522423E-1,-1.299390793E-1,-6.393837929E-1
7.437946350E-1,1.269044876E-1,-1.720924377E-1,-6.379566193E-1
7.517910390E-1,-5.047678947E-2,-3.163814545E-1,-5.124387741E-1
7.598171340E-1,-1.354398727E-1,-4.166116714E-1,-4.487497807E-1
7.678135370E-1,-1.372625828E-1,-4.447412491E-1,-3.728022575E-1
7.758092480E-1,-2.399094105E-1,-5.466508865E-1,-2.772855759E-1
7.838048820E-1,-2.302880287E-1,-5.356225967E-1,-3.011093140E-1
7.918000540E-1,-2.177786827E-1,-4.606962204E-1,-2.519552708E-1
7.997953810E-1,-2.119820118E-1,-3.460626602E-1,-2.214567661E-1
8.077904760E-1,-3.167333603E-1,-2.462186813E-1,-1.806755066E-1
8.158175720E-1,-4.319210052E-1,-1.796283722E-1,-2.035632133E-1
8.238120510E-1,-5.400876999E-1,-1.074113846E-1,-2.556650639E-1
8.318078390E-1,-6.365724802E-1,-6.748104095E-2,-3.142428398E-1
8.398043960E-1,-6.916307211E-1,-2.755737305E-2,-2.024750710E-1
8.477998760E-1,-6.400183439E-1,-1.910114288E-2,-2.478888035E-1
8.557958180E-1,-4.925446510E-1,-1.091461182E-1,-3.250248432E-1
8.637912980E-1,-2.403466702E-1,-2.600917816E-1,-1.958651543E-1
8.718171620E-1,1.234593391E-1,-4.104309082E-1,-4.762911797E-1
8.798128740E-1,3.292193413E-1,-4.769763947E-1,-6.520998478E-1
8.878082760E-1,5.854032040E-1,-5.409727097E-1,-5.927107334E-1
8.958048340E-1,7.990753651E-1,-5.437936783E-1,-6.150574684E-1
9.037993900E-1,9.951689243E-1,-5.252590179E-1,-5.282723904E-1
9.117954090E-1,9.932920933E-1,-4.930429459E-1,-3.978970051E-1
9.197907350E-1,8.720886707E-1,-4.233083725E-1,-3.485610485E-1
9.278175230E-1,5.588834286E-1,-3.420505524E-1,-2.705073357E-1
9.358130030E-1,2.175855637E-1,-2.606344223E-1,-3.041291237E-1
9.438084060E-1,-1.751229763E-1,-1.568756104E-1,-3.018736839E-1
9.518034240E-1,-4.141709805E-1,-1.772174835E-1,1.522789001E-1
9.598001360E-1,-3.855528831E-1,-2.078247070E-1,-1.347398758E-1
9.677954610E-1,-2.163927555E-1,-3.232841492E-1,-3.715922832E-1
