"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.709932000E-3,6.963863969E-2,-5.668829679E-1,5.070181563E-2
9.815707000E-3,6.963863969E-2,-5.668829679E-1,5.070181563E-2
1.179909600E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
1.381333100E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
1.579764400E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
1.781149500E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
1.979480700E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
2.180927300E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
2.379174000E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
2.580720500E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
2.779028700E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
2.980444500E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
3.178875800E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
3.380260900E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
3.581822800E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
3.780046400E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
3.981462300E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
4.179855000E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
4.381301700E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
4.579579000E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
4.780971800E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
4.979403100E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
5.180780400E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
5.379119300E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
5.580727500E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
5.778851000E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
5.980359200E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
6.181713400E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
6.380198600E-2,6.963863969E-2,-5.668829679E-1,5.070181563E-2
