"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.454041667E-3,-1.886678673E-2,1.020793617E-1,-3.895835951E-2
1.339304168E-2,-1.735627651E-2,7.460732758E-2,-2.620543912E-2
2.333204166E-2,-1.718609966E-2,3.139008582E-2,-1.998029836E-2
3.327104167E-2,-2.258166485E-2,-9.196490049E-3,-1.150532067E-2
4.321004168E-2,-2.680623531E-2,-3.936264664E-2,-5.201885477E-3
5.314904166E-2,-1.808997616E-2,-4.613373429E-2,-4.804009572E-3
6.308804167E-2,-1.235805452E-2,-3.414338455E-2,-5.969675258E-3
7.302804166E-2,-6.800485309E-3,-1.377278194E-2,-8.144553751E-3
8.296704167E-2,8.270745166E-4,7.345220074E-4,-1.071370579E-2
9.290604168E-2,-5.521011539E-3,-1.918561757E-3,-1.321647316E-2
1.028450417E-1,-1.073974278E-2,-1.000631601E-2,-9.739717469E-3
1.127840417E-1,-1.670362428E-2,-2.154712379E-2,-6.490927190E-3
1.227230417E-1,-1.741282642E-2,-2.341213450E-2,-4.191819578E-3
1.326620417E-1,-2.220083214E-2,-2.209098265E-2,-1.216997392E-3
1.426010417E-1,-2.313427068E-2,-1.472414751E-2,-9.916946292E-4
1.525400417E-1,-2.286383882E-2,-6.198824383E-3,4.352442920E-4
1.624790417E-1,-2.158925124E-2,-1.798483077E-3,-2.631652169E-3
1.724180417E-1,-1.971855201E-2,4.956723191E-3,-4.463095218E-3
1.823570417E-1,-1.611556113E-2,4.444330931E-3,-5.353389308E-3
1.922960417E-1,-1.505150739E-2,8.398070931E-3,-8.197097108E-3
2.022350417E-1,-1.538653392E-2,8.082220331E-3,-8.449031040E-3
2.121740417E-1,-1.239319146E-2,3.582119010E-3,-7.751516998E-3
2.221130417E-1,-8.987808600E-3,-3.759150393E-3,-3.916832618E-3
2.320530417E-1,-7.845351472E-3,-1.092951186E-2,-2.148747444E-4
2.419920417E-1,-1.053354517E-2,-2.026042901E-2,5.066440441E-3
2.519310417E-1,-9.438800626E-3,-3.791047260E-2,1.420995686E-2
2.618700417E-1,-5.883481354E-3,-5.266784877E-2,1.449518092E-2
2.718090417E-1,-8.119935170E-3,-6.296004355E-2,1.672030054E-2
2.817480417E-1,-7.326580118E-3,-6.571082771E-2,1.516954228E-2
2.916870417E-1,-5.054212175E-3,-6.467104703E-2,1.906666346E-2
3.016260417E-1,-3.032073379E-3,-6.535361707E-2,1.747808792E-2
3.115650417E-1,-3.326210659E-3,-6.418889761E-2,1.801049337E-2
3.215040417E-1,-2.647105139E-3,-6.267543137E-2,1.968721859E-2
3.314430417E-1,-2.611964010E-4,-6.592631340E-2,2.265310287E-2
3.413820417E-1,1.119652763E-3,-6.824406236E-2,2.808035910E-2
3.513210417E-1,1.608093735E-3,-7.409906387E-2,3.211299330E-2
3.612600417E-1,4.038228653E-3,-7.591480017E-2,3.471650183E-2
3.711990417E-1,4.688692279E-3,-7.401089370E-2,3.938823566E-2
3.811390417E-1,5.380048882E-3,-7.547030598E-2,3.804893047E-2
3.910780417E-1,7.463319693E-3,-7.487110794E-2,3.797381371E-2
4.010170417E-1,2.494660206E-3,-7.445698977E-2,3.927956149E-2
4.109560417E-1,5.632671528E-4,-7.614634931E-2,3.826192021E-2
4.208950417E-1,-8.050650358E-4,-7.522569597E-2,3.583951294E-2
4.308340417E-1,-2.071000636E-4,-7.199706137E-2,3.495733067E-2
4.407730417E-1,-3.792513628E-3,-6.956026703E-2,3.145793825E-2
4.507120417E-1,-3.251376096E-3,-6.495030224E-2,3.458680585E-2
4.606510417E-1,-5.486567039E-3,-6.169618294E-2,3.485498577E-2
4.705900417E-1,-8.883075789E-3,-5.322431773E-2,3.733611107E-2
4.805290417E-1,-7.242570166E-3,-6.312488765E-2,4.355512559E-2
4.904680417E-1,-8.533312939E-3,-6.643443555E-2,4.323854297E-2
5.004070417E-1,-1.059513260E-2,-6.897855550E-2,4.420101643E-2
5.103460417E-1,-1.431529783E-2,-6.703350693E-2,4.536315799E-2
5.202850417E-1,-1.621493138E-2,-5.969676375E-2,4.837386310E-2
5.302240417E-1,-1.796150953E-2,-5.398282409E-2,4.888205975E-2
5.401640417E-1,-1.817296445E-2,-4.557495564E-2,4.911481962E-2
5.501030417E-1,-2.346023731E-2,-3.894838691E-2,4.941336811E-2
5.600420417E-1,-2.276675031E-2,-3.488040715E-2,4.555045068E-2
5.699810417E-1,-2.231266722E-2,-2.328331769E-2,4.109458625E-2
5.799200417E-1,-2.332307212E-2,-1.543258503E-2,3.853581846E-2
5.898590417E-1,-1.763685420E-2,-4.847269971E-3,3.937917948E-2
5.997980417E-1,-1.419418491E-2,-1.254854724E-4,3.319691867E-2
6.097370417E-1,-8.226861246E-3,2.378315665E-3,3.418093547E-2
6.196760417E-1,-7.496089675E-3,5.950147286E-3,3.193482384E-2
6.296150417E-1,-3.757020459E-3,4.148036242E-3,3.751368821E-2
6.395540417E-1,-5.867937580E-4,-1.409980468E-3,3.232292086E-2
6.494930417E-1,-1.087167300E-3,-4.987212364E-3,3.304240108E-2
6.594320417E-1,-2.219062299E-4,-8.532145992E-3,2.883140929E-2
6.693710417E-1,5.130567122E-3,-1.073761936E-2,2.609604597E-2
6.793100417E-1,9.741830640E-3,-6.509052590E-3,2.440254018E-2
6.892490417E-1,1.067919377E-2,-1.511217095E-3,2.368343994E-2
6.991890417E-1,1.484917104E-2,7.866571657E-3,1.679730415E-2
7.091280417E-1,1.544018276E-2,1.145281643E-2,1.470157690E-2
7.190670417E-1,1.554298121E-2,1.773840748E-2,1.693889871E-2
7.290060417E-1,1.416132879E-2,1.321142633E-2,1.254074369E-2
7.389450417E-1,1.160309650E-2,1.846119761E-3,1.606224105E-2
7.488840417E-1,5.795502104E-3,2.333411016E-3,1.702540554E-2
7.588230417E-1,-2.236325294E-3,4.182710312E-3,1.891332120E-2
7.687620417E-1,-9.993949905E-3,1.395406667E-2,1.459080540E-2
7.787010417E-1,-1.345419511E-2,2.006628737E-2,1.558895782E-2
7.886400417E-1,-1.703944616E-2,2.488895692E-2,1.547450386E-2
7.985790417E-1,-2.032205835E-2,3.147761524E-2,1.512909122E-2
8.085180417E-1,-1.993988268E-2,3.487563878E-2,1.475079078E-2
8.184570417E-1,-2.492878214E-2,4.126136005E-2,1.249669120E-2
8.283960417E-1,-2.277390473E-2,5.032629147E-2,1.138811186E-2
8.383350417E-1,-1.993391104E-2,5.870965868E-2,1.441319659E-2
8.482750417E-1,-1.821145229E-2,6.768398732E-2,1.139318012E-2
8.582140417E-1,-1.767615601E-2,7.682768255E-2,9.156124666E-3
8.681530417E-1,-2.028033696E-2,8.266468346E-2,7.186677773E-3
8.780920417E-1,-1.634045690E-2,7.566429675E-2,9.578995407E-3
