"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.044437500E-2,7.265374064E-2,3.097116947E-2,-1.348967757E-2
2.043937500E-2,8.143065870E-2,8.009053767E-3,-7.072413806E-3
3.043437500E-2,9.588655829E-2,-4.816730041E-3,-1.105867326E-3
4.042937500E-2,9.476386756E-2,-1.187065244E-2,-1.726022456E-3
5.042437500E-2,8.864232898E-2,-6.787211169E-3,-7.832651958E-3
6.041937500E-2,7.630759478E-2,1.280944422E-2,-1.390565373E-2
7.041437500E-2,6.800705194E-2,3.817845136E-2,-2.147994936E-2
8.040837500E-2,5.392444506E-2,6.267646700E-2,-2.500664257E-2
9.040337500E-2,3.905095905E-2,7.343776524E-2,-1.309911534E-2
1.003983750E-1,3.203730285E-2,5.912405625E-2,5.139461253E-3
1.103933750E-1,3.131691739E-2,3.053289279E-2,1.958284900E-2
1.203883750E-1,3.716681525E-2,-8.860053495E-3,2.554699779E-2
1.303833750E-1,4.331552237E-2,-4.418209195E-2,3.179077804E-2
1.403783750E-1,4.648671672E-2,-5.939272791E-2,3.307432681E-2
1.503733750E-1,4.877597094E-2,-5.486748368E-2,2.355219610E-2
1.603683750E-1,5.340379849E-2,-3.351930901E-2,1.175829675E-2
1.703633750E-1,5.667309463E-2,-1.029041782E-2,-2.043535002E-3
1.803583750E-1,6.073628739E-2,1.035896502E-2,-1.452604774E-2
1.903523750E-1,7.058971375E-2,2.898910642E-2,-2.698058635E-2
2.003473750E-1,8.042956144E-2,4.155283794E-2,-3.771125898E-2
2.103423750E-1,9.384389967E-2,4.745706543E-2,-5.292163789E-2
2.203373750E-1,1.077282950E-1,5.300945789E-2,-6.406109780E-2
2.303323750E-1,1.157651767E-1,5.672243983E-2,-8.282812685E-2
2.403273750E-1,1.284740567E-1,6.712131202E-2,-1.064676940E-1
2.503223750E-1,1.395117939E-1,8.723669499E-2,-1.268728375E-1
2.603173750E-1,1.551852971E-1,1.177198067E-1,-1.589016169E-1
2.703123750E-1,1.719107479E-1,1.435383558E-1,-1.974231750E-1
2.803073750E-1,1.957977414E-1,1.862471253E-1,-2.421739250E-1
2.903023750E-1,2.311946005E-1,2.459378839E-1,-2.824960649E-1
3.002973750E-1,2.677334249E-1,3.019426465E-1,-3.316411674E-1
3.102923750E-1,2.987262309E-1,3.634597957E-1,-3.793000281E-1
3.202863750E-1,3.301089108E-1,4.264592230E-1,-4.283556938E-1
3.302813750E-1,3.597203195E-1,4.701550305E-1,-4.774409533E-1
3.402763750E-1,3.795999885E-1,4.931616485E-1,-5.252521038E-1
3.502713750E-1,3.922308385E-1,5.163884163E-1,-5.733016729E-1
3.602663750E-1,3.881988823E-1,5.225619674E-1,-6.100922823E-1
3.702613750E-1,3.774996102E-1,5.227407217E-1,-6.456297636E-1
3.802563750E-1,3.639009297E-1,5.207051635E-1,-6.724168062E-1
3.902513750E-1,3.471581638E-1,5.163956285E-1,-6.994422674E-1
4.002463750E-1,3.308393955E-1,5.088629127E-1,-7.210663557E-1
4.102413750E-1,3.165683150E-1,5.253356695E-1,-7.414762974E-1
4.202363750E-1,3.031513393E-1,5.456807613E-1,-7.510690689E-1
4.302303750E-1,2.871169746E-1,5.574940443E-1,-7.612301111E-1
4.402253750E-1,2.806343138E-1,5.700239539E-1,-7.728726268E-1
4.502203750E-1,2.741412520E-1,5.912789106E-1,-7.844411135E-1
4.602153750E-1,2.657242715E-1,6.336954832E-1,-7.956686616E-1
4.702103750E-1,2.651380897E-1,7.044277191E-1,-8.067482114E-1
4.802053750E-1,2.577151358E-1,8.353775740E-1,-8.069160581E-1
4.902003750E-1,2.667272687E-1,1.099713326E0,-7.888286710E-1
5.001953750E-1,2.872128189E-1,1.386564374E0,-7.824580669E-1
5.101903750E-1,3.141027391E-1,1.587886572E0,-7.995364070E-1
5.201853750E-1,3.534722626E-1,1.688347340E0,-8.211788535E-1
5.301803750E-1,3.948212862E-1,1.709561586E0,-8.449752331E-1
5.401753750E-1,4.324911833E-1,1.657955647E0,-8.818485737E-1
5.501693750E-1,4.679402411E-1,1.567907453E0,-9.343945980E-1
5.601643750E-1,4.984191358E-1,1.444185972E0,-9.944533706E-1
5.701593750E-1,5.130745173E-1,1.302021980E0,-1.041028738E0
5.801543750E-1,5.219954848E-1,1.167683363E0,-1.054116488E0
5.901493750E-1,5.276424289E-1,1.033711433E0,-1.046948910E0
6.001443750E-1,5.416150689E-1,8.897075057E-1,-1.047976136E0
6.101393750E-1,5.518165827E-1,7.355283499E-1,-1.078099728E0
6.201343750E-1,5.662681460E-1,6.044998765E-1,-1.133173704E0
6.301293750E-1,5.641083121E-1,6.415748000E-1,-1.172417045E0
6.401243750E-1,5.679757595E-1,7.582364678E-1,-1.225702047E0
6.501193750E-1,5.816713572E-1,8.823992014E-1,-1.324273944E0
6.601133750E-1,5.930424929E-1,9.933977127E-1,-1.445637941E0
6.701083750E-1,5.931239724E-1,1.117561221E0,-1.529950142E0
6.801033750E-1,5.885236263E-1,1.268241644E0,-1.558371663E0
6.900983750E-1,5.789836645E-1,1.412563682E0,-1.543815613E0
7.000933750E-1,5.761303902E-1,1.525311947E0,-1.531424165E0
7.100883750E-1,5.808633566E-1,1.596245527E0,-1.557668090E0
7.200833750E-1,5.971950889E-1,1.622705221E0,-1.635420561E0
7.300783750E-1,6.244150400E-1,1.604360580E0,-1.756801009E0
7.400733750E-1,6.611773372E-1,1.551981688E0,-1.896125793E0
7.500683750E-1,6.958346367E-1,1.499051332E0,-2.048553705E0
7.600633750E-1,7.294930220E-1,1.466147304E0,-2.187736273E0
7.700583750E-1,7.415824533E-1,1.473374844E0,-2.289893866E0
7.800523750E-1,7.447361350E-1,1.533792138E0,-2.317233562E0
7.900473750E-1,7.402447462E-1,1.636636734E0,-2.292516470E0
8.000423750E-1,7.413787246E-1,1.738884807E0,-2.271634817E0
8.100373750E-1,7.576900125E-1,1.801072240E0,-2.295191288E0
8.200323750E-1,7.831312418E-1,1.811327696E0,-2.379321575E0
8.300273750E-1,8.107151985E-1,1.774859190E0,-2.499354601E0
8.400223750E-1,8.356553912E-1,1.712414384E0,-2.621431351E0
8.500173750E-1,8.589484692E-1,1.642810702E0,-2.734019279E0
8.600123750E-1,8.766078949E-1,1.586189508E0,-2.821436405E0
8.700073750E-1,8.770017624E-1,1.567796707E0,-2.864262819E0
8.800023750E-1,8.628907204E-1,1.582683325E0,-2.842765093E0
8.899963750E-1,8.430922031E-1,1.619197488E0,-2.751288176E0
8.999913750E-1,8.274940848E-1,1.634289503E0,-2.634273052E0
9.099863750E-1,8.261936903E-1,1.621298313E0,-2.544559717E0
9.199813750E-1,8.206056356E-1,1.563212633E0,-2.506787539E0
9.299763750E-1,8.162766695E-1,1.491492391E0,-2.523137808E0
9.399713750E-1,8.150947094E-1,1.444561720E0,-2.563393593E0
9.499663750E-1,8.108628988E-1,1.443184853E0,-2.619011879E0
9.599617500E-1,8.162393570E-1,1.476805568E0,-2.675431967E0
9.699567500E-1,8.139136434E-1,1.553075552E0,-2.723748922E0
9.799517500E-1,8.046144247E-1,1.652798414E0,-2.755228043E0
9.899467500E-1,7.812153101E-1,1.750159621E0,-2.741950989E0
9.999407500E-1,7.504609227E-1,1.831912518E0,-2.672468185E0
1.009935750E0,7.235504985E-1,1.874399781E0,-2.578539133E0
1.019930750E0,6.997705102E-1,1.862279892E0,-2.500469685E0
1.029925750E0,6.841078997E-1,1.794018745E0,-2.468698740E0
1.039920750E0,6.739817858E-1,1.676974654E0,-2.469638348E0
1.049915750E0,6.657565832E-1,1.541792035E0,-2.490784883E0
1.059910750E0,6.543694735E-1,1.412486434E0,-2.514008760E0
1.069905750E0,6.486462951E-1,1.302389383E0,-2.523871422E0
1.079900750E0,6.459112763E-1,1.225184083E0,-2.517687559E0
